"Par1","Par2"
8,12
8,13
5,6
1,16
13,4
12,9
16,3
2,16
1,6
6,12
11,1
14,3
8,7
2,15
13,15
5,11
16,5
6,8
11,8
5,8
11,12
7,6
8,1
3,5
12,14
9,6
11,8
9,3
7,15
8,11
7,1
13,16
11,10
7,5
10,6
2,6
9,13
4,3
12,4
3,14
9,2
13,6
7,13
14,16
7,5
15,4
5,16
1,5
