"NAMES","N","Cost","TempMed","TempMax","TempMin","HR","Vel","R","Bo0d","DeltaT","DeltaT_menos1","DeltaT_mas1","M","M_menos1","M_mas1","Cost1","Size1","CostTest","NumFeatures"
"gen30_0060",878,11.1,1,1,1,1,1,1,1,1,1,1,1,1,0,0.0551728958491821,0.0569607994172674,0.0610524862604841,12
"gen30_0014",848,11.2,1,1,1,1,1,1,1,1,1,1,1,1,0,0.0551866312434264,0.0557266188197012,0.0602324050891454,12
"gen30_0031",891,11.3,1,1,0,1,1,1,1,1,1,1,1,1,0,0.055261684117505,0.0553042994448633,0.0606917772948211,11
"gen30_0050",884,11.4,1,1,1,1,1,1,1,1,1,1,1,1,0,0.0552869985084718,0.0571950214852067,0.0610512185559711,12
"gen30_0019",866,11.3,1,1,1,1,1,1,1,1,1,1,1,1,0,0.0553032645100879,0.0587725275902492,0.0605392243501512,12
"gen30_0038",866,11.3,1,1,0,1,1,1,1,1,1,1,1,1,0,0.0553089550734893,0.0549517686830015,0.0601277876865729,11
"gen30_0057",844,11.3,1,1,0,1,1,1,1,1,1,1,1,1,0,0.0553089983007936,0.0546626055098838,0.060520900443538,11
"gen30_0058",867,11.2,1,1,0,1,1,1,1,1,1,1,1,1,0,0.0553143344189856,0.0538358318331187,0.0602414072001001,11
"gen30_0026",860,11.2,1,1,0,1,1,1,1,1,1,1,1,1,0,0.0553183987962879,0.0536678740557585,0.0599059329136843,11
"gen30_0039",850,11.2,1,1,1,1,1,1,1,1,1,1,1,1,0,0.0553221566762022,0.0565359661952984,0.0599737456487086,12
"gen30_0028",866,11.3,1,1,1,1,1,1,1,1,1,1,1,1,0,0.0553309911782428,0.0560627926871154,0.0607486749223017,12
"gen30_0040",879,11.2,1,1,0,1,1,1,1,1,1,1,1,1,0,0.0553531191829364,0.0517434196995656,0.0601927542025406,11
"gen30_0004",844,11.2,1,1,1,1,1,1,1,1,1,1,1,1,0,0.055381280197984,0.057067904355435,0.0605962529086527,12
"gen30_0012",864,11.3,1,1,0,1,1,1,1,1,1,1,1,1,0,0.055393480561738,0.0540482038067025,0.0603969021957965,11
"gen30_0002",868,11.3,1,1,0,1,1,1,1,1,1,1,1,1,0,0.0553951600618494,0.0553617002835297,0.0602963602781056,11
"gen30_0001",845,11.2,1,1,1,1,1,1,1,1,1,1,1,1,0,0.0553967842096471,0.0572145124630083,0.0605571801884176,12
"gen30_0055",909,11.1,1,1,1,1,1,1,1,1,1,1,1,1,0,0.0553969580393889,0.0563776485163835,0.0600465659355601,12
"gen30_0008",882,11.3,1,1,0,1,1,1,1,1,1,1,1,1,0,0.0553971423725565,0.0562101374990752,0.0604576241959952,11
"gen30_0056",889,11.4,1,1,1,1,1,1,1,1,1,1,1,1,0,0.055408196076808,0.0591490435867008,0.0605305528728042,12
"gen30_0051",884,11.2,1,1,1,1,1,1,1,1,1,1,1,1,0,0.0554152535733531,0.0577900452321971,0.060034800399101,12
"gen30_0047",859,11.2,1,1,1,1,1,1,1,1,1,1,1,1,0,0.0554186483226982,0.0586456846340288,0.0605922654323703,12
"gen30_0029",877,11.3,1,1,0,1,1,1,1,1,1,1,1,1,0,0.0554236806063229,0.0573119103594688,0.0604153695307936,11
