"NAMES","N","Cost","TempMed","TempMax","TempMin","HR","Vel","R","Bo0d","DeltaT","DeltaT_menos1","DeltaT_mas1","M","M_menos1","M_mas1","Cost1","Size1","CostTest","NumFeatures"
"gen7_0022",551,12.6,1,1,1,1,1,1,1,1,1,1,1,1,0,0.0554422941172069,0.0580903643205987,0.0613013693161035,12
"gen7_0023",482,12.6,1,1,1,1,1,1,1,1,1,1,1,1,0,0.0554697766860256,0.0561429766929053,0.0600339171872309,12
"gen7_0020",528,12.1,1,1,1,1,1,1,1,1,1,1,0,1,1,0.0554779866067402,0.0547361254664674,0.0604989552958992,12
"gen7_0021",499,10.4,1,1,1,1,1,1,1,1,1,1,1,1,0,0.055537162556773,0.0417645502890943,0.0598427951191098,12
"gen7_0063",544,10.5,1,1,1,1,1,1,1,1,1,0,1,1,1,0.0555379518056992,0.0494390220861393,0.0595350526971937,12
"gen7_0047",553,11,1,1,1,1,1,1,1,1,1,1,1,1,0,0.055581792523267,0.0513233603892297,0.0595830660334935,12
"gen7_0036",631,12.3,1,1,1,1,1,1,1,1,1,1,0,1,1,0.0556016140583418,0.0589108571540668,0.0609039735118458,12
"gen7_0015",487,10.3,1,1,0,1,1,1,1,1,1,1,1,1,0,0.0556241474467878,0.0393301311610485,0.059790079110104,11
"gen7_0057",649,11.3,1,1,1,1,1,1,1,1,1,0,0,1,1,0.0556652816119386,0.0465728009462224,0.0610550455872735,11
"gen7_0003",526,13.2,1,1,1,1,1,1,1,1,1,0,1,1,0,0.0556698218423328,0.0491858611952682,0.0607184728600614,11
"gen7_0051",499,10.9,1,0,1,1,1,1,1,1,1,1,1,1,0,0.0556700270910015,0.0411640178499538,0.0600802492486219,11
"gen7_0028",528,12.1,1,1,1,1,1,1,1,1,1,0,1,1,0,0.0557214589782023,0.04263624317907,0.0607661293271479,11
"gen7_0014",520,12.8,1,1,0,1,1,1,1,1,1,0,1,1,1,0.0557431932910997,0.056505296397287,0.0608257034915465,11
"gen7_0049",593,10.3,1,1,0,1,1,1,1,1,1,0,1,1,0,0.0557663224402767,0.0360895871616172,0.0600556607406907,10
"gen7_0043",592,11.5,1,1,1,1,1,1,1,1,1,0,1,1,1,0.0557775380570621,0.0582076073293127,0.0602376312699146,12
"gen7_0039",495,11.8,1,1,0,1,1,1,1,1,1,0,1,1,0,0.0557944711604176,0.0382307902051873,0.0606390154512777,10
