"NAMES","N","Cost","TempMed","TempMax","TempMin","HR","Vel","R","Bo0d","DeltaT","DeltaT_menos1","DeltaT_mas1","M","M_menos1","M_mas1","Cost1","Size1","CostTest","NumFeatures"
"gen0_018",176,24.1,1,1,0,1,1,1,1,1,1,0,1,1,1,0.0572514902583393,0.0335398386493095,0.0607302102938737,11
"gen0_021",417,14.1,1,1,1,1,1,0,1,0,0,0,1,1,1,0.0576322234925012,0.0456496005750341,0.0615062721400986,9
"gen0_005",370,22,1,1,0,0,1,1,1,1,1,1,1,1,0,0.0589138589791747,0.0679776977101613,0.0626080884236981,10
"gen0_001",976,5.3,0,0,1,1,0,0,1,1,1,0,1,0,1,0.0594357635390115,0.0122566895096729,0.0607716350533618,7
"gen0_032",424,8.7,1,0,1,1,0,1,1,0,0,1,1,0,1,0.0609895607958239,0.0180162592555516,0.0628693464017025,8
"gen0_043",288,3.6,0,1,0,0,1,1,1,1,0,1,0,0,1,0.0620211710284508,0.00583156196943793,0.0624990087210313,7
"gen0_033",399,21.7,1,0,1,0,0,1,1,0,0,0,0,0,1,0.0623219916682618,0.0184487056382871,0.0652981575850946,5
"gen0_042",799,3.1,1,0,0,1,0,0,1,1,1,1,0,0,0,0.0628848995460586,0.00645520412802065,0.0652039941043347,6
"gen0_057",492,11.2,1,0,1,0,0,0,1,1,0,0,0,1,1,0.0629522306119139,0.0135459207096389,0.0649403201352485,6
"gen0_004",125,-0.9,0,0,1,0,1,0,1,1,1,0,1,1,0,0.0662380891086581,0.00375655920511402,0.0661752831241718,7
"gen0_061",833,-5.2,0,0,1,1,0,1,1,1,1,0,1,0,0,0.0662659095455793,0.00201104373711796,0.0673173678502027,7
"gen0_020",306,-3.3,1,0,1,0,1,0,1,1,1,0,1,1,0,0.0669604022067741,0.00281906038839081,0.0672869596805164,8
"gen0_017",769,11.7,0,0,1,1,1,1,1,0,0,0,0,1,0,0.0696857982419413,0.0172227079669451,0.0750790421017417,6
"gen0_009",71,1.9,0,1,1,1,0,0,1,1,0,0,0,0,0,0.0697182186387686,0.00146329665107793,0.071827604693163,5
"gen0_028",876,9,0,0,1,0,0,1,1,0,0,1,0,0,0,0.0700649715921845,0.00522562633953328,0.0735011738551427,4
"gen0_060",19,-0.2,1,1,1,1,0,0,1,0,0,1,0,1,0,0.0742124514053248,0.00271726804877836,0.0780170156427965,7
"gen0_039",332,-8.4,1,1,0,1,0,1,1,1,0,0,1,1,0,0.0747414966755302,0.00113904180491491,0.076534083020756,8
"gen0_047",908,6.4,0,0,0,0,1,1,1,0,0,0,1,0,0,0.0750620866151012,0.00341479278802552,0.0756360137974253,4
"gen0_035",930,-7.1,0,1,0,0,1,0,1,0,1,1,0,0,1,0.0771828834206884,0.00148594113856587,0.080841498576005,6
"gen0_014",210,-4.6,0,1,0,0,0,0,1,0,0,1,0,0,0,0.0793043723054559,0.000569946902452081,0.0835055667899877,3
"gen0_003",954,-9.9,1,1,1,1,1,0,1,0,1,1,0,1,0,0.0795595493501613,0.00152830998154329,0.0838132494187245,9
"gen0_027",5,7.3,1,0,0,0,0,1,1,0,0,1,0,1,0,0.0842491429480196,0.00103128694474151,0.085549717974529,5
"gen0_015",459,14.4,1,1,1,1,1,0,0,0,0,0,1,0,0,0.0940799367015061,0.0150621315617222,0.1086813768834,6
"gen0_055",847,19.4,1,1,1,0,1,1,0,0,0,1,1,1,1,0.0986090408924053,0.073983153020895,0.109083692141272,9
"gen0_036",657,12.2,1,0,1,0,1,1,0,0,1,1,0,0,1,0.100273666843142,0.0192371016508796,0.114394282930678,7
"gen0_041",59,20.3,1,1,1,0,1,1,0,1,1,1,1,0,0,0.100582041647544,0.0118921686664729,0.114401053708529,9
"gen0_040",794,7.9,1,1,1,1,0,1,0,1,1,0,0,0,0,0.105136237669337,0.00694202356495573,0.120291085472859,7
"gen0_054",653,-1.8,1,1,0,1,1,0,0,1,1,1,0,0,1,0.106259900245215,0.00255281017053539,0.121163957378875,8
"gen0_029",48,16.5,1,0,1,1,0,0,0,1,0,0,1,0,1,0.106967292566026,0.00678363075838227,0.120704946592001,6
"gen0_025",159,2.5,0,1,1,1,1,1,0,0,1,1,0,1,0,0.107225281361565,0.00419083929508191,0.123325552313142,8
"gen0_031",684,1,1,0,0,0,1,1,0,1,1,0,1,1,1,0.108955022932068,0.00727467477019131,0.121762170099191,8
"gen0_044",102,-9.3,0,0,0,1,1,1,1,0,0,0,1,1,0,0.109637519036055,0.00175966098821985,0.110486843920594,6
"gen0_063",509,-2.9,0,1,1,1,1,1,0,1,0,1,1,0,1,0.110298268737011,0.00307075830311666,0.126000253322818,9
"gen0_012",355,-10.8,0,0,1,0,0,0,1,0,1,1,0,1,0,0.11078541748414,0.000393999253042933,0.112650242205095,5
"gen0_050",379,17.8,0,1,0,1,0,0,0,0,1,0,1,0,1,0.112755504563309,0.0135134717996602,0.127700107499236,5
"gen0_049",939,24.3,1,0,1,0,0,1,0,0,1,1,0,1,0,0.114799433527089,0.0385196848601471,0.128411800231485,6
"gen0_007",621,-1.4,1,1,0,1,1,0,0,0,0,0,0,0,0,0.11506420721186,0.00190477335631019,0.128292063470956,4
"gen0_048",609,15.3,0,1,0,0,0,0,0,1,0,1,1,1,1,0.119531964864687,0.020783382246103,0.136293641085292,6
"gen0_037",583,4.4,1,0,0,0,0,1,0,1,0,0,0,1,1,0.1206318433428,0.00478899336064086,0.131709400511595,5
"gen0_051",450,16.7,0,1,0,0,0,1,0,0,1,1,0,1,1,0.121717951632864,0.0195000717077339,0.139566595078545,6
"gen0_053",689,9.7,0,0,0,1,1,1,0,1,1,0,1,1,1,0.122953813909732,0.0207086083175371,0.14879584347769,8
"gen0_034",705,21,1,0,0,0,1,0,0,0,1,0,0,0,0,0.125539419765724,0.00628344510082798,0.134907321001483,3
"gen0_030",571,-6.1,0,1,0,0,0,1,0,0,1,1,1,0,0,0.126126140664925,0.000684642484314468,0.140304671923293,5
"gen0_056",523,12.8,0,0,1,1,1,0,0,0,0,0,0,0,0,0.126792323929979,0.00369230205668165,0.137812424742595,3
"gen0_052",281,22.8,0,0,1,0,0,0,0,0,1,1,1,0,1,0.130304892850078,0.0193604695186968,0.145909562242219,5
"gen0_006",719,-13.4,1,0,1,1,0,0,1,0,1,1,0,0,1,0.135532604320686,0.000457007279102301,0.136888922345342,7
"gen0_058",221,-11.5,1,1,0,0,1,1,1,1,0,0,0,0,0,0.138627701518293,-4.28763051228042e-05,0.135988977646439,6
"gen0_013",763,18.6,0,0,0,1,0,0,0,0,0,1,1,1,0,0.141628773328979,0.00705856043121265,0.1661596820009,4
"gen0_019",743,-7.7,0,0,0,1,0,1,0,1,0,0,1,1,0,0.151286565480342,0.00110837281456024,0.168397464773146,5
"gen0_023",895,-15,1,1,0,1,1,1,1,1,0,1,1,0,1,0.163942957363294,0.000699497707337678,0.166546249586698,10
"gen0_046",203,-13.2,0,1,0,0,1,1,1,0,1,1,1,1,1,0.175221661503297,0.00076701619671682,0.181582748101536,9
"gen0_064",635,-12.4,0,0,1,1,1,0,0,1,0,1,0,0,0,0.175765157195261,0.000255964624987382,0.183895740897295,5
"gen0_059",996,-14.7,1,1,1,0,1,0,0,1,1,1,0,1,1,0.181546013240823,0.000221987790790497,0.191720829227803,9
"gen0_045",558,-17.1,0,0,0,1,1,0,1,0,1,0,1,1,1,0.225446822663474,0.000205115260374553,0.227995408749404,7
"gen0_011",318,-16.1,1,1,0,0,0,0,0,1,1,1,1,0,0,0.226956299866236,-9.19381299732092e-05,0.229113394632908,6
"gen0_022",146,-17.1,0,0,1,0,0,1,1,1,0,1,1,1,1,0.281180709821227,0.00142676935279814,0.267062877046114,8
"gen0_010",819,-19.9,0,1,1,1,0,1,0,1,1,0,0,1,1,0.299638899553361,-4.6745919482478e-05,0.283169573301691,8
"gen0_038",235,-18.2,0,0,1,1,0,0,0,1,0,0,1,1,1,0.306607421766808,6.20402231920588e-05,0.289994103521529,6
"gen0_008",873,-20.5,0,1,0,1,1,0,0,0,1,1,0,1,1,0.329869142543692,1.5238181645651e-05,0.311057329979531,7
"gen0_062",130,-19.4,0,1,0,0,1,0,0,1,0,0,1,1,1,0.43424601868308,-0.000305899680530197,0.420691047891626,6
"gen0_016",471,-22.2,1,1,0,0,0,1,0,0,0,0,0,0,1,0.478706728077194,0.000193492482540532,0.468588329222417,4
"gen0_026",543,-23.2,1,0,0,1,0,0,1,1,0,1,0,1,0,0.501198097985818,0.000150404893572107,0.496462164220221,6
"gen0_024",264,-22.8,1,0,0,0,1,0,1,0,1,0,1,0,0,0.514208390132779,9.63977072761907e-05,0.511317779912021,5
"gen0_002",80,-21.2,0,1,1,0,0,1,0,1,1,0,0,0,1,0.515861694953971,-0.00028249044185684,0.510792018696556,6
