"NAMES","N","Cost","TempMed","TempMax","TempMin","HR","Vel","R","Bo0d","DeltaT","DeltaT_menos1","DeltaT_mas1","M","M_menos1","M_mas1","Cost1","Size1","CostTest","NumFeatures"
"gen16_0018",766,11.5,1,1,0,1,1,1,1,1,1,1,1,1,0,0.0552569861168505,0.0532858474733858,0.0606660354786492,11
"gen16_0054",802,11.3,1,1,0,1,1,1,1,1,1,1,1,1,0,0.0552985253669285,0.0539280495099824,0.0603209648364023,11
"gen16_0006",718,11.5,1,1,0,1,1,1,1,1,1,1,1,1,0,0.0553516077880646,0.0517578438329315,0.060457058812646,11
"gen16_0037",714,11.8,1,1,0,1,1,1,1,1,1,1,1,1,0,0.0553649267336964,0.0550680443776278,0.060413675943731,11
"gen16_0017",712,11.4,1,1,0,1,1,1,1,1,1,1,1,1,0,0.0553798802769746,0.0502161632535087,0.0600586414617089,11
"gen16_0039",762,11.5,1,1,0,1,1,1,1,1,1,1,1,1,0,0.0553880911399989,0.0542880128525489,0.0599161683307251,11
"gen16_0040",764,11.7,1,1,1,1,1,1,1,1,1,1,1,1,0,0.0553889727984945,0.0597249406503745,0.0609547220408507,12
"gen16_0057",755,11.8,1,1,0,1,1,1,1,1,1,1,1,1,0,0.055398605786995,0.0562145393607517,0.0606912620273077,11
"gen16_0012",696,11.4,1,1,0,1,1,1,1,1,1,1,1,1,0,0.0554245882273965,0.0509998016002277,0.0602517921192533,11
"gen16_0025",775,11.8,1,1,0,1,1,1,1,1,1,1,1,1,0,0.0554418404764686,0.0566113155975434,0.0607367979514547,11
"gen16_0022",740,11.3,1,1,1,1,1,1,1,1,1,1,1,1,0,0.0554553906077028,0.0558648404916697,0.0612049978445378,12
"gen16_0010",799,11.3,1,1,0,1,1,1,1,1,1,1,1,1,0,0.055457602278473,0.0553030802302935,0.0602023400513399,11
"gen16_0064",801,11.5,1,1,0,1,1,1,1,1,1,1,1,1,0,0.0554591892754705,0.0542271649484209,0.0602911597839902,11
"gen16_0046",721,11.7,1,1,0,1,1,1,1,1,1,1,1,1,0,0.0554727379036192,0.0532036915212443,0.060390024481218,11
"gen16_0028",714,11.7,1,1,0,1,1,1,1,1,1,1,1,1,0,0.0554848289513854,0.0539582619478696,0.0608136833682248,11
"gen16_0026",771,11.4,1,1,1,1,1,1,1,1,1,1,1,1,0,0.0554893005112606,0.0540295271344553,0.0602550394182485,12
"gen16_0061",653,11.9,1,1,0,1,1,1,1,1,1,1,1,1,0,0.0554947996214543,0.0553735446070321,0.0608071806545027,11
"gen16_0063",765,11.3,1,1,0,1,1,1,1,1,1,1,1,1,0,0.0555141454546893,0.0513883129881617,0.0606502857417441,11
"gen16_0020",687,11.5,1,1,1,1,1,1,1,1,1,1,1,1,0,0.0555316447724742,0.0529155717118268,0.0604396880980307,12
"gen16_0032",755,11.6,1,1,1,1,1,1,1,1,1,1,1,1,0,0.0555333418579044,0.0601645050506756,0.0608931064804255,12
"gen16_0038",748,11.8,1,1,1,1,1,1,1,1,1,1,0,1,0,0.0555356758079169,0.0465466982105416,0.0614669539568136,11
"gen16_0003",731,12,1,1,0,1,1,1,1,1,1,0,1,1,0,0.0555561663135822,0.0445578757678327,0.0606846518953536,10
"gen16_0056",801,11.7,1,1,0,1,1,1,1,1,1,1,1,1,0,0.0555582301894121,0.0552955640914942,0.0603648428929059,11
"gen16_0044",776,11.5,1,1,0,1,1,1,1,1,1,1,1,1,0,0.0555612808505193,0.0540263721597545,0.0614774798349667,11
"gen16_0049",725,11.9,1,1,0,1,1,1,1,1,1,1,1,1,0,0.0555622972210489,0.0581088772576893,0.0602755938400666,11
"gen16_0011",617,11.5,1,1,1,1,1,1,1,0,1,1,1,1,0,0.0556060601423882,0.0498439150975299,0.060545123665809,11
"gen16_0009",751,11.3,1,1,1,1,1,1,1,1,1,1,1,1,0,0.0556105372149825,0.0550639726300542,0.0603194445392285,12
"gen16_0014",679,11.5,1,0,1,1,1,1,1,1,1,1,1,1,0,0.0556166881022834,0.0531248091416676,0.0608842504025768,11
"gen16_0019",689,11.7,1,1,1,1,1,1,1,1,1,1,1,1,0,0.0556238393714426,0.0581161254764285,0.0601088569143174,12
"gen16_0021",729,11.5,1,1,0,1,1,1,1,1,1,1,1,1,0,0.0556287125199533,0.0548809968896181,0.0601508993878656,11
"gen16_0029",696,12,1,1,1,1,1,1,1,1,1,1,1,1,0,0.0556722965352184,0.0595256220214782,0.0601785657399495,12
"gen16_0005",657,11.6,0,1,1,1,1,1,1,1,1,1,1,1,0,0.0557074497306889,0.0480846211494257,0.0612647168751156,11
"gen16_0043",721,11.7,1,1,0,1,1,1,1,1,1,1,0,1,0,0.055712838090227,0.0410605595319272,0.0609394404193459,10
"gen16_0052",741,11.6,1,1,1,1,1,1,1,0,1,1,1,1,0,0.0557190103887952,0.0541848001829394,0.0603459477466368,11
