"NAMES","N","Cost","TempMed","TempMax","TempMin","HR","Vel","R","Bo0d","DeltaT","DeltaT_menos1","DeltaT_mas1","M","M_menos1","M_mas1","Cost1","Size1","CostTest","NumFeatures"
"gen3_0030",495,10.3,1,1,1,1,1,1,1,1,1,1,1,1,1,0.0560175362258742,0.0532970670085727,0.0596022268494319,13
"gen3_0048",413,11.9,1,1,1,1,1,1,1,1,1,0,1,1,1,0.0561096828801076,0.0527305022138587,0.0605878686461367,12
"gen3_0001",516,8.9,0,1,1,1,1,1,1,1,1,0,1,1,1,0.0566071717440459,0.0346233884102857,0.0595853233616507,11
"gen3_0044",699,9.8,1,1,0,1,1,1,1,1,0,1,1,1,0,0.0566455176097738,0.0337891993474711,0.0600921741248909,10
"gen3_0045",237,10.9,1,1,1,1,1,1,1,1,1,0,1,1,1,0.0566620542556848,0.0301344034749492,0.0592595961419929,12
"gen3_0025",503,12.8,1,1,1,1,1,1,1,1,0,0,0,1,1,0.0566853578791678,0.0403910277370625,0.0612904007478832,10
"gen3_0023",497,9.7,1,1,1,1,1,1,1,1,0,1,0,1,1,0.0567040592455292,0.0327470339741199,0.0596513470740909,11
"gen3_0058",460,13.1,1,1,1,1,1,1,1,1,0,0,1,1,1,0.0567908420100191,0.0512587276328256,0.0609748990704014,11
"gen3_0060",554,13.2,1,0,1,1,1,1,1,1,0,0,0,1,1,0.05680278008107,0.0394735575664744,0.0608352464557434,9
"gen3_0034",205,12,1,1,0,1,1,1,1,1,1,0,1,1,1,0.0568775290577413,0.0307551471686092,0.0592194552190458,11
"gen3_0051",459,9.7,1,1,0,1,1,1,1,1,0,1,1,1,1,0.0568888730797039,0.0416473572143116,0.060054326555352,11
"gen3_0064",236,13,1,1,0,1,1,0,1,1,1,0,1,1,1,0.0569028704547971,0.0363032442627393,0.0606617962575308,10
"gen3_0053",375,18.2,1,0,1,1,1,1,1,1,0,0,0,1,1,0.0569155905558444,0.0559225844595277,0.0622587133570498,9
"gen3_0031",325,16.6,0,1,0,1,1,1,1,1,1,1,0,0,1,0.0569643273879652,0.0444658672473734,0.0605572517554625,9
"gen3_0037",251,14.1,1,1,1,1,1,0,1,1,1,0,1,1,0,0.0570381086667685,0.0352091593100774,0.0615885198516085,10
"gen3_0055",268,21.2,1,1,0,1,1,0,1,1,1,0,1,1,1,0.0571621520178367,0.0467511025336377,0.0615362959332378,10
"gen3_0018",241,13.6,1,1,1,0,1,1,1,1,1,1,1,1,1,0.0572810030867636,0.0400942421626476,0.0598716643862676,12
"gen3_0019",249,22.3,1,1,0,1,1,1,1,1,1,0,1,1,1,0.0572925880236909,0.0474429454915688,0.0615351829629709,11
"gen3_0003",205,13.8,1,1,1,0,1,1,1,1,1,0,1,1,0,0.0573660207256503,0.0296342943306856,0.0598517559778992,10
"gen3_0008",270,21.3,1,1,1,1,1,0,1,1,1,0,1,1,1,0.0573799247529391,0.0497393810181176,0.0620393237613262,11
"gen3_0049",234,16.3,1,1,0,1,1,1,1,1,1,1,1,1,1,0.05745075634072,0.043038229733638,0.0599105035088775,12
"gen3_0002",670,9.6,1,1,0,1,1,0,1,1,0,1,1,1,0,0.0574767592577495,0.0294582370148169,0.0605393685511522,9
"gen3_0022",250,23.5,1,1,0,1,1,1,1,1,0,0,1,1,1,0.0574876565042097,0.0484119757852114,0.0610465277002013,10
"gen3_0020",443,10.7,1,1,1,1,0,1,1,1,1,1,1,1,1,0.0574932106897352,0.0458232146321777,0.0598998207347063,12
"gen3_0006",176,9.8,1,1,0,1,1,1,1,1,1,0,1,1,1,0.057510502701315,0.0230423735024377,0.0591177677131174,11
"gen3_0026",424,9.3,1,0,1,1,0,1,1,1,1,0,1,1,1,0.0575355564766313,0.0305026039515201,0.0598713651161922,10
"gen3_0057",309,20.3,0,1,0,1,1,1,1,1,1,0,0,1,1,0.0575572802238241,0.0559567562330375,0.0634033604911125,9
"gen3_0039",177,23.3,1,1,0,1,1,0,1,1,1,0,1,1,1,0.0576316752116169,0.0320834673076628,0.0619228455667788,10
"gen3_0063",371,16,1,1,1,1,1,0,1,1,0,1,1,1,0,0.0576722558507482,0.0509371086362858,0.0606847298904851,10
"gen3_0013",240,11.9,1,1,1,1,1,0,1,1,0,0,1,1,0,0.0577119569490385,0.024113776042698,0.0609705830529835,9
"gen3_0010",367,17.3,1,1,0,1,0,1,1,1,1,1,0,0,1,0.0578197343149609,0.0463357266924392,0.0599963419969687,9
"gen3_0047",789,16.4,1,1,0,1,1,1,1,1,0,0,1,0,1,0.057849143529245,0.0616261600781517,0.0603594610040671,9
"gen3_0038",239,15.8,1,1,0,1,1,0,1,1,0,0,1,1,1,0.0578577343410949,0.0405361781626166,0.0609093142517737,9
"gen3_0041",243,20.6,0,1,0,1,1,0,1,1,1,0,1,1,1,0.0578784729601842,0.0479094453257964,0.0629254064750744,9
"gen3_0035",370,22.5,1,1,0,1,1,1,1,1,1,1,0,1,1,0.057892671333908,0.0732648454633336,0.0620687039697132,11
"gen3_0011",343,17.4,0,1,0,1,1,0,1,1,0,1,1,1,0,0.0580754034009015,0.0477570998714856,0.062677382856967,8
"gen3_0014",683,3.8,1,1,1,1,1,0,1,1,1,0,1,0,1,0.058147296528108,0.0133324398485355,0.0594989446982193,10
"gen3_0012",367,21.1,1,1,0,1,1,0,1,1,1,1,1,1,1,0.0581730745180949,0.0686810217949153,0.0617102553258545,11
"gen3_0029",388,15.7,0,0,1,0,1,0,1,1,1,0,1,1,1,0.0581797613726092,0.0446680010544106,0.0603194718487696,8
"gen3_0050",352,17.6,0,0,1,1,1,0,1,1,0,0,1,1,1,0.0582077952972963,0.0504984822875886,0.063473712031103,8
"gen3_0005",367,17.1,1,1,1,0,1,0,1,1,1,1,1,1,1,0.0582307507566698,0.0616211987112234,0.0614280883737081,11
"gen3_0015",411,13.2,1,0,1,1,0,1,1,1,0,0,0,1,1,0.0583164696550579,0.0290037771286855,0.0621111056861587,8
"gen3_0021",253,23.9,1,1,1,1,1,0,1,1,0,0,1,1,1,0.058347392985862,0.047905707040801,0.0628745937611198,10
"gen3_0042",250,15.8,1,0,0,1,1,0,1,1,0,0,1,1,0,0.0583854633188012,0.0302143531123685,0.0620890289987993,7
"gen3_0024",540,17.2,1,1,0,1,0,1,1,1,1,1,1,0,0,0.0584713766538328,0.0506979137478625,0.0602959072234247,9
"gen3_0056",325,19.1,0,1,1,1,1,0,1,1,0,1,1,1,0,0.0585054992913609,0.0585154587952909,0.0620484032291278,9
"gen3_0007",253,24.5,1,1,0,0,1,1,1,1,0,0,1,1,1,0.0585692395850621,0.0455442538807849,0.0612444647477372,9
"gen3_0036",376,17.2,1,1,0,1,0,1,1,1,0,1,1,0,1,0.0587330237225831,0.0491839761953057,0.0608521943899653,9
"gen3_0028",251,24.6,1,1,1,0,1,0,1,1,1,0,1,1,1,0.0587667849919036,0.0468377476614532,0.0623213046274774,10
"gen3_0009",207,11.5,0,0,1,1,0,0,1,1,1,0,1,1,1,0.0588304154800101,0.0225447233219874,0.0603530558183832,8
"gen3_0027",252,17.5,1,1,0,1,0,0,1,1,0,1,1,1,1,0.0592771988656997,0.0424680337289042,0.0622528870006857,9
"gen3_0052",398,21,1,1,1,0,1,0,1,1,1,1,1,1,0,0.0594311957016939,0.0696311411160816,0.0619425337676742,10
"gen3_0032",247,14.5,1,1,1,0,0,1,1,1,1,0,1,1,1,0.0595799840694027,0.0357168763866628,0.0614198223258217,10
"gen3_0059",382,24.5,1,1,0,1,0,1,1,1,0,0,1,1,1,0.0597399069961317,0.0672248952985419,0.0637446187407818,9
"gen3_0062",225,11.8,0,0,0,1,1,0,1,1,0,0,1,1,0,0.0603376546258894,0.0140704263914871,0.0620657164991099,6
"gen3_0046",683,21.6,1,0,1,1,1,0,1,1,0,1,1,1,1,0.0612663348109524,0.120260670718197,0.064861207131688,10
"gen3_0043",988,22.2,1,1,1,1,1,1,1,1,0,1,1,1,1,0.0635989156047464,0.172034352250781,0.0679462720120824,12
"gen3_0033",207,12.7,0,0,1,0,1,0,1,0,1,0,1,1,0,0.0736613641073279,0.013759437742031,0.0741816384375238,6
"gen3_0061",222,11.6,1,1,1,1,1,0,0,1,1,1,1,1,0,0.0931405667346145,0.0246768146637926,0.110159394320725,10
"gen3_0017",679,18.9,1,1,1,1,1,0,0,1,0,0,1,1,0,0.0946876874496166,0.0431295293104464,0.107361633654389,8
"gen3_0004",250,22.9,1,1,1,0,1,0,0,1,1,0,1,1,1,0.0988589028655362,0.0440079893331313,0.10982981380709,9
"gen3_0016",379,-11.5,1,1,0,1,0,1,1,1,0,1,1,1,1,0.105079797406447,0.000879439968672984,0.110852379801581,10
"gen3_0054",28,17.9,1,1,1,1,1,0,0,1,1,0,1,1,1,0.107041614870178,0.00401584847245176,0.121046154240676,10
"gen3_0040",249,-21,0,1,1,1,1,1,1,1,1,0,1,1,1,0.464864887936176,4.23681400177003e-05,0.455596280708075,11
