"NAMES","Mean.Train.MAE","Mean.Train.RMSE","Mean.Train.MAPE","Mean.Train.MBE","Mean.Valid.MAE","Mean.Valid.RMSE","Mean.Valid.MAPE","Mean.Valid.MBE","Mean.Test.MAE","Mean.Test.RMSE","Mean.Test.MAPE","Mean.Test.MBE","Mean.Size.Model","Mean.Num.Features","Sd.Train.MAE","Sd.Train.RMSE","Sd.Train.MAPE","Sd.Train.MBE","Sd.Valid.MAE","Sd.Valid.RMSE","Sd.Valid.MAPE","Sd.Valid.MBE","Sd.Test.MAE","Sd.Test.RMSE","Sd.Test.MAPE","Sd.Test.MBE","Sd.Size.Model","Sd.Num.Features"
"gen23_0001",0.0514169837801621,0.0726665889299071,Inf,-1.08927545484965e-08,0.0554664268966863,0.0785315411937808,Inf,-6.01132277103266e-05,0.059992060193385,0.0812033798882315,16.9774161077479,0.0150109482570592,0.0562918130513258,12,0.000310036095376674,0.00034092338202145,NA,2.93954053527372e-08,0.00205643377248286,0.00282639946528707,NA,0.00408647146948072,NA,NA,NA,NA,NA,NA
"gen23_0002",0.0541735777607803,0.0766791137712627,Inf,-1.00680196805747e-08,0.0575841912499265,0.0816147111125617,Inf,-0.000169862964607544,0.0631430463651269,0.0854690821776784,17.6565012929197,0.0172338213256045,0.051540503454971,10,0.000356373868033126,0.000452245069788878,NA,3.883931192764e-08,0.00215976559314941,0.00367898110210546,NA,0.0044568228948785,NA,NA,NA,NA,NA,NA
"gen23_0003",0.0515065448892931,0.0728138342201768,Inf,-2.17490897646237e-08,0.0553611115452947,0.0786868469937436,Inf,-6.08936368742649e-05,0.0605270304929952,0.0818352410441533,17.1496957881642,0.015379295955615,0.0544774103508625,11,0.000263110531373996,0.00033913225957163,NA,2.08316902127633e-08,0.00209517512514812,0.00303480726407861,NA,0.00410233875628329,NA,NA,NA,NA,NA,NA
"gen23_0004",0.0525797603477295,0.0742758312240952,Inf,-2.68499013645549e-08,0.055655446110924,0.0792237556554029,Inf,-0.000229334860929089,0.0594997616594882,0.0803872347080813,16.8891535454472,0.0140343065604198,0.0414754906449096,10,0.000355786841092842,0.000417274734758628,NA,4.28002768549638e-08,0.00264775106681034,0.00338439415556186,NA,0.00471755984250962,NA,NA,NA,NA,NA,NA
"gen23_0005",0.0513247995690958,0.0725033609549513,Inf,-1.07883536852632e-08,0.0552907709753304,0.0786705743848053,Inf,-0.000171481370131734,0.0602898169683854,0.0812627473134119,17.262663910265,0.0153170996882312,0.0561817970061734,12,0.000285178439719053,0.000324092057766642,NA,2.04829887584305e-08,0.00215087238838705,0.00303487938793628,NA,0.00406993494229652,NA,NA,NA,NA,NA,NA
"gen23_0006",0.0514187327248849,0.0726648710200338,Inf,-6.84352502312305e-09,0.0553912243711093,0.0788854568531533,Inf,-0.000203256364834718,0.0602171447763426,0.0816922091335706,17.1383226911987,0.0150587169355934,0.0545553793619133,11,0.000265208692606439,0.000341047427966152,NA,3.7687755902272e-08,0.00233960768056017,0.00341500609151458,NA,0.00429346184267785,NA,NA,NA,NA,NA,NA
"gen23_0007",0.0524388930286485,0.0740069048110971,Inf,-6.24838204507268e-09,0.0556390566517313,0.0787435576761776,Inf,1.18510676292307e-05,0.0607823770279065,0.0817696785063135,17.1696931459834,0.015762388535822,0.0431850092539769,11,0.000320266288171155,0.000378409063134098,NA,2.76287472648734e-08,0.00202637083003648,0.00293575779792279,NA,0.00437091726204475,NA,NA,NA,NA,NA,NA
"gen23_0008",0.0513309476711677,0.0724621778024274,Inf,2.40123450995968e-09,0.0554102887375773,0.0790247910450492,Inf,7.63258687364224e-05,0.0608314958749305,0.0820150878798999,17.7461305048581,0.0151472145677875,0.0590399443283752,12,0.000275754975787519,0.000327833393191755,NA,3.20067777512063e-08,0.00223858314767491,0.00317405206885236,NA,0.00398254101531578,NA,NA,NA,NA,NA,NA
"gen23_0009",0.0529466375682897,0.0747968942287686,Inf,-4.92550867531995e-09,0.0564124113170846,0.0797332955680993,Inf,-1.41457687816256e-05,0.0604568189960123,0.0827161779023759,17.6037245286043,0.0146507624579455,0.0495785883703957,11,0.000309040315413428,0.000392749936479578,NA,1.95344762632913e-08,0.00255534749601999,0.00372341075751091,NA,0.00481361097265786,NA,NA,NA,NA,NA,NA
"gen23_0010",0.0578310880486333,0.0805963326333219,Inf,-1.81567626079463e-08,0.0601030816043926,0.084375449941631,Inf,6.95835105019931e-05,0.0632585809490394,0.086546941709511,19.3414350902975,0.00860329816430614,0.0301790513222018,9,0.000340141553064195,0.000383058174598574,NA,3.42589273556281e-08,0.00237502449106686,0.00332859760974284,NA,0.00538877838484567,NA,NA,NA,NA,NA,NA
"gen23_0011",0.0544672307539645,0.0770487493963506,Inf,-1.60097322176153e-08,0.0576704414589799,0.0818261180041529,Inf,-0.000148937504790624,0.0625214365081757,0.0841125802576554,17.5541730009519,0.0166598027724122,0.0485850738300018,10,0.000344047170928123,0.000402060928810963,NA,2.56551152632421e-08,0.00237607818112088,0.0038398123910354,NA,0.00449881295146711,NA,NA,NA,NA,NA,NA
"gen23_0012",0.0939191235843325,0.121018227484574,Inf,-1.25054643193486e-08,0.0975527395810662,0.125553247973563,Inf,-0.000154116212420584,0.117077173697084,0.149974896728982,30.2147075083677,0.0333334803957223,0.0349744150612517,9,0.000483427197916627,0.000490402826818871,NA,1.92705392129233e-08,0.00397966797550082,0.00461913089188426,NA,0.00407196067559709,NA,NA,NA,NA,NA,NA
"gen23_0013",0.0515645227975852,0.0728750640600885,Inf,-1.89004546177155e-08,0.0555282326248669,0.0791433953860023,Inf,-0.000172828781034178,0.0602947728017595,0.081665543080839,17.1273219191052,0.0150339063973322,0.0553887967943551,11,0.00028331843937543,0.000325441787289574,NA,3.00533670287828e-08,0.00200741032024716,0.00291660298772841,NA,0.00427800476951444,NA,NA,NA,NA,NA,NA
"gen23_0014",0.0872081306814262,0.113505767429983,Inf,-1.46221939152545e-08,0.0915152950702416,0.119531910947995,Inf,-0.000181148060715597,0.109053040543989,0.141369442346423,29.0943518927033,0.0268753126640836,0.0419043987626697,10,0.000515699560341547,0.000509965772631558,NA,3.820597955643e-08,0.00414162119299599,0.00400054541208099,NA,0.0042741394018598,NA,NA,NA,NA,NA,NA
"gen23_0015",0.0515532282365875,0.0728182860670535,Inf,-1.10894497617405e-08,0.0553201241576153,0.0787275080138944,Inf,-8.27663809462389e-05,0.0608150644856131,0.0822099845158284,17.2864219337949,0.0156527207874476,0.0553597401952461,11,0.000241319924620713,0.000280636928313527,NA,4.41039879245404e-08,0.00210983797640807,0.00304010154001106,NA,0.00442970993028858,NA,NA,NA,NA,NA,NA
