"NAMES","N","Cost","TempMed","TempMax","TempMin","HR","Vel","R","Bo0d","DeltaT","DeltaT_menos1","DeltaT_mas1","M","M_menos1","M_mas1","Cost1","Size1","CostTest","NumFeatures"
"gen28_0028",890,11.1,1,1,1,1,1,1,1,1,1,1,1,1,0,0.0552546740203429,0.0580810762400264,0.0606980197042763,12
"gen28_0018",882,11.3,1,1,0,1,1,1,1,1,1,1,1,1,0,0.0552626171340087,0.056996997699227,0.0605288846407225,11
"gen28_0040",820,11.2,1,1,1,1,1,1,1,1,1,1,1,1,0,0.0552724302573103,0.0550084739853934,0.0610210475626572,12
"gen28_0044",845,11.2,1,1,1,1,1,1,1,1,1,1,1,1,0,0.0553094162650195,0.0556635334331211,0.06055811272855,12
"gen28_0027",899,11.1,1,1,0,1,1,1,1,1,1,1,1,1,0,0.0553395145893437,0.0549329406521368,0.0605138291206929,11
"gen28_0049",900,11.1,1,1,0,1,1,1,1,1,1,1,1,1,0,0.0553464297070942,0.057908470715451,0.0605564097676961,11
"gen28_0036",875,11.1,1,1,1,1,1,1,1,1,1,1,1,1,0,0.0553467199770575,0.0539170938603796,0.0606520011832851,12
"gen28_0012",890,11,1,1,1,1,1,1,1,1,1,1,1,1,0,0.0553521790737195,0.0556725765628697,0.0604142094745275,12
"gen28_0026",817,11.1,1,1,0,1,1,1,1,1,1,1,1,1,0,0.0553585170248132,0.0507664153870377,0.0603373740363174,11
"gen28_0045",897,11.1,1,1,1,1,1,1,1,1,1,1,1,1,0,0.0553594896191676,0.0563337161351187,0.0605697963507635,12
"gen28_0005",843,11.2,1,1,0,1,1,1,1,1,1,1,1,1,0,0.0553611930126246,0.0534180865382439,0.060684738476031,11
"gen28_0016",916,11.4,1,1,1,1,1,1,1,1,1,1,1,1,0,0.055361526693141,0.0585293526426005,0.0606246286752839,12
"gen28_0024",866,11.4,1,1,0,1,1,1,1,1,1,1,1,1,0,0.0553692176085309,0.0555230111776807,0.0605084345789698,11
"gen28_0062",667,11.3,1,1,0,1,1,1,1,1,1,1,1,1,0,0.0553805541911859,0.0522908310372951,0.0606523850307401,11
