"NAMES","N","Cost","TempMed","TempMax","TempMin","HR","Vel","R","Bo0d","DeltaT","DeltaT_menos1","DeltaT_mas1","M","M_menos1","M_mas1","Cost1","Size1","CostTest","NumFeatures"
"gen24_0050",814,11.6,1,1,0,1,1,1,1,1,1,1,1,1,0,0.055201622003599,0.0539716778003573,0.0608647884854986,11
"gen24_0038",850,11.6,1,1,1,1,1,1,1,1,1,1,1,1,0,0.0552653324484903,0.059401829929622,0.0602886526246133,12
"gen24_0037",875,11.3,1,1,0,1,1,1,1,1,1,1,1,1,0,0.0552657165449827,0.0544105323728079,0.060586972582002,11
"gen24_0018",842,11.5,1,1,1,1,1,1,1,1,1,1,1,1,0,0.0553194885577728,0.0594581843408535,0.0607754893637259,12
"gen24_0013",907,11,1,1,1,1,1,1,1,1,1,1,1,1,0,0.0553570170736665,0.0567623500744015,0.0595649528207479,12
"gen24_0033",816,11.4,1,1,1,1,1,1,1,1,1,1,1,1,0,0.055359780337553,0.0575701807377422,0.0606310516154564,12
"gen24_0056",801,11.5,1,1,1,1,1,1,1,1,1,1,1,1,0,0.0553731641675393,0.0587385902906169,0.0603932587635804,12
"gen24_0028",889,11.3,1,1,1,1,1,1,1,1,1,1,1,1,0,0.0553821507698956,0.0547659066521628,0.0607889230960838,12
"gen24_0017",843,11.5,1,1,0,1,1,1,1,1,1,1,1,1,0,0.0553832343832553,0.0554319515051593,0.0605524927608977,11
"gen24_0055",804,11.5,1,1,1,1,1,1,1,1,1,1,1,1,0,0.0553839455177761,0.0597562964838957,0.0606009938923346,12
"gen24_0002",896,11.3,1,1,1,1,1,1,1,1,1,1,1,1,0,0.0553991984624144,0.0590575275560256,0.0605322780194255,12
"gen24_0034",902,11.5,1,1,0,1,1,1,1,1,1,1,1,1,0,0.0554059396342219,0.0573764713515069,0.0602991594321989,11
"gen24_0041",854,11.5,1,1,1,1,1,1,1,1,1,1,1,1,0,0.0554078621978376,0.0593052431842822,0.0603480795227225,12
"gen24_0059",885,11.2,1,1,1,1,1,1,1,1,1,1,1,1,0,0.0554092791943299,0.0569362321620532,0.060261785131517,12
"gen24_0019",882,11.4,1,1,1,1,1,1,1,1,1,1,1,1,0,0.0554287950545542,0.0578824577013508,0.060588914018137,12
"gen24_0062",856,11.3,1,1,0,1,1,1,1,1,1,1,1,1,0,0.0554332723164729,0.0549422266200235,0.0604860164556106,11
"gen24_0064",917,11.2,1,1,0,1,1,1,1,1,1,1,1,1,0,0.0554399560828661,0.0559960963004304,0.0603383788297192,11
"gen24_0031",847,11.6,1,1,0,1,1,1,1,1,1,1,1,1,0,0.0554447917973164,0.0560582047587512,0.0604662426339545,11
"gen24_0044",920,11.6,1,1,0,1,1,1,1,1,1,1,1,1,0,0.0554523869643322,0.0591714951602135,0.0605166762222143,11
"gen24_0058",888,11.2,1,1,0,1,1,1,1,1,1,1,1,1,0,0.0554547050767921,0.0565186587683604,0.0598688463895225,11
"gen24_0039",927,11,1,1,1,1,1,1,1,1,1,1,1,1,0,0.0554859699136228,0.05696345827711,0.0605292175592006,12
"gen24_0035",884,11.2,1,1,1,1,1,1,1,1,1,1,1,1,0,0.0554931056669384,0.0579018299568199,0.0603830167530819,12
"gen24_0046",828,11.5,1,1,1,1,1,1,1,1,1,1,1,1,0,0.0555079776889367,0.059590208448101,0.0607438459419724,12
"gen24_0027",784,11.2,1,0,1,1,1,1,1,1,1,1,1,1,0,0.0555913254419797,0.0529163402485683,0.0606093974074657,11
"gen24_0005",786,11.1,1,1,1,1,1,1,1,1,1,0,1,1,0,0.0556100216888213,0.0418156697201331,0.060618667352519,11
"gen24_0043",816,11.3,1,1,0,1,1,1,1,1,1,1,1,1,0,0.0556332323312604,0.0549531933515061,0.0601167359663898,11
"gen24_0008",822,11.6,1,1,0,1,1,1,1,1,1,1,1,0,0,0.0556948294177624,0.0443688942864442,0.0592158353864796,10
"gen24_0014",914,11.3,1,1,0,1,1,1,1,1,1,1,0,1,0,0.0557124386678183,0.041164856002321,0.0612248488789007,10
"gen24_0003",788,11.3,1,1,1,1,1,1,1,1,1,1,1,0,0,0.0557501354480152,0.0427691551738789,0.0592555116629875,11
"gen24_0024",843,11.3,1,1,1,1,1,1,1,1,1,1,1,0,0,0.0558652543582143,0.0418106306762912,0.0592047193967903,11
"gen24_0001",880,11.3,0,1,1,1,1,1,1,0,1,1,1,1,0,0.0558857636199026,0.0496441995463742,0.0614916184219408,10
"gen24_0029",878,11.4,1,1,1,1,1,1,1,1,1,1,1,1,1,0.0559182749695975,0.0764119793735293,0.0609588945650282,13
"gen24_0040",913,11.1,1,0,0,1,1,1,1,1,1,1,1,1,0,0.0560033918398095,0.0501631548679572,0.0611842365278863,10
"gen24_0061",838,11.6,1,1,1,1,1,1,1,1,1,1,1,0,1,0.0560079760424852,0.0592315002720879,0.0588336753582403,12
"gen24_0053",926,11.4,1,1,1,1,1,0,1,1,1,1,1,1,0,0.0560171236642036,0.0552273864500212,0.0606745850845413,11
"gen24_0011",845,11.6,1,1,0,1,1,1,1,1,1,1,1,1,1,0.0560321318159471,0.0766379436012164,0.0606507407284857,12
"gen24_0012",925,11.1,1,1,0,1,1,0,1,1,1,1,1,1,0,0.056054662686159,0.0505156831723494,0.0610651035004573,10
"gen24_0022",925,11.3,1,1,1,1,1,0,1,1,1,1,1,1,0,0.0560646794466493,0.0554471932089208,0.0606886977257281,11
"gen24_0025",882,11.6,1,1,0,1,1,0,1,1,1,1,1,1,1,0.0561032252883557,0.068708494226449,0.0608844455690006,11
"gen24_0009",887,11.4,1,1,1,1,1,1,1,1,1,0,0,1,0,0.0561081199397011,0.0345266884534139,0.0617610661737119,10
"gen24_0023",832,11.4,1,1,1,1,1,0,1,1,1,1,1,1,0,0.0561476082101617,0.0528651179991531,0.0603418328358391,11
"gen24_0032",802,11.5,1,0,0,1,1,1,1,1,1,1,1,1,0,0.0561785765248362,0.0488633478622699,0.0609567346464864,10
"gen24_0047",806,11.6,1,1,0,1,1,1,1,1,0,1,1,1,0,0.0564190558599216,0.0444184659753816,0.0603613885435887,10
"gen24_0054",806,11.1,1,1,0,0,1,1,1,1,1,1,1,1,0,0.0565771874519478,0.0413285745202633,0.0603803555099831,10
"gen24_0026",918,15.2,1,1,0,1,1,0,1,1,1,1,1,1,0,0.0565828180833101,0.0804644325462959,0.061956194684519,10
"gen24_0060",847,11.3,1,1,0,0,1,1,1,1,1,1,1,1,0,0.0566310959557215,0.0429277734234268,0.0598181873239392,10
"gen24_0049",812,11.5,1,1,0,0,1,1,1,1,1,1,1,1,0,0.0566334429287551,0.0434976407769524,0.0598704093531271,10
"gen24_0010",798,11.6,1,1,0,0,1,1,1,1,1,1,1,1,0,0.0566771124166805,0.0444083875196009,0.0604560868475455,10
"gen24_0016",866,11.4,1,0,1,0,1,1,1,1,1,1,1,1,0,0.056687084170478,0.0451172465184655,0.0603618868389155,10
"gen24_0057",812,11.2,1,1,1,0,1,1,1,1,1,1,1,1,0,0.0567579754220225,0.0440026946997484,0.0602177582004811,11
"gen24_0048",316,11.1,1,1,0,1,1,1,1,1,0,1,1,1,0,0.0568637190962313,0.0315302487448194,0.0597771644518534,10
"gen24_0051",865,11.1,1,1,1,0,1,1,1,0,1,1,1,1,0,0.057052946681816,0.0402329324682354,0.0602935699473171,10
"gen24_0004",807,11.4,1,1,1,1,0,1,1,1,1,0,1,1,1,0.0571883463863215,0.052376648958572,0.0606431935089766,11
"gen24_0020",885,11.3,1,1,1,0,1,1,1,1,0,1,1,1,0,0.0577199528283907,0.038694229042273,0.0601172012861164,10
