"Par1","Par2"
10,9
1,9
15,9
3,9
11,15
9,5
16,1
7,11
2,8
13,4
1,11
6,13
11,16
14,8
8,9
10,6
8,7
6,5
4,12
10,4
14,5
12,4
2,10
15,14
10,16
8,16
9,4
10,12
6,2
12,7
3,11
9,4
7,1
14,7
3,13
9,7
12,16
16,4
13,4
14,1
10,13
15,10
13,14
7,10
7,5
10,2
10,6
11,15
