"Par1","Par2"
4,2
6,1
7,4
10,2
15,1
7,4
5,1
10,3
3,9
16,10
13,4
4,6
7,13
16,2
4,2
14,7
9,16
12,2
4,15
4,11
7,1
15,7
13,9
13,5
13,15
11,5
13,3
3,2
6,13
11,8
16,13
13,3
8,14
3,5
13,3
2,4
3,14
1,8
8,12
4,6
10,13
14,4
13,3
13,6
4,8
9,4
15,1
16,14
