"NAMES","N","Cost","TempMed","TempMax","TempMin","HR","Vel","R","Bo0d","DeltaT","DeltaT_menos1","DeltaT_mas1","M","M_menos1","M_mas1","Cost1","Size1","CostTest","NumFeatures"
"gen19_0008",766,11.7,1,1,0,1,1,1,1,1,1,1,1,1,0,0.0552798895700146,0.0563704981126393,0.0607537264721685,11
"gen19_0059",799,11.3,1,1,1,1,1,1,1,1,1,1,1,1,0,0.0552853408963715,0.0569043954260117,0.0605126172821136,12
"gen19_0014",929,11.3,1,1,0,1,1,1,1,1,1,1,1,1,0,0.0552855222531074,0.0558774312084342,0.060267488183368,11
"gen19_0039",922,11.7,1,1,0,1,1,1,1,1,1,1,1,1,0,0.0552895014000828,0.0583001328672587,0.0606278857253029,11
"gen19_0044",785,11.4,1,1,0,1,1,1,1,1,1,1,1,1,0,0.0553162783249802,0.0524503822868216,0.0602789741046787,11
"gen19_0052",760,11.5,1,1,1,1,1,1,1,1,1,1,1,1,0,0.055327304649463,0.0575307250061285,0.0607204250592994,12
"gen19_0042",759,11.8,1,1,1,1,1,1,1,1,1,1,1,1,0,0.0553338609901502,0.0588508030009757,0.0607918445314194,12
"gen19_0011",730,11.7,1,1,1,1,1,1,1,1,1,1,1,1,0,0.0553363060099654,0.0589030659229715,0.0607103653401945,12
"gen19_0027",769,11.6,1,1,1,1,1,1,1,1,1,1,1,1,0,0.0553480756077247,0.0578566699165416,0.0604252102448597,12
"gen19_0002",762,11.4,1,1,1,1,1,1,1,1,1,1,1,1,0,0.0553531572058278,0.0564945530362006,0.060361495060898,12
"gen19_0050",778,11.7,1,1,0,1,1,1,1,1,1,1,1,1,0,0.055381182772567,0.0550459646301193,0.0604525666378012,11
"gen19_0049",762,11.6,1,1,0,1,1,1,1,1,1,1,1,1,0,0.055385283283056,0.0569328794530711,0.0606063209083474,11
"gen19_0040",743,11.3,1,1,0,1,1,1,1,1,1,1,1,1,0,0.0554220323190997,0.0519219305446279,0.0597715019528502,11
"gen19_0021",842,11.5,1,1,0,1,1,1,1,1,1,1,1,1,0,0.0554251878548774,0.0579291307341256,0.0602185994237284,11
"gen19_0018",765,11.4,1,1,0,1,1,1,1,1,1,1,1,1,0,0.0554627672482621,0.0541577719974982,0.0602635883356681,11
"gen19_0033",755,11.7,1,1,0,1,1,1,1,1,1,1,1,1,0,0.0554690675201773,0.0546939329704185,0.060331582451052,11
"gen19_0064",758,11.7,1,1,1,1,1,1,1,1,1,1,1,1,0,0.0554726973068346,0.0590709701725497,0.0606765560058271,12
"gen19_0048",653,11.5,1,1,1,1,1,1,1,0,1,1,1,1,0,0.0554775157200594,0.049860142294696,0.0602405539059281,11
"gen19_0055",764,11.4,1,1,1,1,1,1,1,1,1,1,1,1,0,0.0554815590760771,0.0558244591205456,0.0603567131681347,12
"gen19_0009",797,11.6,1,1,0,1,1,1,1,1,1,1,1,1,0,0.0554976151490294,0.0572459408900875,0.0603146786708532,11
"gen19_0045",748,11.3,1,1,0,1,1,1,1,1,1,1,1,1,0,0.0555175345007534,0.0520964031137151,0.0606755311581225,11
"gen19_0013",743,11.7,1,1,0,1,1,1,1,1,1,0,1,1,0,0.0555300100001459,0.0429374124240455,0.0609268924188969,10
"gen19_0022",838,11.5,1,1,1,1,1,1,1,1,1,1,1,1,0,0.0555652672214466,0.0607472745333657,0.0606518277500284,12
