"Par1","Par2"
11,6
8,3
4,15
16,5
13,4
11,10
4,7
2,1
2,4
14,9
7,13
15,12
4,10
5,16
10,12
3,6
10,7
5,13
7,12
11,6
15,6
12,6
10,8
5,7
4,11
4,1
10,12
12,3
12,3
3,11
4,8
11,7
12,9
12,14
3,6
4,7
11,4
2,4
7,16
15,2
8,12
15,13
6,13
8,16
12,4
12,1
13,10
3,10
