"NAMES","N","Cost","TempMed","TempMax","TempMin","HR","Vel","R","Bo0d","DeltaT","DeltaT_menos1","DeltaT_mas1","M","M_menos1","M_mas1","Cost1","Size1","CostTest","NumFeatures"
"gen14_0026",648,11.4,1,1,1,1,1,1,1,1,1,1,1,1,0,0.0551803959417308,0.0552947506764407,0.0606861631769456,12
"gen14_0030",731,12,1,1,0,1,1,1,1,1,1,1,1,1,0,0.0552960465090955,0.0571258252758685,0.0603322491366698,11
"gen14_0004",782,11.5,1,1,0,1,1,1,1,1,1,1,1,1,0,0.0553068840568285,0.0558198379506515,0.0607229379144733,11
"gen14_0055",718,11.5,1,1,1,1,1,1,1,1,1,1,1,1,0,0.0553379911775598,0.0575422745321721,0.0603267837661373,12
"gen14_0040",551,11.8,1,1,0,1,1,1,1,1,1,1,1,1,0,0.0553403567432549,0.0502260838281518,0.060240867189977,11
"gen14_0061",602,11.9,1,1,0,1,1,1,1,1,1,1,1,1,0,0.0553557765285883,0.0502040887477239,0.0605161673236564,11
"gen14_0019",849,11.7,1,1,1,1,1,1,1,1,1,1,1,1,0,0.0553646229010811,0.0594853030867794,0.0604752246571574,12
"gen14_0014",677,11.3,1,1,1,1,1,1,1,1,1,1,1,1,0,0.0553697976154977,0.0539893765389134,0.0605473993440405,12
"gen14_0049",726,11.2,1,0,1,1,1,1,1,1,1,1,1,1,0,0.0553885952297513,0.0506587335475766,0.060250551624199,11
"gen14_0001",632,11.7,1,1,1,1,1,1,1,1,1,1,1,1,0,0.0553949211124838,0.0551814500235166,0.060193212246029,12
"gen14_0005",699,11.8,1,1,0,1,1,1,1,1,1,1,1,1,0,0.055398772166027,0.0559678672319744,0.0602588013689112,11
"gen14_0050",799,11.3,1,1,0,1,1,1,1,1,1,1,1,1,0,0.0554007325446373,0.0552165745784694,0.0604424589896032,11
"gen14_0021",826,11.7,1,1,0,1,1,1,1,1,1,1,1,1,0,0.0554083067903152,0.0567706057885286,0.0603756806062598,11
"gen14_0058",664,12,1,1,0,1,1,1,1,1,1,1,1,1,0,0.0554115044760964,0.0562953402231472,0.0603054960115423,11
"gen14_0006",767,11.5,1,1,0,1,1,1,1,1,1,1,1,1,0,0.0554300664599266,0.0549833453117609,0.0605397206918389,11
"gen14_0031",600,11.9,1,1,1,1,1,1,1,1,1,1,1,1,0,0.0554306529197598,0.0562438184528869,0.0607382796072975,12
"gen14_0034",837,11.9,1,1,1,1,1,1,1,1,1,1,1,1,0,0.055433645079128,0.0602905643793507,0.0606589937716111,12
"gen14_0008",856,11.7,1,1,1,1,1,1,1,1,1,1,1,1,0,0.0554564323399107,0.0604187958146511,0.0603284688166674,12
"gen14_0007",847,11.7,1,1,0,1,1,1,1,1,1,1,1,1,0,0.0554595529085791,0.0582569759863988,0.0606240810376938,11
"gen14_0035",782,11.8,1,1,0,1,1,1,1,1,1,1,1,1,0,0.0554752015777394,0.0544278012781369,0.0599631358623349,11
"gen14_0047",699,11.9,1,1,0,1,1,1,1,1,1,1,0,1,0,0.0554961472845034,0.0429442967367439,0.0613418063207134,10
"gen14_0028",850,11.6,1,1,0,1,1,1,1,1,1,1,1,1,0,0.05549819470532,0.0565159154909841,0.0608705608002543,11
"gen14_0052",622,11.2,1,1,0,1,1,1,1,1,1,1,1,1,0,0.0555190196646272,0.0456911361853548,0.0599629316824002,11
"gen14_0041",773,12.1,1,1,1,1,1,1,1,1,1,1,1,1,0,0.0555365032283758,0.0613292397415382,0.06080775361224,12
"gen14_0046",565,11.9,1,1,1,1,1,1,1,1,1,1,1,1,0,0.05554390614177,0.0535576574776982,0.0608718275736542,12
"gen14_0060",556,11.8,1,1,0,1,1,1,1,1,1,1,1,1,0,0.0555577729890959,0.0506155741910581,0.0604160030590277,11
"gen14_0064",909,11.6,1,1,1,1,1,1,1,1,1,1,1,1,0,0.0555634364469735,0.0613952106682557,0.0602094410125322,12
"gen14_0038",631,11.4,1,1,1,1,1,1,1,1,1,0,1,1,0,0.0555760484656127,0.043284226311666,0.0607989301896866,11
"gen14_0059",597,11.6,1,1,0,1,1,1,1,1,1,1,1,1,0,0.0555813036940825,0.0510833292050409,0.0601950327294921,11
"gen14_0062",581,11.7,1,0,1,1,1,1,1,1,1,1,1,1,0,0.055616530434356,0.0490350030778795,0.0603533693197451,11
"gen14_0018",656,11.5,1,1,0,1,1,1,1,1,1,1,0,1,0,0.0556425104473103,0.036741371105427,0.0613974595773781,10
"gen14_0013",551,11.9,1,1,0,1,1,1,1,1,1,1,1,1,0,0.0556442797787161,0.0519778271348063,0.0599949026296947,11
"gen14_0033",596,11.5,1,1,0,1,1,1,1,1,1,1,1,1,0,0.0556443406538464,0.0483038484423126,0.0600499843038231,11
"gen14_0044",599,11.5,1,1,0,1,1,1,1,1,1,1,1,1,0,0.055649400187067,0.0503488969371219,0.0601658891940141,11
"gen14_0045",768,11.5,1,1,1,1,1,1,1,1,1,1,1,1,0,0.0556583742845696,0.0579850286656516,0.0604320004768154,12
"gen14_0057",580,11.9,1,1,0,1,1,1,1,1,1,1,1,1,0,0.0557389427025235,0.049503139586864,0.0605621364394255,11
"gen14_0048",693,11.9,1,1,1,1,1,1,1,1,1,1,0,1,0,0.0557881253058034,0.0461611226932657,0.0610819100679913,11
"gen14_0012",616,11.3,1,1,1,1,1,1,1,1,1,1,1,0,0,0.0557999612483112,0.0382254351545685,0.0590860290814876,11
"gen14_0053",836,11.7,1,1,1,1,1,1,1,1,1,1,1,0,0,0.0558049867634372,0.0426821591781439,0.0593724408116821,11
"gen14_0024",628,11.5,1,1,1,1,1,1,1,1,1,1,1,1,0,0.0558194056787772,0.0523842618686771,0.060598849978505,12
"gen14_0020",609,11.5,0,1,1,1,1,1,1,1,1,1,1,1,0,0.0558312914780972,0.0493851735560596,0.0605379688276847,11
"gen14_0036",573,11.9,1,1,0,1,1,1,1,1,1,1,0,1,0,0.0558375679217618,0.0417905863774239,0.0611241958370845,10
"gen14_0003",602,11.5,0,1,1,1,1,1,1,0,1,1,1,1,0,0.0560591074713832,0.0457686409530503,0.0608272731534029,10
"gen14_0042",622,11.6,1,1,0,1,1,0,1,1,1,1,1,0,0,0.056105852686076,0.034753640963561,0.0600165427580118,9
"gen14_0002",793,12.2,1,1,0,1,1,0,1,1,1,1,1,1,0,0.0561194337568044,0.0523232915159041,0.0610066766350199,10
"gen14_0037",629,11.3,1,1,1,1,1,0,1,1,1,1,1,1,0,0.056142528054728,0.0457443282189186,0.0607513758208163,11
"gen14_0025",340,11.5,0,1,1,1,1,1,1,1,1,1,1,1,0,0.0562302471563273,0.0357173502636468,0.0611432898721975,11
"gen14_0056",293,11.5,0,1,1,1,1,1,1,1,1,0,1,1,0,0.0563331531294902,0.0308451773336821,0.0607555943287844,10
"gen14_0010",864,11.6,1,1,1,1,1,1,1,1,0,1,1,1,0,0.0563826405595778,0.0497179860506904,0.0609424751659227,11
"gen14_0016",608,11.5,1,1,0,1,1,1,1,1,0,1,1,1,0,0.0565586200071229,0.0420944799912844,0.0603612716599998,10
