"Par1","Par2"
2,6
13,4
9,3
5,1
14,11
1,13
9,12
7,2
3,15
8,1
10,16
2,9
6,2
9,14
9,14
4,8
8,4
2,16
2,4
9,3
11,1
15,6
2,8
3,1
3,15
4,10
3,4
15,13
10,1
15,1
2,10
15,1
8,5
16,6
14,4
10,2
10,3
8,13
13,6
1,6
15,12
6,1
9,8
10,16
3,14
11,4
10,9
4,13
