"NAMES","Neurons","Ridge","TempMed","TempMax","TempMin","HR","Vel","R","Bo0d","DeltaT","DeltaT_menos1","DeltaT_mas1","M","M_menos1","M_mas1","Cost1","Size1","CostTest","NumFeatures"
"gen10_0020",9,0.308795,1,1,1,1,1,1,1,1,0,0,0,1,1,0.0524537624975958,0.0418061526055745,0.0601855199632076,10
"gen10_0035",8,0.257816,0,1,1,1,1,1,1,1,0,0,0,1,1,0.0525084621135798,0.0451575709066272,0.0604398955031102,9
"gen10_0025",16,0.266313,1,1,1,1,1,1,1,1,0,0,0,1,1,0.0526112361140277,0.0512291120589977,0.0600061407767834,10
"gen10_0003",11,0.242652,0,1,1,1,1,1,1,1,0,0,0,1,1,0.0526378138242896,0.0527992674918723,0.0600781096646018,9
"gen10_0004",18,0.265849,1,1,1,1,1,1,1,1,0,0,0,1,1,0.052643552397262,0.0453450998024053,0.0600368639061704,10
"gen10_0005",7,0.271041,0,1,1,1,1,1,1,1,0,0,0,1,1,0.0526457397733973,0.0464426103527266,0.0610034095627166,9
"gen10_0023",12,0.299559,0,1,1,1,1,1,1,1,0,0,0,1,1,0.05264602453597,0.0469199309810244,0.0604933703597162,9
"gen10_0063",11,0.245027,0,1,1,1,1,1,1,1,0,0,0,1,1,0.0526518904200612,0.0494116248125528,0.0601760459629624,9
"gen10_0006",9,0.311239,0,1,1,1,1,1,1,1,0,0,0,1,1,0.0526551348478508,0.0455231468828078,0.0604883770806934,9
"gen10_0061",11,0.271877,0,1,1,1,1,1,1,1,0,0,0,1,1,0.0526628294355618,0.0510876704371798,0.0603901642665927,9
"gen10_0042",9,0.299801,0,1,1,1,1,1,1,1,0,0,0,1,1,0.0526648589064335,0.0455606861156857,0.0605506086461462,9
"gen10_0007",12,0.29484,0,1,1,1,1,1,1,1,0,0,0,1,1,0.052665737385055,0.05053212400897,0.0604524070836884,9
"gen10_0050",17,0.353267,1,1,1,1,1,1,1,1,0,0,0,1,1,0.0526727853669293,0.0456203018079714,0.0603183609366438,10
"gen10_0057",9,0.295468,0,1,1,1,1,1,1,1,0,0,0,1,1,0.0526738877627263,0.0500200501813635,0.0604494410686198,9
"gen10_0009",8,0.286049,1,1,1,1,1,1,1,1,0,0,0,1,1,0.0526817136684073,0.0485168798552119,0.0599887664474502,10
"gen10_0044",8,0.258891,1,1,1,1,1,1,1,1,0,0,0,1,1,0.0526833700931813,0.0479708523942771,0.0597766127325618,10
"gen10_0058",8,0.278321,1,1,1,1,1,1,1,1,0,0,0,1,1,0.0526879991586994,0.0435573209048726,0.0597819191328353,10
"gen10_0013",10,0.27813,0,1,1,1,1,1,1,1,0,0,0,1,1,0.0526892737996873,0.0521026946950221,0.0605325534329193,9
"gen10_0014",10,0.252571,1,0,1,1,1,1,1,1,0,0,0,1,1,0.0526950224296805,0.050835757813172,0.0601770083647858,9
"gen10_0052",9,0.157902,1,0,1,1,1,1,1,1,0,0,0,1,0,0.0526953853864939,0.0543233754256704,0.0601069537420759,8
"gen10_0016",12,0.32979,0,1,1,1,1,1,1,1,0,0,0,1,1,0.0527018738040846,0.0495154532319674,0.0604737296241979,9
"gen10_0041",8,0.264371,1,1,1,1,1,1,1,1,0,0,0,1,1,0.0527113677256091,0.0514136260261044,0.0597410290308349,10
"gen10_0018",7,0.219132,0,1,1,1,1,1,1,1,0,0,0,1,1,0.0527590553821759,0.0504195059691658,0.0610351625131327,9
"gen10_0037",8,0.283618,1,0,1,1,1,1,1,1,0,0,0,1,1,0.0527616100571509,0.0482982086176194,0.0605218795220719,9
"gen10_0047",26,0.250881,0,1,1,1,1,1,1,1,0,0,0,1,1,0.052767689836774,0.046755256570962,0.0604169230548924,9
"gen10_0060",11,0.335093,0,1,1,1,1,1,1,1,0,0,0,1,1,0.0527768101902229,0.0415718235633073,0.0601519447449005,9
"gen10_0039",15,0.248473,1,0,1,1,1,1,1,1,0,0,0,1,1,0.0528236983450279,0.0517551783305301,0.0603680672316861,9
"gen10_0021",11,0.320748,0,1,1,1,1,1,1,1,0,0,0,1,1,0.0528458134884758,0.0426696893332146,0.0601366071447854,9
"gen10_0036",8,0.270146,1,0,1,1,1,1,1,1,0,0,0,1,1,0.0528494453650126,0.0530044244390947,0.060475039940316,9
"gen10_0046",8,0.30767,0,1,1,1,1,1,1,1,1,0,0,1,1,0.0528733192033825,0.055603880343557,0.0609954002757877,10
"gen10_0054",11,0.289677,1,1,1,1,1,1,1,1,0,0,0,1,1,0.052878587570295,0.0475990599795811,0.0601950617914463,10
"gen10_0053",9,0.261172,0,1,1,1,1,1,1,1,0,0,1,1,1,0.0529838177328932,0.0568834246829137,0.0591731411079625,10
"gen10_0026",10,0.269547,1,1,1,1,1,1,1,1,0,0,0,1,1,0.0529929703245838,0.0483747040938823,0.0601448486104834,10
"gen10_0011",15,0.222202,0,1,1,1,1,1,1,1,0,0,0,0,1,0.052998083362044,0.0466155953602039,0.060259188639856,8
"gen10_0002",11,0.249227,0,1,0,1,1,1,1,1,0,0,0,1,1,0.0530333252603767,0.0443481313931809,0.0606474103393472,8
"gen10_0038",9,0.259352,1,1,1,1,1,1,1,1,1,0,0,1,1,0.0530357291646809,0.0621427756474163,0.061212011267644,11
"gen10_0033",11,0.272767,0,1,1,1,1,1,1,1,1,0,0,1,1,0.0530404099580881,0.0562710806352011,0.0608604446154533,10
"gen10_0045",9,0.266119,1,0,1,1,1,1,1,1,0,0,0,1,0,0.0531035872064142,0.0404202288327288,0.0603947673504536,8
"gen10_0062",11,0.221366,0,1,1,1,1,1,1,1,1,0,0,1,1,0.0531291211993891,0.0700248897648447,0.0609059529607407,10
"gen10_0064",12,0.292465,0,1,0,1,1,1,1,1,0,0,0,1,1,0.0532147608842091,0.0473030073892207,0.0606555813097339,8
"gen10_0056",11,0.306145,0,1,1,1,1,1,1,1,0,0,0,1,0,0.0532217709784242,0.0406755016982953,0.0604484643320098,8
"gen10_0015",9,0.410308,1,1,1,1,1,1,1,1,0,0,0,0,1,0.05328841093058,0.032922154994693,0.0610718616501357,9
"gen10_0055",10,0.299934,0,1,1,1,1,1,1,1,0,0,0,0,1,0.0533631747099871,0.0398632068689427,0.0611375059551499,8
"gen10_0059",8,0.537961,0,1,1,1,1,1,1,1,0,0,0,1,1,0.0533656382190089,0.0352532836296906,0.0610791256468132,9
"gen10_0031",10,0.419984,0,0,1,1,1,1,1,1,0,0,0,1,1,0.0534984909158039,0.0335444105459667,0.0609219056375909,8
"gen10_0032",11,0.124127,1,1,0,1,1,1,1,1,0,0,0,1,1,0.0538055386518198,0.0797325043968486,0.0602301946686654,9
"gen10_0043",10,0.268041,1,0,1,1,0,1,1,1,0,0,0,1,1,0.053829635908144,0.0387033348360015,0.0616139267902518,8
"gen10_0030",8,0.403409,0,1,1,1,0,1,1,1,0,0,1,1,1,0.0542017624655928,0.0408228442316539,0.0607254225874103,9
"gen10_0012",9,0.256921,1,0,1,1,0,1,1,1,0,0,0,1,1,0.0542942882363248,0.0380110574081442,0.0613450618621706,8
"gen10_0029",9,0.269548,1,1,1,1,1,0,1,1,0,0,0,1,1,0.0543913107379443,0.0483757757943566,0.0611440078163895,9
"gen10_0049",10,0.32289,1,1,1,1,1,0,1,1,0,1,0,1,1,0.0544833122961027,0.0540186601915719,0.0614590400093499,10
"gen10_0008",8,0.270011,1,1,1,1,1,0,1,1,0,0,0,1,1,0.0546409905898356,0.0449761172642061,0.0620315060576738,9
"gen10_0001",9,0.301622,1,1,1,1,1,0,1,1,0,0,0,1,1,0.054689474712723,0.0490187611146105,0.0612311343050006,9
"gen10_0040",10,0.2263,0,1,1,1,1,0,1,1,0,1,0,1,1,0.0546939819431896,0.0574930741241912,0.0613930048174935,9
"gen10_0022",24,0.320281,0,1,1,1,1,0,1,1,0,0,0,1,1,0.0547100601947322,0.0476931492510934,0.0616837950364359,8
"gen10_0010",8,0.26255,0,1,1,0,1,1,1,1,0,0,0,1,1,0.0547134168038095,0.0413748722353366,0.061439453493551,8
"gen10_0024",12,0.325071,0,1,1,1,1,0,1,1,0,0,0,1,1,0.0547977334428608,0.0404706919528757,0.0617670052047304,8
"gen10_0019",9,0.909505,0,1,1,1,1,1,1,1,0,0,0,1,1,0.055574218930443,0.0270860166811715,0.0624638460634937,9
"gen10_0048",8,0.933189,0,1,1,1,1,1,1,1,0,0,0,1,1,0.0556179030147001,0.0272136437835779,0.0620868504708056,9
"gen10_0028",11,0.853256,0,0,1,1,1,1,1,1,0,0,0,1,1,0.0557424111167415,0.027363852475066,0.0630452717892976,8
"gen10_0027",10,0.999515,1,1,1,1,1,0,1,1,0,0,1,1,1,0.0561910774093029,0.029522140854936,0.0619693683963692,10
"gen10_0051",10,0.253404,1,0,0,1,1,0,0,1,0,1,0,1,1,0.090450659939074,0.0681340428515006,0.107525556303603,7
"gen10_0017",15,0.274111,0,1,1,1,1,1,0,1,0,0,0,1,1,0.0949120546992087,0.0620530450360082,0.110177387392915,8
"gen10_0034",9,0.187009,0,1,1,1,1,1,0,1,0,0,0,1,0,0.0952620051351467,0.0555256965312463,0.111938439872821,7
