"NAMES","Neurons","Ridge","TempMed","TempMax","TempMin","HR","Vel","R","Bo0d","DeltaT","DeltaT_menos1","DeltaT_mas1","M","M_menos1","M_mas1","Cost1","Size1","CostTest","NumFeatures"
"gen13_0002",8,0.257426,0,1,1,1,1,1,1,1,0,0,0,1,1,0.052499624468478,0.0470961127357831,0.0604095747404281,9
"gen13_0004",9,0.286722,1,1,1,1,1,1,1,1,0,0,0,1,1,0.0525315784612585,0.0510570250157955,0.0602943967975524,10
"gen13_0021",8,0.287704,0,1,1,1,1,1,1,1,0,0,0,1,1,0.0525407534797667,0.0491726383427659,0.060464637025772,9
"gen13_0018",15,0.250469,0,1,1,1,1,1,1,1,0,0,0,1,1,0.0525627099702838,0.0500030914689036,0.0604402045930348,9
"gen13_0007",8,0.283564,0,1,1,1,1,1,1,1,0,0,0,1,1,0.0525895454640109,0.0454807057851131,0.0604555715926499,9
"gen13_0008",8,0.287208,0,1,1,1,1,1,1,1,0,0,0,1,1,0.0526017221042386,0.0463450819132386,0.0604701277637891,9
"gen13_0040",17,0.291058,0,1,1,1,1,1,1,1,0,0,0,1,1,0.0526056089793132,0.0448723460314721,0.0605253045794441,9
"gen13_0042",9,0.282304,0,1,1,1,1,1,1,1,0,0,0,1,1,0.0526059198058497,0.0459621258017041,0.0600693877433732,9
"gen13_0011",10,0.295111,0,1,1,1,1,1,1,1,0,0,0,1,1,0.0526268683802692,0.0499452872701224,0.0605224088547678,9
"gen13_0012",11,0.262073,0,1,1,1,1,1,1,1,0,0,0,1,1,0.0526270751008048,0.0482742303194883,0.0603778836352778,9
"gen13_0043",12,0.285687,0,1,1,1,1,1,1,1,0,0,0,1,1,0.0526387537420162,0.0465769083671036,0.0604697457337793,9
"gen13_0015",12,0.299559,0,1,1,1,1,1,1,1,0,0,0,1,1,0.05264602453597,0.0535156243039945,0.0604933703597162,9
"gen13_0023",12,0.294471,0,1,1,1,1,1,1,1,0,0,0,1,1,0.0526463174404887,0.0486467999797792,0.0604363572062678,9
