"NAMES","Neurons","Ridge","TempMed","TempMax","TempMin","HR","Vel","R","Bo0d","DeltaT","DeltaT_menos1","DeltaT_mas1","M","M_menos1","M_mas1"
"gen4_0001",20,0.265925,0,1,1,1,1,1,1,1,0,0,0,1,1
"gen4_0002",20,0.287653,0,1,1,1,1,1,1,1,0,0,0,1,1
"gen4_0003",13,0.335262,0,0,1,1,1,1,1,1,0,0,0,1,1
"gen4_0004",10,0.310759,1,0,1,1,1,1,1,1,0,0,0,1,1
"gen4_0005",6,0.505494,1,1,1,1,1,1,1,1,0,0,0,1,1
"gen4_0006",5,0.301402,0,1,1,1,1,1,1,1,0,0,0,1,1
"gen4_0007",22,0.149602,1,1,1,1,1,1,1,1,0,0,0,1,0
"gen4_0008",14,0.365151,0,1,1,1,1,1,1,1,0,1,0,1,1
"gen4_0009",13,0.229211,0,0,1,1,1,1,1,1,1,1,0,1,1
"gen4_0010",6,0.3482,1,1,0,1,1,1,1,1,1,1,0,1,1
"gen4_0011",19,0.323042,1,1,0,1,1,1,1,1,1,1,0,1,1
"gen4_0012",19,0.149374,0,1,1,1,1,1,1,1,0,0,1,1,0
"gen4_0013",7,0.351173,1,1,0,1,1,1,1,1,1,0,0,1,1
"gen4_0014",15,0.284054,0,1,0,1,1,1,1,1,1,1,0,1,1
"gen4_0015",8,0.431665,1,1,1,1,1,1,1,1,0,1,0,1,1
"gen4_0016",6,0.353583,1,1,1,1,1,1,1,1,1,0,1,1,1
"gen4_0017",8,0.346093,1,0,1,1,1,1,1,1,1,0,1,1,1
"gen4_0018",8,0.318249,1,1,1,1,1,1,1,1,0,0,0,1,1
"gen4_0019",20,0.359729,1,1,1,1,1,1,1,1,0,0,0,1,1
"gen4_0020",8,0.295367,1,1,1,1,1,1,1,1,0,0,0,1,0
"gen4_0021",5,0.305415,0,1,0,1,1,1,1,1,0,0,0,1,1
"gen4_0022",7,0.34716,1,1,1,1,1,1,1,1,1,0,0,1,1
"gen4_0023",9,0.312735,1,1,0,1,1,1,1,1,0,1,0,1,1
"gen4_0024",7,0.346224,1,0,1,1,1,1,1,1,1,0,0,1,1
"gen4_0025",13,0.435237,1,1,0,1,1,1,1,1,0,1,0,1,1
"gen4_0026",10,0.280482,0,1,1,1,1,1,1,1,1,1,0,1,1
"gen4_0027",15,0.345013,0,1,1,1,1,1,1,1,1,0,0,1,1
"gen4_0028",6,0.444535,1,1,0,1,1,1,1,1,0,1,0,1,1
"gen4_0029",20,0.253321,1,1,1,1,1,1,1,1,0,0,0,1,0
"gen4_0030",22,0.162206,0,1,1,1,1,1,1,1,0,0,0,1,1
"gen4_0031",5,0.297524,0,1,1,1,1,1,1,1,1,0,0,1,1
"gen4_0032",21,0.343712,1,1,1,1,1,1,1,1,0,0,1,1,1
"gen4_0033",18,0.331218,0,1,1,1,1,1,1,1,1,0,0,1,1
"gen4_0034",14,0.327086,1,0,0,1,1,1,1,1,0,1,0,1,1
"gen4_0035",13,0.338471,1,1,1,1,1,1,1,1,0,0,1,1,1
"gen4_0036",6,0.350374,0,0,1,1,1,1,1,1,1,0,0,1,1
"gen4_0037",7,0.406499,1,1,0,1,1,1,1,1,1,1,0,1,1
"gen4_0038",7,0.373366,1,1,1,1,1,1,1,1,0,1,0,1,1
"gen4_0039",9,0.313298,1,1,1,1,1,1,1,1,1,0,1,1,0
"gen4_0040",16,0.189659,0,1,1,1,1,1,1,1,0,0,1,1,1
"gen4_0041",23,0.340143,1,1,1,1,1,1,1,1,0,0,0,1,0
"gen4_0042",13,0.17461,0,1,1,1,1,1,1,1,0,1,0,1,1
"gen4_0043",11,0.390708,1,1,1,1,1,1,1,1,0,1,0,1,1
"gen4_0044",11,0.406108,0,1,1,1,1,1,1,1,0,1,0,1,1
"gen4_0045",6,0.404359,1,1,1,1,1,1,1,1,1,0,1,1,1
"gen4_0046",8,0.380889,1,1,1,1,1,1,1,1,0,1,0,1,1
"gen4_0047",18,0.274142,1,1,1,1,1,1,1,1,0,0,0,1,0
"gen4_0048",18,0.240611,0,1,1,1,1,1,1,1,0,1,0,1,1
"gen4_0049",9,0.30351,1,0,1,1,1,1,1,1,1,1,0,1,1
"gen4_0050",12,0.357366,0,1,1,1,1,1,1,1,0,1,0,1,1
"gen4_0051",13,0.418357,0,1,1,1,1,1,1,1,0,1,0,1,1
"gen4_0052",7,0.452288,1,1,1,1,1,1,1,1,0,0,0,1,1
"gen4_0053",7,0.432779,1,1,0,1,1,1,1,1,0,1,0,1,1
"gen4_0054",8,0.350059,1,1,1,1,1,1,1,1,1,0,0,1,1
"gen4_0055",14,0.298639,0,1,1,1,1,1,1,1,1,0,0,1,1
"gen4_0056",13,0.340187,1,1,0,1,1,1,1,1,0,0,0,1,1
"gen4_0057",11,0.24842,0,1,1,1,1,1,1,1,1,1,0,1,1
"gen4_0058",7,0.282193,0,0,1,1,1,1,1,1,0,0,0,1,1
"gen4_0059",20,0.253452,0,1,1,1,1,1,1,1,1,0,0,1,1
"gen4_0060",13,0.241684,0,0,1,1,1,1,1,1,0,1,0,1,1
"gen4_0061",19,0.235608,1,1,1,1,1,1,1,1,0,1,1,1,0
"gen4_0062",19,0.236808,0,1,0,1,1,1,1,1,1,0,0,1,1
"gen4_0063",12,0.372773,0,1,1,1,1,1,1,1,0,1,0,1,1
"gen4_0064",10,0.424043,1,1,1,1,1,1,1,1,0,1,0,1,1
