"NAMES","Neurons","Ridge","TempMed","TempMax","TempMin","HR","Vel","R","Bo0d","DeltaT","DeltaT_menos1","DeltaT_mas1","M","M_menos1","M_mas1"
"gen7_0001",8,0.270377,0,1,1,1,1,1,1,1,0,0,0,1,1
"gen7_0002",11,0.265497,0,1,1,1,1,1,1,1,0,0,0,1,1
"gen7_0003",8,0.306861,0,1,1,1,1,1,1,1,0,0,0,1,1
"gen7_0004",16,0.241171,0,1,1,1,1,1,1,1,0,1,0,1,1
"gen7_0005",13,0.294877,1,0,1,1,1,1,1,1,0,0,0,1,1
"gen7_0006",10,0.249508,1,0,1,1,1,1,1,1,0,0,0,1,1
"gen7_0007",9,0.410308,1,1,1,1,1,1,1,1,0,0,0,1,1
"gen7_0008",12,0.280952,1,1,1,1,1,1,1,1,0,0,0,1,1
"gen7_0009",14,0.302687,1,1,1,1,1,1,1,1,0,0,0,1,1
"gen7_0010",19,0.273274,0,1,1,1,1,1,1,1,0,0,0,1,1
"gen7_0011",13,0.336987,1,1,1,1,1,1,1,1,0,0,0,1,1
"gen7_0012",12,0.25796,0,0,1,1,1,1,1,1,0,0,0,1,1
"gen7_0013",8,0.308678,1,0,1,1,1,1,1,1,0,0,0,1,1
"gen7_0014",16,0.277655,0,1,1,1,1,1,1,1,0,1,0,1,1
"gen7_0015",13,0.316768,1,1,1,1,1,1,1,1,0,0,0,1,1
"gen7_0016",13,0.307235,1,1,1,1,1,1,1,1,0,0,0,1,1
"gen7_0017",13,0.302581,0,1,1,1,1,1,1,1,0,0,0,1,1
"gen7_0018",11,0.270151,1,1,1,1,1,1,1,1,0,0,0,1,1
"gen7_0019",13,0.282212,1,1,1,1,1,1,1,1,0,0,0,1,1
"gen7_0020",12,0.335727,1,1,1,1,1,1,1,1,0,0,0,1,1
"gen7_0021",8,0.264479,1,1,1,1,1,1,1,1,0,0,0,1,1
"gen7_0022",10,0.29189,0,0,1,1,1,1,1,1,0,0,0,1,1
"gen7_0023",10,0.308,1,0,1,1,1,1,1,1,0,0,0,1,1
"gen7_0024",11,0.295555,1,0,1,1,1,1,1,1,0,0,0,1,1
"gen7_0025",15,0.266677,0,1,1,1,1,1,1,1,0,0,0,1,1
"gen7_0026",15,0.272094,0,1,1,1,1,1,1,1,0,0,0,1,1
"gen7_0027",14,0.263123,1,1,1,1,1,1,1,1,0,0,0,1,1
"gen7_0028",15,0.285283,0,1,1,1,1,1,1,1,0,1,0,1,1
"gen7_0029",13,0.312745,1,1,1,1,1,1,1,1,0,0,0,1,1
"gen7_0030",10,0.253531,1,0,1,1,1,1,1,1,0,0,0,1,1
"gen7_0031",10,0.304479,1,1,1,1,1,1,1,1,0,0,0,1,1
"gen7_0032",13,0.252264,1,0,1,1,1,1,1,1,0,0,0,1,1
"gen7_0033",13,0.307929,1,0,1,1,1,1,1,1,0,0,0,1,1
"gen7_0034",8,0.307984,1,1,1,1,1,1,1,1,0,0,0,1,1
"gen7_0035",10,0.317992,1,1,1,1,1,1,1,1,0,0,0,1,1
"gen7_0036",13,0.395003,1,1,1,1,1,1,1,1,0,0,0,1,1
"gen7_0037",11,0.259781,1,1,1,1,1,1,1,1,0,0,0,1,1
"gen7_0038",11,0.270679,1,0,1,1,1,1,1,1,0,0,0,1,1
"gen7_0039",16,0.243217,0,1,1,1,1,1,1,1,0,1,0,1,1
"gen7_0040",16,0.275609,0,1,1,1,1,1,1,1,0,1,0,1,1
"gen7_0041",11,0.286125,1,0,1,1,1,1,1,1,0,0,0,1,1
"gen7_0042",12,0.25826,1,0,1,1,1,1,1,1,0,0,0,1,1
"gen7_0043",8,0.257319,1,1,1,1,1,1,1,1,0,0,0,1,1
"gen7_0044",10,0.262566,0,0,1,1,1,1,1,1,0,0,0,1,1
"gen7_0045",9,0.262035,1,0,1,1,1,1,1,1,0,0,0,1,1
"gen7_0046",11,0.304603,0,0,1,1,1,1,1,1,0,0,0,1,1
"gen7_0047",12,0.280245,0,1,1,1,1,1,1,1,0,0,0,1,1
"gen7_0048",11,0.266204,1,1,1,1,1,1,1,1,0,0,0,1,1
"gen7_0049",16,0.40267,1,1,1,1,1,1,1,1,0,1,0,1,1
"gen7_0050",9,0.248809,0,1,1,1,1,1,1,1,0,0,0,1,1
"gen7_0051",13,0.323376,1,1,1,1,1,1,1,1,0,1,0,1,1
"gen7_0052",16,0.254782,0,1,1,1,1,1,1,1,0,0,0,1,1
"gen7_0053",10,0.253547,1,1,1,1,1,1,1,1,0,0,0,1,1
"gen7_0054",9,0.406269,1,0,1,1,1,1,1,1,0,0,0,1,1
"gen7_0055",11,0.278892,0,1,1,1,1,1,1,1,0,0,0,1,1
"gen7_0056",8,0.293466,0,1,1,1,1,1,1,1,0,0,0,1,1
"gen7_0057",14,0.333718,1,1,1,1,1,1,1,1,0,0,0,1,1
"gen7_0058",13,0.305956,1,1,1,1,1,1,1,1,0,0,0,1,1
"gen7_0059",13,0.276795,0,0,1,1,1,1,1,1,0,0,0,1,1
"gen7_0060",12,0.297933,1,1,1,1,1,1,1,1,0,0,0,1,1
"gen7_0061",14,0.310806,1,1,1,1,1,1,1,1,0,0,0,1,1
"gen7_0062",13,0.328868,1,1,1,1,1,1,1,1,0,0,0,1,1
"gen7_0063",12,0.289665,1,1,1,1,1,1,1,1,0,0,0,1,1
"gen7_0064",14,0.293974,1,1,1,1,1,1,1,1,0,0,0,1,1
