"NAMES","Neurons","Ridge","TempMed","TempMax","TempMin","HR","Vel","R","Bo0d","DeltaT","DeltaT_menos1","DeltaT_mas1","M","M_menos1","M_mas1","Cost1","Size1","CostTest","NumFeatures"
"gen20_0001",8,0.286997,0,1,1,1,1,1,1,1,0,0,0,1,1,0.0524989519516473,0.0461312416400547,0.0604627901670193,9
"gen20_0003",7,0.28961,0,1,1,1,1,1,1,1,0,0,0,1,1,0.0525125319458886,0.0430990646338947,0.0601158977892533,9
"gen20_0025",7,0.289645,0,1,1,1,1,1,1,1,0,0,0,1,1,0.0525127319551151,0.0423968033483718,0.0610211223814205,9
"gen20_0047",7,0.289871,0,1,1,1,1,1,1,1,0,0,0,1,1,0.0525164745547069,0.0466160307085614,0.0609632750091301,9
"gen20_0064",7,0.283781,0,1,1,1,1,1,1,1,0,0,0,1,1,0.0525208617498349,0.0425756211542573,0.0609677775398935,9
"gen20_0008",8,0.256917,0,1,1,1,1,1,1,1,0,0,0,1,1,0.0525212886044123,0.0487915978314674,0.0604009706723253,9
"gen20_0020",7,0.28388,0,1,1,1,1,1,1,1,0,0,0,1,1,0.0525217051494322,0.0457123319983034,0.0609626648271394,9
"gen20_0005",7,0.284339,0,1,1,1,1,1,1,1,0,0,0,1,1,0.0525336938894179,0.0426447134564333,0.0610276574280717,9
"gen20_0062",7,0.284267,0,1,1,1,1,1,1,1,0,0,0,1,1,0.0525343343155629,0.0438355487707855,0.0609693644834928,9
"gen20_0006",8,0.283869,0,1,1,1,1,1,1,1,0,0,0,1,1,0.0525360288885091,0.040303995401666,0.0604521464944055,9
"gen20_0058",7,0.283588,0,1,1,1,1,1,1,1,0,0,0,1,1,0.0525417899101264,0.0442553679868231,0.0609585804460361,9
"gen20_0042",7,0.287411,0,1,1,1,1,1,1,1,0,0,0,1,1,0.0525427325314947,0.0429535243860453,0.0609650201126791,9
"gen20_0036",8,0.289188,0,1,1,1,1,1,1,1,0,0,0,1,1,0.0525454633161509,0.042532328512979,0.0604693032598363,9
"gen20_0009",8,0.290074,0,1,1,1,1,1,1,1,0,0,0,1,1,0.0525594022672824,0.0434455329694476,0.0604832483191811,9
"gen20_0041",8,0.287395,0,1,1,1,1,1,1,1,0,0,0,1,1,0.0525659761637139,0.0452707654612343,0.0605019756694999,9
"gen20_0040",8,0.2894,0,1,1,1,1,1,1,1,0,0,0,1,1,0.0525659831920081,0.0454637417220882,0.0604707602106492,9
"gen20_0019",8,0.288977,0,1,1,1,1,1,1,1,0,0,0,1,1,0.0525730167663103,0.0464702866758813,0.0604473382778572,9
"gen20_0015",8,0.285153,0,1,1,1,1,1,1,1,0,0,0,1,1,0.0525775873795361,0.0491491179872945,0.0604507322966989,9
"gen20_0055",8,0.287331,0,1,1,1,1,1,1,1,0,0,0,1,1,0.0525800715793074,0.0433099771293911,0.0604605608119333,9
"gen20_0043",8,0.290211,0,1,1,1,1,1,1,1,0,0,0,1,1,0.0525918205575668,0.0449849947535191,0.0604660612681913,9
"gen20_0037",8,0.289924,0,1,1,1,1,1,1,1,0,0,0,1,1,0.0525938073963833,0.0446443220765286,0.0604648765002095,9
"gen20_0059",8,0.285671,0,1,1,1,1,1,1,1,0,0,0,1,1,0.0525966384908564,0.0439923245598965,0.0604432432166503,9
"gen20_0017",8,0.283586,0,1,1,1,1,1,1,1,0,0,0,1,1,0.0525970203092194,0.0421206318201276,0.0604833061396419,9
"gen20_0048",8,0.286295,0,1,1,1,1,1,1,1,0,0,0,1,1,0.0526078880116854,0.0504950867575181,0.0604447827485607,9
"gen20_0024",8,0.289947,0,1,1,1,1,1,1,1,0,0,0,1,1,0.0526102850138131,0.0431187753288045,0.0604623259954675,9
"gen20_0051",8,0.285197,0,1,1,1,1,1,1,1,0,0,0,1,1,0.0526170012023076,0.0454272329244041,0.0604320675235464,9
"gen20_0026",8,0.289215,0,1,1,1,1,1,1,1,0,0,0,1,1,0.0526222435006218,0.040222122835601,0.0604687042518062,9
"gen20_0057",8,0.29112,0,1,1,1,1,1,1,1,0,0,0,1,1,0.0526312337027785,0.0462181802654185,0.0604563347408798,9
"gen20_0016",8,0.361224,0,1,1,1,1,1,1,1,0,0,0,1,1,0.0527144944041199,0.0425207848721362,0.0606075724446791,9
"gen20_0046",8,0.284788,0,1,1,1,1,1,1,1,1,0,0,1,1,0.0529141051402015,0.0569134686131286,0.0611123163127232,10
"gen20_0012",8,0.290395,0,1,1,1,1,1,1,1,1,0,0,1,1,0.0529462780090614,0.0560082960131687,0.0611228558476194,10
"gen20_0044",8,0.289612,0,0,1,1,1,1,1,1,0,0,0,1,1,0.0529487373388975,0.0408182623942345,0.0606236345450845,8
"gen20_0010",8,0.289816,0,1,1,1,1,1,1,1,1,0,0,1,1,0.0529780859335525,0.055627736132732,0.0610240414829233,10
"gen20_0023",8,0.289943,0,1,0,1,1,1,1,1,0,0,0,1,1,0.0529963358121799,0.039927935585955,0.0606279510207252,8
"gen20_0007",8,0.485033,1,1,1,1,1,1,1,1,0,0,0,1,1,0.0530566625154691,0.0364731463442126,0.0608323005077784,10
"gen20_0045",8,0.289778,0,1,1,1,1,1,1,1,0,0,1,1,1,0.0531320372148346,0.0496307840015299,0.0594108433600072,10
"gen20_0039",8,0.284409,0,1,1,1,1,1,1,1,0,0,1,1,0,0.053141912460497,0.0444734628193066,0.0597676355272095,9
"gen20_0014",8,0.286556,0,1,1,1,1,1,1,1,0,0,1,1,1,0.0532004871988743,0.0556896704164564,0.0594140914278069,10
"gen20_0038",8,0.2894,0,1,1,1,1,1,1,1,0,0,0,0,0,0.0532350942396243,0.0332888435039606,0.0600152618243351,7
"gen20_0053",8,0.289344,0,1,1,1,1,1,1,1,0,0,0,0,1,0.0532679613935219,0.0423819484456918,0.061929895854169,8
"gen20_0049",8,0.289253,0,1,1,1,1,1,1,1,0,0,0,0,1,0.0532708298544013,0.0401615159797242,0.0618424336421797,8
"gen20_0029",8,0.283897,0,1,1,1,1,1,1,1,0,0,0,0,1,0.0532787501881878,0.0401664336489354,0.0619425267659459,8
"gen20_0035",8,0.290457,0,1,1,1,1,1,1,1,1,0,0,0,1,0.0534143809159925,0.0492149242688545,0.06058987043314,9
"gen20_0021",8,0.536398,0,1,1,1,1,1,1,1,0,1,0,1,1,0.0534771765278687,0.0404931456474118,0.0609082376282285,10
"gen20_0033",8,0.286975,0,1,1,1,0,1,1,1,0,0,0,1,1,0.0539448579767877,0.0350055218094474,0.0613193435347757,8
"gen20_0061",7,0.284207,0,1,1,1,1,1,1,0,0,0,0,1,1,0.0540687238227329,0.0375325744774507,0.062036479938631,8
"gen20_0002",7,0.15759,0,1,1,1,1,1,1,1,1,0,1,0,1,0.0541206356837511,0.0630037108010497,0.0590276563904672,10
"gen20_0027",8,0.286397,0,1,1,1,1,1,1,0,0,0,0,1,1,0.0541523039270694,0.0450880217447253,0.0618790473868324,8
"gen20_0031",8,0.287441,0,1,1,1,1,1,1,0,0,0,0,1,1,0.054152987921615,0.044951430651807,0.0615536994462183,8
"gen20_0050",8,0.28796,0,1,1,1,1,1,1,0,0,0,0,1,1,0.0541628902181202,0.042881201696906,0.0617162764875007,8
"gen20_0052",8,0.286512,0,1,1,1,1,1,1,0,0,0,0,1,1,0.0541634139254482,0.0428314881766852,0.0618594953365894,8
"gen20_0004",7,0.194427,0,1,1,1,0,1,1,1,0,0,0,0,1,0.0541985258069498,0.0338921914291915,0.0618961777195756,7
"gen20_0030",8,0.323381,0,1,1,1,0,1,1,1,0,0,0,1,1,0.0542686688806241,0.0340445641503673,0.0613464543983067,8
"gen20_0013",8,0.283247,0,0,1,1,0,1,1,1,0,0,0,1,1,0.0543054509485318,0.0397806377622603,0.061410945317273,7
"gen20_0022",8,0.284232,1,1,1,0,1,1,1,1,0,0,0,1,1,0.0546261221164235,0.0437675497854757,0.0610303880023807,9
"gen20_0032",8,0.28995,0,1,1,1,1,1,1,0,0,0,0,0,1,0.0546310665528841,0.0334068907099263,0.0621624099763168,7
"gen20_0028",8,0.285574,1,1,1,1,1,0,1,1,0,0,0,1,1,0.0546342129539169,0.0446682995999508,0.0620808632985325,9
"gen20_0034",8,0.287413,0,1,1,1,1,1,1,0,0,0,0,0,1,0.0546700466471806,0.0310390888825513,0.0619505127716593,7
"gen20_0011",8,0.286818,0,1,0,1,1,0,1,1,1,0,0,1,1,0.0547700623561169,0.0495801255817487,0.0622423612183195,8
"gen20_0056",7,0.28662,0,1,1,1,1,0,1,1,0,0,0,1,1,0.0548034306658827,0.040852987138005,0.0618895559116744,8
"gen20_0060",7,0.796154,1,1,1,1,0,1,1,1,0,0,0,1,1,0.0551061675922216,0.0243423379603612,0.0621325748579299,9
"gen20_0054",8,0.978246,1,1,1,1,1,1,1,1,0,0,0,1,1,0.0556035111449575,0.0286621836602818,0.0626493694790496,10
"gen20_0063",3,0.288604,0,1,0,1,1,1,1,1,0,0,0,1,1,0.0563363753942673,0.0300429771963291,0.0624774663340623,8
