"NAMES","Neurons","Ridge","TempMed","TempMax","TempMin","HR","Vel","R","Bo0d","DeltaT","DeltaT_menos1","DeltaT_mas1","M","M_menos1","M_mas1"
"gen14_0001",8,0.257426,0,1,1,1,1,1,1,1,0,0,0,1,1
"gen14_0002",9,0.286722,1,1,1,1,1,1,1,1,0,0,0,1,1
"gen14_0003",8,0.287704,0,1,1,1,1,1,1,1,0,0,0,1,1
"gen14_0004",15,0.250469,0,1,1,1,1,1,1,1,0,0,0,1,1
"gen14_0005",8,0.283564,0,1,1,1,1,1,1,1,0,0,0,1,1
"gen14_0006",8,0.287208,0,1,1,1,1,1,1,1,0,0,0,1,1
"gen14_0007",17,0.291058,0,1,1,1,1,1,1,1,0,0,0,1,1
"gen14_0008",9,0.282304,0,1,1,1,1,1,1,1,0,0,0,1,1
"gen14_0009",10,0.295111,0,1,1,1,1,1,1,1,0,0,0,1,1
"gen14_0010",11,0.262073,0,1,1,1,1,1,1,1,0,0,0,1,1
"gen14_0011",12,0.285687,0,1,1,1,1,1,1,1,0,0,0,1,1
"gen14_0012",12,0.299559,0,1,1,1,1,1,1,1,0,0,0,1,1
"gen14_0013",12,0.294471,0,1,1,1,1,1,1,1,0,0,0,1,1
"gen14_0014",8,0.293807,0,1,1,1,1,1,1,1,0,0,0,1,1
"gen14_0015",8,0.285012,1,1,1,1,1,1,1,1,0,0,0,1,1
"gen14_0016",8,0.296607,0,1,1,1,1,1,1,1,0,0,0,1,1
"gen14_0017",8,0.290365,0,1,1,1,1,1,1,1,0,0,0,1,1
"gen14_0018",8,0.29065,0,1,1,1,1,1,1,1,0,0,0,1,1
"gen14_0019",11,0.287321,1,1,1,1,1,1,1,1,0,0,0,1,1
"gen14_0020",9,0.292162,0,1,1,1,1,1,1,1,0,0,0,1,1
"gen14_0021",10,0.296688,0,1,1,1,1,1,1,1,0,0,0,1,1
"gen14_0022",8,0.29503,0,1,1,1,1,1,1,1,0,0,0,1,1
"gen14_0023",16,0.291437,0,1,1,1,1,1,1,1,0,0,0,1,1
"gen14_0024",13,0.294092,0,1,1,1,1,1,1,1,0,0,0,1,1
"gen14_0025",10,0.292611,0,1,1,1,1,1,1,1,0,0,0,1,1
"gen14_0026",8,0.290204,0,1,1,1,1,1,1,1,0,0,0,1,1
"gen14_0027",13,0.287994,0,1,1,1,1,1,1,1,0,0,0,1,1
"gen14_0028",16,0.288751,0,1,1,1,1,1,1,1,0,0,0,1,1
"gen14_0029",13,0.255448,0,1,1,1,1,1,1,1,0,0,0,1,1
"gen14_0030",10,0.291628,0,1,1,1,1,1,1,1,0,0,0,1,1
"gen14_0031",16,0.285015,0,1,1,1,1,1,1,1,0,0,0,1,1
"gen14_0032",9,0.289607,0,1,1,1,1,1,1,1,0,0,0,1,1
"gen14_0033",8,0.284233,0,1,1,1,1,1,1,1,0,0,0,1,1
"gen14_0034",8,0.294586,1,1,1,1,1,1,1,1,0,0,0,1,1
"gen14_0035",12,0.286931,0,1,1,1,1,1,1,1,0,0,0,1,1
"gen14_0036",8,0.28646,0,1,1,1,1,1,1,1,0,0,0,1,1
"gen14_0037",10,0.290036,0,1,1,1,1,1,1,1,0,0,0,1,1
"gen14_0038",10,0.292258,0,1,1,1,1,1,1,1,0,0,0,1,1
"gen14_0039",12,0.287711,0,1,1,1,1,1,1,1,0,0,0,1,1
"gen14_0040",17,0.289034,0,1,1,1,1,1,1,1,0,0,0,1,1
"gen14_0041",9,0.286427,1,1,1,1,1,1,1,1,0,0,0,1,1
"gen14_0042",8,0.283859,0,1,1,1,1,1,1,1,0,0,0,1,1
"gen14_0043",11,0.271618,0,1,1,1,1,1,1,1,0,0,0,1,1
"gen14_0044",9,0.271495,0,1,1,1,1,1,1,1,0,0,0,1,1
"gen14_0045",14,0.262525,0,1,1,1,1,1,1,1,0,0,0,1,1
"gen14_0046",10,0.274666,1,1,1,1,1,1,1,1,0,0,0,1,1
"gen14_0047",8,0.282993,0,1,1,1,1,1,1,1,0,0,0,1,1
"gen14_0048",9,0.282875,0,1,1,1,1,1,1,1,0,0,0,1,1
"gen14_0049",8,0.28715,0,1,1,1,1,1,1,1,0,0,0,1,1
"gen14_0050",10,0.292973,1,1,1,1,1,1,1,1,0,0,0,1,1
"gen14_0051",11,0.269242,0,1,1,1,1,1,1,1,0,0,0,1,1
"gen14_0052",12,0.268931,0,1,1,1,1,1,1,1,0,0,0,1,1
"gen14_0053",8,0.290817,0,1,1,1,1,1,1,1,0,0,0,1,1
"gen14_0054",9,0.285294,0,1,1,1,1,1,1,1,0,0,0,1,1
"gen14_0055",12,0.286342,0,1,1,1,1,1,1,1,0,0,0,1,1
"gen14_0056",8,0.287049,0,1,1,1,1,1,1,1,0,0,0,1,1
"gen14_0057",9,0.272703,1,1,1,1,1,1,1,1,0,0,0,1,1
"gen14_0058",10,0.274382,0,1,1,1,1,1,1,1,0,0,0,1,1
"gen14_0059",8,0.274444,0,1,1,1,1,1,1,1,0,0,0,1,1
"gen14_0060",8,0.267994,1,1,1,1,1,1,1,1,0,0,0,1,1
"gen14_0061",10,0.302111,0,1,1,1,1,1,1,1,0,0,0,1,1
"gen14_0062",10,0.254874,0,1,1,1,1,1,1,1,0,0,0,1,1
"gen14_0063",9,0.285986,1,1,1,1,1,1,1,1,0,0,0,1,1
"gen14_0064",8,0.285748,1,1,1,1,1,1,1,1,0,0,0,1,1
