"NAMES","Neurons","Ridge","TempMed","TempMax","TempMin","HR","Vel","R","Bo0d","DeltaT","DeltaT_menos1","DeltaT_mas1","M","M_menos1","M_mas1"
"gen12_0001",8,0.257426,0,1,1,1,1,1,1,1,0,0,0,1,1
"gen12_0002",8,0.257816,0,1,1,1,1,1,1,1,0,0,0,1,1
"gen12_0003",8,0.286439,0,1,1,1,1,1,1,1,0,0,0,1,1
"gen12_0004",9,0.286722,1,1,1,1,1,1,1,1,0,0,0,1,1
"gen12_0005",9,0.301416,0,1,1,1,1,1,1,1,0,0,0,1,1
"gen12_0006",8,0.28689,0,1,1,1,1,1,1,1,0,0,0,1,1
"gen12_0007",16,0.266313,1,1,1,1,1,1,1,1,0,0,0,1,1
"gen12_0008",9,0.295515,1,1,1,1,1,1,1,1,0,0,0,1,1
"gen12_0009",11,0.262073,0,1,1,1,1,1,1,1,0,0,0,1,1
"gen12_0010",12,0.29873,0,1,1,1,1,1,1,1,0,0,0,1,1
"gen12_0011",8,0.301962,1,1,1,1,1,1,1,1,0,0,0,1,1
"gen12_0012",12,0.299559,0,1,1,1,1,1,1,1,0,0,0,1,1
"gen12_0013",8,0.293807,0,1,1,1,1,1,1,1,0,0,0,1,1
"gen12_0014",16,0.254086,0,1,1,1,1,1,1,1,0,0,0,1,1
"gen12_0015",11,0.245027,0,1,1,1,1,1,1,1,0,0,0,1,1
"gen12_0016",11,0.291618,0,1,1,1,1,1,1,1,0,0,0,1,1
"gen12_0017",11,0.26289,0,1,1,1,1,1,1,1,0,0,0,1,1
"gen12_0018",11,0.24421,0,1,1,1,1,1,1,1,0,0,0,1,1
"gen12_0019",8,0.284902,0,1,1,1,1,1,1,1,0,0,0,1,1
"gen12_0020",8,0.266721,0,1,1,1,1,1,1,1,0,0,0,1,1
"gen12_0021",15,0.290408,0,1,1,1,1,1,1,1,0,0,0,1,1
"gen12_0022",13,0.275464,1,1,1,1,1,1,1,1,0,0,0,1,1
"gen12_0023",8,0.298134,0,1,1,1,1,1,1,1,0,0,0,1,1
"gen12_0024",9,0.255197,1,1,1,1,1,1,1,1,0,0,0,1,1
"gen12_0025",12,0.273738,1,1,1,1,1,1,1,1,0,0,0,1,1
"gen12_0026",16,0.291305,0,1,1,1,1,1,1,1,0,0,0,1,1
"gen12_0027",8,0.261848,0,1,1,1,1,1,1,1,0,0,0,1,1
"gen12_0028",11,0.257651,0,1,1,1,1,1,1,1,0,0,0,1,1
"gen12_0029",9,0.298878,0,1,1,1,1,1,1,1,0,0,0,1,1
"gen12_0030",10,0.294702,1,1,1,1,1,1,1,1,0,0,0,1,1
"gen12_0031",9,0.275488,1,1,1,1,1,1,1,1,0,0,0,1,1
"gen12_0032",11,0.256261,0,1,1,1,1,1,1,1,0,0,0,1,1
"gen12_0033",16,0.250964,0,1,1,1,1,1,1,1,0,0,0,1,1
"gen12_0034",11,0.248149,0,1,1,1,1,1,1,1,0,0,0,1,1
"gen12_0035",13,0.27701,1,1,1,1,1,1,1,1,0,0,0,1,1
"gen12_0036",12,0.263798,0,1,1,1,1,1,1,1,0,0,0,1,1
"gen12_0037",12,0.271687,0,1,1,1,1,1,1,1,0,0,0,1,1
"gen12_0038",12,0.269289,0,1,1,1,1,1,1,1,0,0,0,1,1
"gen12_0039",11,0.29281,0,1,1,1,1,1,1,1,0,0,0,1,1
"gen12_0040",12,0.268822,0,1,1,1,1,1,1,1,0,0,0,1,1
"gen12_0041",9,0.292151,0,1,1,1,1,1,1,1,0,0,0,1,1
"gen12_0042",8,0.295704,0,1,1,1,1,1,1,1,0,0,0,1,1
"gen12_0043",8,0.271394,0,1,1,1,1,1,1,1,0,0,0,1,1
"gen12_0044",8,0.272861,0,1,1,1,1,1,1,1,0,0,0,1,1
"gen12_0045",9,0.297223,1,1,1,1,1,1,1,1,0,0,0,1,1
"gen12_0046",9,0.299708,0,1,1,1,1,1,1,1,0,0,0,1,1
"gen12_0047",8,0.299348,1,1,1,1,1,1,1,1,0,0,0,1,1
"gen12_0048",9,0.289336,1,1,1,1,1,1,1,1,0,0,0,1,1
"gen12_0049",8,0.283564,0,1,1,1,1,1,1,1,0,0,0,1,1
"gen12_0050",16,0.256961,0,1,1,1,1,1,1,1,0,0,0,1,1
"gen12_0051",10,0.287626,0,1,1,1,1,1,1,1,0,0,0,1,1
"gen12_0052",9,0.290431,0,1,1,1,1,1,1,1,0,0,0,1,1
"gen12_0053",10,0.295111,1,1,1,1,1,1,1,1,0,0,0,1,1
"gen12_0054",10,0.292022,0,1,1,1,1,1,1,1,0,0,0,1,1
"gen12_0055",11,0.248292,0,1,1,1,1,1,1,1,0,0,0,1,1
"gen12_0056",11,0.288353,0,1,1,1,1,1,1,1,0,0,0,1,1
"gen12_0057",16,0.25584,0,1,1,1,1,1,1,1,0,0,0,1,1
"gen12_0058",8,0.256062,0,1,1,1,1,1,1,1,0,0,0,1,1
"gen12_0059",8,0.301193,1,1,1,1,1,1,1,1,0,0,0,1,1
"gen12_0060",8,0.287208,0,1,1,1,1,1,1,1,0,0,0,1,1
"gen12_0061",12,0.30203,1,1,1,1,1,1,1,1,0,0,0,1,1
"gen12_0062",8,0.299491,0,1,1,1,1,1,1,1,0,0,0,1,1
"gen12_0063",12,0.300597,0,1,1,1,1,1,1,1,0,0,0,1,1
"gen12_0064",8,0.300095,1,1,1,1,1,1,1,1,0,0,0,1,1
