"Par1","Par2"
16,12
10,13
5,3
11,12
1,10
15,4
7,14
16,9
8,9
9,14
7,4
11,16
15,16
13,9
11,16
9,13
8,15
11,12
16,5
4,15
6,2
13,5
5,14
12,3
16,4
12,4
9,4
8,6
16,15
13,16
11,2
6,8
7,16
11,12
13,10
9,4
6,4
13,4
3,15
6,12
8,11
2,13
7,1
2,10
3,14
3,13
3,16
2,15
