"Par1","Par2"
14,6
15,13
16,9
7,13
9,3
11,7
4,16
7,5
14,15
11,3
16,11
7,11
5,2
11,1
4,2
5,8
9,15
4,3
8,14
11,3
15,10
1,15
1,12
2,15
15,14
7,10
11,15
2,3
14,16
9,11
13,5
16,12
12,1
5,15
15,6
5,11
8,3
4,12
1,7
4,3
7,6
9,8
16,1
2,4
14,10
15,3
12,8
8,13
