"Par1","Par2"
16,4
5,7
6,13
10,4
15,14
14,5
1,7
2,16
3,11
3,16
10,15
12,16
8,7
15,8
15,16
8,7
15,9
8,5
13,15
13,2
6,9
9,1
11,12
8,15
9,7
8,2
4,3
1,6
9,2
9,14
4,10
12,2
13,16
11,6
9,7
5,3
12,15
4,16
2,4
7,8
13,12
1,7
10,14
1,10
13,7
4,3
13,7
13,3
