"Par1","Par2"
5,2
9,13
2,1
2,7
15,6
7,13
15,8
15,2
16,13
12,3
4,3
1,16
14,8
12,6
12,7
12,3
10,13
6,10
15,5
7,8
12,9
12,1
11,12
8,6
10,15
2,8
16,11
9,12
14,7
12,7
15,12
12,3
4,11
5,2
5,13
4,12
4,1
7,16
8,7
14,12
10,6
7,1
4,9
7,1
5,4
12,13
8,5
15,1
