"Par1","Par2"
9,4
6,4
13,4
3,15
6,12
8,11
2,13
7,1
2,10
3,14
3,13
3,16
2,15
12,6
12,5
3,13
12,11
9,14
5,14
14,4
10,13
8,2
14,12
4,6
16,2
16,3
10,9
16,11
12,5
15,13
12,2
5,3
15,4
3,5
5,6
13,11
3,4
4,14
5,2
4,14
7,3
16,14
16,2
2,7
8,5
16,3
12,4
10,13
