"NAMES","N","Cost","TempMed","TempMax","TempMin","HR","Vel","R","Bo0d","DeltaT","DeltaT_menos1","DeltaT_mas1","M","M_menos1","M_mas1"
"gen3_0001",865,11.1,1,0,1,1,1,1,1,1,1,1,1,0,0
"gen3_0002",738,10,0,1,1,1,1,0,1,1,1,1,1,0,0
"gen3_0003",440,11.6,0,0,0,1,1,1,1,1,0,1,1,0,0
"gen3_0004",137,10.9,1,1,0,1,0,1,1,1,0,1,1,0,0
"gen3_0005",413,8.3,0,0,0,1,1,1,1,1,1,1,1,0,0
"gen3_0006",851,12.4,1,1,1,1,1,1,1,1,1,1,0,0,0
"gen3_0007",712,13.7,0,1,0,1,1,1,1,1,0,0,0,0,0
"gen3_0008",277,8.1,1,1,0,1,0,1,1,1,0,1,1,0,1
"gen3_0009",160,11.6,0,1,0,1,0,1,1,1,0,1,0,0,0
"gen3_0010",141,7.7,1,0,1,1,1,1,1,1,1,1,1,0,0
"gen3_0011",500,12.1,0,1,1,1,1,1,1,1,0,1,1,0,1
"gen3_0012",440,8.2,0,0,0,1,1,1,1,1,0,1,0,1,1
"gen3_0013",349,16,1,1,0,1,0,1,1,1,0,0,1,0,0
"gen3_0014",746,4.7,1,1,0,1,0,1,1,1,1,1,1,0,0
"gen3_0015",135,14.9,0,0,0,1,1,1,1,1,1,1,0,0,0
"gen3_0016",872,8,1,1,1,0,1,0,1,0,1,0,1,0,1
"gen3_0017",789,4.5,1,1,0,1,1,1,1,1,1,1,0,0,0
"gen3_0018",808,12.6,1,1,1,1,0,1,1,1,1,1,1,0,0
"gen3_0019",163,9.6,1,1,0,1,0,1,1,1,0,1,1,0,0
"gen3_0020",251,9.4,1,1,0,1,0,1,1,1,0,1,1,0,1
"gen3_0021",270,7.9,1,1,0,1,0,1,1,1,0,1,1,0,1
"gen3_0022",148,7.9,1,0,1,1,1,1,1,1,1,1,1,0,0
"gen3_0023",839,8.1,1,1,1,1,1,1,1,1,1,1,0,0,0
"gen3_0024",153,12,1,0,1,1,1,1,1,1,1,1,1,0,0
"gen3_0025",872,14.1,1,1,0,1,1,1,1,1,1,0,1,0,0
"gen3_0026",328,14.3,1,1,1,1,0,1,1,1,0,1,0,0,0
"gen3_0027",852,8.3,1,1,0,1,1,1,1,1,1,0,1,0,1
"gen3_0028",433,8,0,0,1,0,1,0,1,0,1,1,1,0,0
"gen3_0029",360,15.9,1,1,0,1,1,1,1,1,1,1,1,0,0
"gen3_0030",521,3.7,0,0,0,1,0,1,1,1,1,1,0,0,0
"gen3_0031",331,15.3,1,1,0,1,0,1,1,1,0,0,1,0,1
"gen3_0032",295,8.8,1,1,0,1,0,1,1,1,0,1,1,0,0
"gen3_0033",546,9.2,0,1,1,1,1,0,1,1,0,1,0,1,0
"gen3_0034",632,9,0,0,0,1,1,1,1,1,1,1,1,0,1
"gen3_0035",263,7.7,1,1,0,1,0,1,1,1,0,1,1,0,1
"gen3_0036",155,8.1,1,0,1,1,1,1,1,1,1,1,1,0,0
"gen3_0037",813,12.5,0,1,1,1,1,1,1,1,1,1,0,0,0
"gen3_0038",776,9.9,1,1,1,1,1,0,1,1,1,1,1,0,0
"gen3_0039",511,10.1,0,1,0,1,0,1,1,1,0,0,1,0,0
"gen3_0040",478,11.7,1,1,0,1,1,1,1,1,0,1,0,0,1
"gen3_0041",284,12.8,0,1,0,1,0,1,1,1,0,0,0,0,0
"gen3_0042",588,12.5,0,1,0,1,1,1,1,1,0,1,0,0,0
"gen3_0043",504,4.3,1,1,0,1,0,1,1,1,1,1,1,0,0
"gen3_0044",591,16.4,1,1,0,1,0,1,1,1,0,0,1,0,0
"gen3_0045",496,11.1,0,1,1,1,1,0,1,1,0,1,1,0,0
"gen3_0046",682,10.5,0,0,0,1,1,1,1,1,1,1,1,0,0
"gen3_0047",888,11.9,0,0,0,1,1,1,1,1,1,1,0,0,0
"gen3_0048",403,12.1,1,1,1,1,1,1,1,1,0,1,1,0,0
"gen3_0049",206,8,1,0,1,1,1,1,1,1,0,1,1,0,0
"gen3_0050",212,7.8,1,1,0,1,0,1,1,1,1,1,1,0,1
"gen3_0051",583,11.5,1,1,1,1,1,1,1,1,1,0,1,0,0
"gen3_0052",631,15.6,1,0,0,1,0,1,1,1,0,1,1,0,0
"gen3_0053",823,11.6,1,0,1,1,1,1,1,1,0,1,0,0,0
"gen3_0054",202,11.1,0,1,0,1,0,1,1,1,1,1,1,0,0
"gen3_0055",907,10.9,1,1,0,1,1,0,1,1,0,1,1,0,1
"gen3_0056",405,8.7,0,0,1,0,1,1,1,0,1,0,1,0,0
"gen3_0057",860,11.4,1,0,1,1,1,1,1,1,1,1,1,0,0
"gen3_0058",856,12.1,1,1,1,1,1,1,1,1,1,1,0,0,0
"gen3_0059",523,12.9,1,0,0,1,1,1,1,1,1,1,0,0,0
"gen3_0060",463,14.4,0,1,1,1,1,1,1,1,1,1,0,0,0
"gen3_0061",396,8.2,0,0,0,1,1,1,1,1,0,1,0,1,1
"gen3_0062",321,8.1,1,1,0,1,0,1,1,1,0,1,1,0,1
"gen3_0063",424,5.2,0,0,0,1,0,1,1,1,1,1,1,0,0
"gen3_0064",762,11.1,1,1,0,1,1,1,1,1,0,1,1,0,0
