"NAMES","N","Cost","TempMed","TempMax","TempMin","HR","Vel","R","Bo0d","DeltaT","DeltaT_menos1","DeltaT_mas1","M","M_menos1","M_mas1"
"gen12_0001",686,8.5,1,1,1,1,1,1,1,1,0,1,1,1,0
"gen12_0002",673,6.2,1,1,1,1,1,1,1,1,0,1,1,1,0
"gen12_0003",664,8.8,1,1,1,1,1,1,1,1,0,1,1,0,0
"gen12_0004",704,8.6,1,1,1,1,1,1,1,1,0,1,1,0,0
"gen12_0005",653,8.2,1,1,1,1,1,1,1,1,0,1,0,0,0
"gen12_0006",688,8.5,1,0,1,1,1,1,1,1,0,1,1,0,0
"gen12_0007",645,8.2,1,1,1,1,1,1,1,1,0,1,1,0,0
"gen12_0008",606,8.6,1,1,1,1,1,1,1,1,0,1,1,0,0
"gen12_0009",743,8.4,1,1,1,1,0,1,1,1,0,1,1,0,0
"gen12_0010",673,8.3,1,1,1,1,1,1,1,1,0,1,1,0,0
"gen12_0011",656,8.5,1,1,1,1,1,1,1,1,0,1,1,0,0
"gen12_0012",633,8.4,1,0,0,0,1,1,1,1,0,1,1,0,0
"gen12_0013",660,8.4,1,1,1,1,1,1,0,1,0,1,1,0,0
"gen12_0014",692,8.3,1,1,1,1,0,1,1,1,0,1,1,0,1
"gen12_0015",657,8.5,1,1,1,1,1,1,1,1,0,1,0,0,0
"gen12_0016",279,8.6,1,1,1,1,1,1,1,1,0,1,0,0,0
"gen12_0017",742,8.4,1,1,1,1,1,1,1,1,0,1,1,0,0
"gen12_0018",661,8.4,1,1,1,1,1,1,1,1,0,1,1,0,0
"gen12_0019",647,8.5,1,1,1,1,0,1,1,1,0,1,1,0,0
"gen12_0020",650,8.6,1,1,1,1,1,1,1,1,0,1,1,0,0
"gen12_0021",690,8.4,1,1,1,1,1,1,1,1,0,1,1,0,0
"gen12_0022",688,8.4,1,1,1,1,1,1,1,1,0,1,1,0,0
"gen12_0023",656,8.6,1,1,0,1,1,1,1,1,0,1,1,0,0
"gen12_0024",623,8.3,1,1,1,1,1,1,1,1,0,1,1,0,0
"gen12_0025",678,8.5,1,1,1,0,1,1,1,1,0,1,1,0,0
"gen12_0026",683,8.3,1,1,1,0,1,1,1,1,0,1,0,0,0
"gen12_0027",661,8.3,1,1,1,1,1,1,1,1,0,1,1,0,0
"gen12_0028",669,8.5,1,1,1,1,1,1,1,1,0,1,1,0,0
"gen12_0029",676,8.3,1,1,1,1,0,1,1,1,0,1,1,1,1
"gen12_0030",655,8.4,1,1,1,1,1,1,1,1,0,1,0,0,0
"gen12_0031",666,8.4,1,1,0,1,1,1,1,1,1,1,0,0,0
"gen12_0032",667,8.3,1,1,1,1,0,1,1,1,0,1,1,0,0
"gen12_0033",729,13.1,1,1,1,1,1,1,1,1,0,1,1,1,0
"gen12_0034",638,8.6,1,1,1,1,1,1,1,1,0,0,1,0,0
"gen12_0035",656,8.5,1,1,1,1,1,0,1,1,0,1,1,0,0
"gen12_0036",687,8.5,1,0,1,1,1,1,1,1,0,1,1,0,0
"gen12_0037",625,8.5,1,1,1,1,1,1,1,1,0,1,1,0,0
"gen12_0038",658,8.6,1,1,1,1,1,1,1,1,0,1,1,0,0
"gen12_0039",664,8.3,1,1,1,1,1,1,1,1,0,1,1,0,0
"gen12_0040",673,3.9,1,1,1,1,1,1,1,1,0,1,1,0,0
"gen12_0041",662,8.8,1,1,1,1,1,1,1,1,1,1,0,0,0
"gen12_0042",662,8.4,1,1,1,1,1,1,1,1,0,1,1,0,0
"gen12_0043",673,8.3,1,1,1,1,1,1,1,1,0,1,1,0,0
"gen12_0044",673,8.3,1,1,1,1,1,1,1,1,0,1,1,0,0
"gen12_0045",671,8.3,1,1,1,1,1,1,1,1,0,1,1,0,0
"gen12_0046",662,8.4,1,1,1,1,1,1,1,1,1,1,1,0,0
"gen12_0047",651,-23.7,1,1,1,1,1,1,1,1,0,1,1,0,0
"gen12_0048",650,8.3,1,1,1,1,1,1,1,1,0,1,1,0,0
"gen12_0049",665,8.7,1,1,1,1,1,1,1,1,0,1,1,0,0
"gen12_0050",605,8.7,1,0,0,0,1,1,1,1,0,1,1,0,0
"gen12_0051",701,8.4,1,1,1,1,1,1,1,1,0,1,0,0,0
"gen12_0052",675,8.4,1,1,1,1,1,1,1,1,0,1,1,0,0
"gen12_0053",625,8.5,1,1,1,1,1,1,1,1,0,1,1,0,0
"gen12_0054",669,8.6,1,1,0,1,1,1,1,1,0,1,1,0,0
"gen12_0055",672,8.6,1,1,1,1,1,1,1,1,0,1,0,0,0
"gen12_0056",641,8.5,1,1,1,1,0,1,1,1,0,1,1,0,0
"gen12_0057",662,8.5,1,0,1,1,1,1,1,1,0,1,1,0,0
"gen12_0058",687,8.3,1,1,1,1,1,1,1,1,0,1,1,0,0
"gen12_0059",747,8.4,1,1,1,1,1,1,1,1,0,1,1,0,0
"gen12_0060",653,8.5,0,1,1,1,1,1,1,1,0,1,1,0,0
"gen12_0061",716,8.5,1,1,1,1,1,1,1,1,0,1,1,1,1
"gen12_0062",731,8.5,1,1,1,1,1,1,1,1,0,1,1,0,0
"gen12_0063",683,8.3,1,1,1,1,1,1,1,1,0,1,1,0,0
"gen12_0064",682,8.3,1,1,1,1,1,1,0,1,0,1,1,0,1
