"NAMES","N","Cost","TempMed","TempMax","TempMin","HR","Vel","R","Bo0d","DeltaT","DeltaT_menos1","DeltaT_mas1","M","M_menos1","M_mas1"
"gen4_0001",762,11.1,1,1,0,1,1,1,1,1,0,1,1,0,0
"gen4_0002",852,8.3,1,1,0,1,1,1,1,1,1,0,1,0,1
"gen4_0003",153,12,1,0,1,1,1,1,1,1,1,1,1,0,0
"gen4_0004",823,11.6,1,0,1,1,1,1,1,1,0,1,0,0,0
"gen4_0005",865,11.1,1,0,1,1,1,1,1,1,1,1,1,0,0
"gen4_0006",851,12.4,1,1,1,1,1,1,1,1,0,1,0,0,0
"gen4_0007",206,8,1,0,1,1,1,1,1,1,0,1,1,0,0
"gen4_0008",860,11.4,1,0,1,1,1,1,1,1,1,1,1,0,0
"gen4_0009",478,11.7,1,1,0,1,1,1,1,1,0,1,0,0,1
"gen4_0010",425,12.1,1,1,1,1,1,1,1,1,1,1,0,0,0
"gen4_0011",321,8.1,1,1,1,1,0,1,1,1,0,1,1,0,1
"gen4_0012",139,14.1,1,1,0,1,1,1,1,1,1,0,1,0,0
"gen4_0013",839,8.1,0,1,1,1,1,1,1,1,1,1,0,0,0
"gen4_0014",583,11.5,1,1,1,1,1,1,1,1,1,0,1,0,0
"gen4_0015",682,10.5,0,0,0,1,1,1,1,1,1,1,1,0,0
"gen4_0016",251,9.4,1,1,0,1,0,1,1,1,0,1,1,0,0
"gen4_0017",894,11.2,1,0,1,1,1,1,1,1,1,1,1,0,0
"gen4_0018",124,11.9,1,0,1,1,1,1,1,1,1,1,1,0,0
"gen4_0019",592,11.3,0,1,0,1,1,1,1,1,1,1,1,0,0
"gen4_0020",229,13.3,1,0,0,1,1,1,1,1,1,0,1,0,0
"gen4_0021",386,10.8,1,0,1,1,1,1,1,1,0,1,1,0,0
"gen4_0022",688,10.2,1,1,0,1,0,1,1,1,0,1,0,0,0
"gen4_0023",824,9.9,1,1,0,1,1,1,1,1,0,0,0,0,1
"gen4_0024",851,10,1,0,1,1,1,1,1,1,1,1,1,0,0
"gen4_0025",388,10.4,1,0,1,1,1,1,1,1,1,1,1,0,0
"gen4_0026",678,9,1,0,1,1,1,1,1,1,0,1,1,0,0
"gen4_0027",344,10.9,0,1,1,1,1,1,1,1,1,0,0,0,0
"gen4_0028",634,11.3,1,1,0,1,1,1,1,1,1,1,1,0,0
"gen4_0029",796,10.6,1,0,1,1,1,1,1,1,0,1,1,0,0
"gen4_0030",172,8.5,1,1,0,1,1,1,1,1,0,1,1,0,0
"gen4_0031",587,12.1,1,1,1,1,1,1,1,1,1,1,1,0,0
"gen4_0032",421,11.5,1,1,1,1,1,1,1,1,1,0,0,0,0
"gen4_0033",572,11.3,1,1,1,1,1,1,1,1,0,1,0,0,0
"gen4_0034",615,11.9,1,1,0,1,1,1,1,1,1,1,1,0,0
"gen4_0035",756,8,1,1,1,1,1,1,1,1,0,1,1,0,0
"gen4_0036",289,8.1,0,0,1,1,1,1,1,1,1,1,0,0,0
"gen4_0037",697,11.8,1,0,1,1,1,1,1,1,1,1,1,0,0
"gen4_0038",279,11.8,1,0,1,1,1,1,1,1,0,1,0,0,0
"gen4_0039",666,8.1,1,1,1,1,1,1,1,1,0,1,1,0,0
"gen4_0040",379,8,0,0,1,1,1,1,1,1,1,1,0,0,0
"gen4_0041",422,7.9,0,1,1,1,1,1,1,1,1,1,0,0,0
"gen4_0042",570,12.2,1,0,1,1,1,1,1,1,1,1,1,0,0
"gen4_0043",863,11.1,1,1,1,1,1,1,1,1,0,1,0,0,0
"gen4_0044",853,12.4,1,0,1,1,1,1,1,1,1,1,1,0,0
"gen4_0045",225,8.5,1,0,1,1,1,1,1,1,1,1,0,0,0
"gen4_0046",406,11.6,1,1,1,1,1,1,1,1,0,1,1,0,0
"gen4_0047",838,8.4,1,1,1,1,1,1,1,1,0,1,0,0,0
"gen4_0048",479,11.4,0,1,0,1,1,1,1,1,1,1,0,0,1
"gen4_0049",839,11.2,1,0,1,1,1,1,1,1,1,1,1,0,0
"gen4_0050",849,11.5,1,0,1,1,1,1,1,1,0,1,0,0,0
"gen4_0051",712,11.2,1,0,0,1,1,1,1,1,1,1,1,0,0
"gen4_0052",830,10.7,0,0,1,1,1,1,1,1,1,1,1,0,0
"gen4_0053",196,11.8,1,0,1,1,1,1,1,1,1,1,1,0,0
"gen4_0054",822,11.3,1,0,1,1,1,1,1,1,1,1,1,0,0
"gen4_0055",563,9.3,1,0,1,1,1,1,1,1,0,1,1,0,0
"gen4_0056",508,9.8,1,0,1,1,1,1,1,1,1,1,1,0,0
"gen4_0057",395,11.9,1,1,0,1,1,1,1,1,0,1,1,0,0
"gen4_0058",707,9.9,1,1,1,1,0,1,1,1,0,1,0,0,0
"gen4_0059",260,9.5,1,1,1,1,0,1,1,1,0,1,1,0,0
"gen4_0060",312,8,1,1,0,1,0,1,1,1,0,1,1,0,1
"gen4_0061",797,11.1,0,0,0,1,1,1,1,1,1,1,1,0,0
"gen4_0062",745,10.8,1,0,1,1,1,1,1,1,1,1,1,0,0
"gen4_0063",385,9.1,0,0,1,1,1,1,1,1,0,1,1,0,1
"gen4_0064",618,9.5,1,1,0,1,0,1,1,1,1,1,1,0,0
