"Par1","Par2"
9,1
16,1
8,12
15,4
11,13
12,9
2,16
15,1
12,7
14,12
2,14
10,3
14,1
9,6
13,11
15,7
3,15
14,3
16,1
15,9
12,1
16,1
10,4
14,3
8,3
5,1
9,5
11,16
6,2
4,8
15,13
3,7
7,1
4,5
9,4
10,1
11,15
12,15
3,4
2,15
12,15
5,10
16,9
2,11
12,2
3,6
6,2
7,8
