"Par1","Par2"
5,3
12,15
4,16
2,4
7,8
13,12
1,7
10,14
1,10
13,7
4,3
13,7
13,3
5,6
7,10
13,9
4,5
15,8
5,3
7,5
16,6
11,16
15,8
15,11
16,4
7,8
9,5
15,1
7,9
9,4
6,10
15,12
2,1
8,6
2,3
11,15
15,5
8,16
2,7
3,16
5,4
3,8
14,5
10,12
2,10
16,8
7,6
7,2
