"NAMES","N","Cost","TempMed","TempMax","TempMin","HR","Vel","R","Bo0d","DeltaT","DeltaT_menos1","DeltaT_mas1","M","M_menos1","M_mas1"
"gen21_0001",647,8.3,1,1,1,1,1,1,1,1,0,1,1,0,0
"gen21_0002",652,8.3,1,1,1,1,1,1,1,0,0,1,1,0,0
"gen21_0003",599,8.3,1,0,1,1,1,1,1,1,0,1,1,0,0
"gen21_0004",578,8.3,1,1,1,1,1,1,1,0,0,1,1,0,0
"gen21_0005",580,8.3,1,1,1,0,1,1,1,1,0,1,1,1,1
"gen21_0006",576,8.3,1,1,1,1,1,1,1,1,0,1,1,0,0
"gen21_0007",628,8.3,1,1,1,1,1,1,1,1,0,1,1,0,0
"gen21_0008",634,8.3,1,1,1,1,1,1,1,0,0,1,1,0,0
"gen21_0009",616,8.3,1,1,1,1,1,1,0,1,0,1,1,0,0
"gen21_0010",639,8.4,1,1,1,1,1,1,1,1,0,1,1,0,0
"gen21_0011",664,8.3,1,0,1,1,1,1,1,1,0,1,1,0,0
"gen21_0012",632,8.4,1,1,1,1,1,1,1,1,0,1,1,0,0
"gen21_0013",719,8.3,1,1,1,1,1,1,0,1,0,1,1,0,0
"gen21_0014",642,20,1,1,1,1,1,1,1,1,0,1,1,0,0
"gen21_0015",641,8.3,1,1,1,1,1,1,1,1,0,1,1,0,0
"gen21_0016",681,8.3,1,1,1,1,1,1,1,1,0,1,1,0,0
"gen21_0017",851,8.3,1,1,1,1,1,1,0,1,0,1,1,0,0
"gen21_0018",616,8.3,0,1,1,1,1,1,1,1,0,1,1,0,0
"gen21_0019",640,-9.5,1,1,1,1,1,1,1,1,0,1,1,0,0
"gen21_0020",581,8.3,1,1,1,1,1,1,1,1,0,1,1,0,0
"gen21_0021",633,8.3,1,1,1,1,1,1,1,1,1,1,1,1,0
"gen21_0022",83,23.1,1,1,1,1,1,1,1,1,0,1,1,0,0
"gen21_0023",247,8.3,1,1,0,1,1,1,1,1,0,1,1,0,1
"gen21_0024",578,1.8,1,1,1,0,1,1,1,1,0,1,1,0,0
"gen21_0025",678,8.3,1,1,1,1,1,1,1,1,0,1,1,0,0
"gen21_0026",688,8.3,1,0,1,1,1,1,1,1,0,0,1,0,0
"gen21_0027",650,8.3,1,1,1,1,1,1,1,1,0,1,1,0,1
"gen21_0028",661,8.3,1,1,1,1,1,1,1,1,0,1,1,0,0
"gen21_0029",630,8.3,1,1,0,1,1,1,1,1,0,1,1,0,0
"gen21_0030",627,8.3,1,1,1,1,1,1,1,1,0,1,1,0,0
"gen21_0031",578,8.3,1,1,1,1,1,1,1,1,0,1,1,0,0
"gen21_0032",580,8.3,1,1,1,1,1,1,1,1,0,1,1,0,0
"gen21_0033",618,8.3,1,0,1,1,1,1,1,1,0,1,1,0,0
"gen21_0034",574,7.1,1,1,1,1,0,1,1,1,0,1,0,0,0
"gen21_0035",615,8.3,1,1,1,1,1,1,1,1,0,1,1,0,0
"gen21_0036",629,8.3,1,1,1,0,1,0,1,1,0,1,1,0,0
"gen21_0037",642,8.3,1,1,1,1,1,1,1,1,0,1,1,0,0
"gen21_0038",663,8.3,1,1,1,1,1,1,1,1,0,1,1,0,0
"gen21_0039",657,8.3,1,1,1,1,1,1,1,1,0,1,1,0,0
"gen21_0040",804,8.3,1,1,1,1,1,1,1,1,0,0,1,0,0
"gen21_0041",638,8.3,1,1,1,1,1,1,1,1,0,1,1,0,0
"gen21_0042",608,11.4,1,1,1,1,1,1,1,1,0,1,1,0,0
"gen21_0043",650,8.3,1,1,1,1,1,1,1,1,0,1,1,0,0
"gen21_0044",678,8.3,1,1,1,1,1,1,1,1,0,1,1,0,0
"gen21_0045",586,-3.9,1,1,1,1,1,1,0,1,0,1,1,0,0
"gen21_0046",626,8.3,1,1,1,1,1,1,1,1,0,1,1,0,0
"gen21_0047",602,8.3,1,1,1,1,1,1,1,1,0,1,1,0,0
"gen21_0048",604,8.3,1,1,1,0,1,1,1,1,0,1,1,0,0
"gen21_0049",648,23,1,1,1,1,1,1,1,1,0,1,1,0,0
"gen21_0050",645,8.3,0,1,1,1,1,1,1,1,0,1,1,0,0
"gen21_0051",610,8.3,1,1,1,1,1,1,1,1,0,1,1,0,0
"gen21_0052",598,8.3,1,1,1,1,1,1,1,1,0,1,1,0,0
"gen21_0053",577,8.3,1,1,1,1,1,1,1,1,0,0,1,0,0
"gen21_0054",579,8.3,1,1,1,1,1,1,1,1,0,1,0,0,0
"gen21_0055",623,8.3,1,1,1,1,1,1,1,1,0,1,1,0,0
"gen21_0056",609,8.3,1,1,1,1,1,1,1,1,0,1,0,0,0
"gen21_0057",634,8.4,1,1,1,1,1,1,1,1,0,1,1,0,0
"gen21_0058",604,8.3,1,1,1,1,0,1,0,1,0,1,1,0,0
"gen21_0059",643,8.3,1,1,1,1,1,1,1,1,0,1,0,0,0
"gen21_0060",643,8.4,1,1,1,1,1,1,1,1,0,0,1,0,0
"gen21_0061",579,8.3,1,1,1,1,1,1,1,1,0,1,1,0,0
"gen21_0062",641,8.3,1,1,1,1,1,1,1,0,1,1,1,0,0
"gen21_0063",631,8.3,1,1,1,1,1,1,1,1,0,1,0,0,0
"gen21_0064",619,8.3,1,1,1,1,1,1,1,1,1,1,1,0,0
