"NAMES","N","Cost","TempMed","TempMax","TempMin","HR","Vel","R","Bo0d","DeltaT","DeltaT_menos1","DeltaT_mas1","M","M_menos1","M_mas1"
"gen6_0001",756,8,1,1,1,1,1,1,0,1,0,1,0,0,1
"gen6_0002",695,-12.9,1,1,1,1,1,1,1,1,0,1,1,1,1
"gen6_0003",777,9,1,0,1,1,1,1,1,1,0,1,1,0,0
"gen6_0004",575,9.8,1,0,1,1,1,1,1,1,0,1,1,0,0
"gen6_0005",516,11.2,0,1,0,1,1,1,1,1,0,1,1,0,0
"gen6_0006",838,8.1,1,0,1,1,1,1,1,1,0,1,1,0,0
"gen6_0007",678,9,0,0,1,1,1,1,1,1,0,1,1,0,0
"gen6_0008",485,10.3,1,1,1,1,1,1,1,1,0,1,1,0,1
"gen6_0009",563,18.6,1,0,1,1,1,1,1,1,0,0,1,1,0
"gen6_0010",574,7.8,1,0,1,1,0,1,1,1,0,1,1,0,0
"gen6_0011",630,9.2,1,1,0,1,0,1,1,1,1,1,1,0,0
"gen6_0012",774,-14.7,1,1,1,1,1,1,1,1,0,1,1,0,0
"gen6_0013",821,8.7,0,1,0,1,1,1,1,0,0,1,1,0,1
"gen6_0014",625,10.7,1,0,1,1,1,1,1,1,1,1,1,0,0
"gen6_0015",498,11.9,1,1,1,1,1,1,1,1,0,1,1,0,0
"gen6_0016",670,9.7,1,0,1,1,1,1,1,1,0,1,1,0,0
"gen6_0017",659,8.7,1,1,1,1,1,1,1,0,0,1,1,0,0
"gen6_0018",689,9.6,1,0,1,1,1,1,1,1,0,1,1,0,0
"gen6_0019",670,10.5,1,0,1,1,0,1,1,1,0,1,1,0,0
"gen6_0020",625,9.9,1,0,1,1,1,1,1,1,0,1,1,0,0
"gen6_0021",516,10,1,0,0,1,1,1,1,1,0,1,1,0,0
"gen6_0022",574,9,1,1,1,1,1,1,1,1,0,1,0,0,0
"gen6_0023",635,8.2,1,1,1,1,1,1,1,1,0,1,1,0,0
"gen6_0024",558,11.8,1,1,1,1,1,1,1,1,0,1,1,1,1
"gen6_0025",767,8.1,1,1,1,1,1,1,1,1,0,1,1,0,0
"gen6_0026",763,10.4,1,1,1,1,1,1,1,1,0,1,0,0,0
"gen6_0027",603,9.8,1,0,1,1,1,1,1,1,0,1,1,0,0
"gen6_0028",597,10.7,1,0,1,1,1,1,1,1,0,1,1,0,0
"gen6_0029",575,7.9,1,1,1,1,1,1,1,1,0,1,1,0,0
"gen6_0030",697,11.3,1,1,0,1,1,1,1,1,0,1,1,0,0
"gen6_0031",731,8.2,1,1,1,1,1,1,1,1,0,0,1,0,1
"gen6_0032",785,8.6,0,1,1,1,1,1,1,1,0,1,1,0,0
"gen6_0033",556,8.6,1,0,1,1,1,1,1,1,0,1,1,0,0
"gen6_0034",655,10.7,1,1,0,1,1,1,1,0,0,1,1,0,1
"gen6_0035",561,10.9,1,1,0,1,1,1,0,1,1,1,1,0,0
"gen6_0036",567,10.2,1,1,1,1,1,1,1,1,0,1,1,0,0
"gen6_0037",500,9.7,1,1,1,1,1,0,1,1,0,1,1,0,0
"gen6_0038",837,10.2,0,1,0,1,1,1,1,1,0,1,1,0,0
"gen6_0039",686,9.8,1,1,1,1,1,1,1,1,0,1,1,0,0
"gen6_0040",718,9.9,1,1,1,1,1,1,1,1,1,1,1,0,0
"gen6_0041",776,8.7,0,1,0,1,1,1,1,1,0,1,1,0,0
"gen6_0042",566,9.3,1,0,1,1,1,1,1,1,0,1,1,0,0
"gen6_0043",744,9.5,1,0,0,1,1,1,1,1,0,1,1,0,0
"gen6_0044",944,8.3,1,0,1,1,1,1,1,1,1,1,1,0,0
"gen6_0045",521,9.7,1,0,1,1,1,1,1,1,0,1,1,0,0
"gen6_0046",634,23.7,1,1,1,1,0,1,1,1,0,1,1,0,0
"gen6_0047",778,8,1,1,1,1,1,1,1,1,0,1,1,0,0
"gen6_0048",816,-15.5,1,0,1,1,1,1,1,1,0,1,1,0,0
"gen6_0049",549,8.9,0,0,1,1,0,1,1,1,0,1,1,0,0
"gen6_0050",835,9.1,1,1,1,1,0,1,0,1,0,1,0,0,0
"gen6_0051",31,8.5,1,1,1,1,1,1,1,1,0,1,0,0,0
"gen6_0052",89,9.2,1,0,1,1,1,1,1,1,0,1,1,0,0
"gen6_0053",629,9.1,1,0,1,1,1,1,1,1,0,1,1,0,0
"gen6_0054",674,10.6,1,0,1,1,1,1,1,1,0,1,1,0,0
"gen6_0055",771,8.9,0,1,1,1,1,1,1,1,0,0,1,0,0
"gen6_0056",824,10.3,0,1,1,1,1,1,1,1,0,1,1,0,0
"gen6_0057",677,8.5,1,0,0,1,1,1,1,1,0,1,1,0,0
"gen6_0058",791,9.4,1,1,1,1,1,1,1,1,1,1,1,0,0
"gen6_0059",602,8.7,0,1,1,1,1,1,1,1,0,1,1,0,0
"gen6_0060",735,11.2,1,1,0,1,1,1,1,1,0,1,1,0,0
"gen6_0061",523,9.4,1,0,1,1,1,1,1,1,0,1,1,0,1
"gen6_0062",556,11.1,1,1,0,1,1,1,1,1,0,1,1,0,0
"gen6_0063",704,8.1,1,0,1,1,1,0,1,1,0,1,0,0,0
"gen6_0064",697,9.3,1,0,1,1,1,1,1,1,0,1,0,0,0
