"NAMES","N","Cost","TempMed","TempMax","TempMin","HR","Vel","R","Bo0d","DeltaT","DeltaT_menos1","DeltaT_mas1","M","M_menos1","M_mas1"
"gen7_0001",575,7.9,1,1,1,1,1,1,1,1,0,1,1,0,0
"gen7_0002",778,8,1,1,1,1,1,1,1,1,0,1,1,0,0
"gen7_0003",767,8.1,1,1,1,1,1,1,1,1,0,1,1,0,0
"gen7_0004",635,8.2,1,1,1,1,1,1,1,1,0,1,1,0,0
"gen7_0005",629,9.1,1,0,1,1,1,1,1,1,0,1,1,0,0
"gen7_0006",603,9.8,1,0,1,1,1,1,1,1,0,1,1,0,0
"gen7_0007",521,9.7,1,0,1,1,1,1,1,1,0,1,1,0,0
"gen7_0008",686,9.8,1,1,1,1,1,1,1,1,0,1,1,0,0
"gen7_0009",777,9,1,0,1,1,1,1,1,1,0,1,1,0,0
"gen7_0010",567,10.2,1,1,1,1,1,1,1,1,0,1,1,0,0
"gen7_0011",556,8.6,1,0,1,1,1,1,1,1,0,1,1,0,0
"gen7_0012",556,11.1,1,1,0,1,1,1,1,1,0,1,1,0,0
"gen7_0013",574,9,1,1,1,1,1,1,1,1,0,1,0,0,0
"gen7_0014",689,9.6,1,0,1,1,1,1,1,1,0,1,1,0,0
"gen7_0015",575,9.8,1,0,1,1,1,1,1,1,0,1,1,0,0
"gen7_0016",625,9.9,1,0,1,1,1,1,1,1,0,1,1,0,0
"gen7_0017",669,8.9,1,0,1,1,1,1,1,1,0,1,1,0,0
"gen7_0018",733,10,1,0,1,1,1,1,1,1,0,1,1,0,0
"gen7_0019",723,8.1,1,1,1,1,1,1,1,1,0,1,1,0,0
"gen7_0020",690,8.1,1,1,1,1,1,1,1,1,0,1,1,0,0
"gen7_0021",572,9.1,1,0,1,1,1,1,1,1,0,1,1,0,0
"gen7_0022",606,8.6,1,1,1,1,1,1,1,1,0,1,1,0,0
"gen7_0023",556,10.6,1,0,0,1,1,1,1,1,0,1,1,0,0
"gen7_0024",556,9.1,1,1,1,1,1,1,1,1,0,1,1,0,0
"gen7_0025",614,9.2,1,1,1,1,1,1,1,1,0,1,1,0,0
"gen7_0026",685,8.5,1,0,1,1,1,1,1,1,0,1,1,0,0
"gen7_0027",709,8.3,1,1,1,1,1,1,1,1,0,1,1,0,0
"gen7_0028",703,8.9,1,0,1,1,1,1,1,1,0,1,1,0,0
"gen7_0029",702,8.5,1,1,1,1,1,1,1,1,0,1,1,0,0
"gen7_0030",621,8.2,1,0,1,1,1,1,1,1,0,1,1,0,0
"gen7_0031",635,8.5,1,1,1,1,1,1,1,1,0,1,1,0,0
"gen7_0032",757,9.5,1,0,1,1,1,1,1,1,0,1,1,0,0
"gen7_0033",692,8.2,1,0,1,1,1,1,1,1,0,1,1,0,0
"gen7_0034",661,9.6,1,1,1,1,1,1,1,1,0,1,1,0,0
"gen7_0035",649,8.5,1,1,1,1,1,1,1,1,0,1,1,0,0
"gen7_0036",672,9.5,1,1,1,1,1,1,1,1,0,1,1,0,0
"gen7_0037",618,11.1,1,1,0,1,1,1,1,1,0,1,1,0,0
"gen7_0038",624,9.8,1,1,1,1,1,1,1,1,0,1,1,0,0
"gen7_0039",567,10.1,1,1,1,1,1,1,1,1,0,1,1,0,0
"gen7_0040",574,9.1,1,1,1,1,1,1,1,1,0,1,0,0,0
"gen7_0041",566,8.4,1,1,1,1,1,1,1,1,0,1,1,0,0
"gen7_0042",698,9.1,1,0,1,1,1,1,1,1,0,1,1,0,0
"gen7_0043",638,8.5,1,0,1,1,1,1,1,1,0,1,1,0,0
"gen7_0044",661,9.2,1,1,1,1,1,1,1,1,0,1,1,0,0
"gen7_0045",557,11.1,1,1,0,1,1,1,1,1,0,1,1,0,0
"gen7_0046",566,10.2,1,1,1,1,1,1,1,1,0,1,1,0,0
"gen7_0047",646,8.6,1,0,1,1,1,1,1,1,0,1,1,0,0
"gen7_0048",677,8.1,1,1,1,1,1,1,1,1,0,1,1,0,0
"gen7_0049",581,9.8,1,0,1,1,1,1,1,1,0,1,1,0,0
"gen7_0050",615,9.5,1,1,1,1,1,1,1,1,0,1,1,0,0
"gen7_0051",574,9.3,1,1,1,1,1,1,1,1,0,1,1,0,0
"gen7_0052",567,9.9,1,1,1,1,1,1,1,1,0,1,0,0,0
"gen7_0053",588,9.9,1,0,1,1,1,1,1,1,0,1,1,0,0
"gen7_0054",604,10.2,1,1,1,1,1,1,1,1,0,1,1,0,0
"gen7_0055",604,9.6,1,1,1,1,1,1,1,1,0,1,1,0,0
"gen7_0056",573,9.2,1,0,1,1,1,1,1,1,0,1,0,0,0
"gen7_0057",558,8.5,1,0,1,1,1,1,1,1,0,1,1,0,0
"gen7_0058",623,10,1,0,1,1,1,1,1,1,0,1,1,0,0
"gen7_0059",630,10.5,1,0,1,1,1,1,1,1,0,1,1,0,0
"gen7_0060",551,10.5,1,1,0,1,1,1,1,1,0,1,1,0,0
"gen7_0061",591,10.2,1,1,1,1,1,1,1,1,0,1,1,0,0
"gen7_0062",662,9.8,1,1,1,1,1,1,1,1,0,1,1,0,0
"gen7_0063",625,9.9,1,0,1,1,1,1,1,1,0,1,1,0,0
"gen7_0064",756,7.9,1,1,1,1,1,1,1,1,0,1,1,0,0
