"NAMES","N","Cost","TempMed","TempMax","TempMin","HR","Vel","R","Bo0d","DeltaT","DeltaT_menos1","DeltaT_mas1","M","M_menos1","M_mas1"
"gen16_0001",541,8.3,1,1,1,1,1,1,1,1,0,1,1,0,0
"gen16_0002",635,8.3,1,1,1,1,1,1,1,1,0,1,1,0,0
"gen16_0003",683,8.3,1,1,1,1,1,1,1,1,0,1,1,0,0
"gen16_0004",614,8.3,1,1,1,1,1,1,1,1,0,1,1,0,0
"gen16_0005",631,8.3,1,1,1,1,1,1,1,1,0,1,1,0,0
"gen16_0006",664,8.3,1,1,1,1,1,1,1,1,0,1,1,0,0
"gen16_0007",668,8.4,1,1,1,1,1,1,1,1,0,1,1,0,0
"gen16_0008",665,8.3,1,1,1,1,1,1,1,1,0,1,1,0,0
"gen16_0009",625,8.4,1,1,1,1,1,1,1,1,0,1,1,0,0
"gen16_0010",649,8.3,1,1,1,1,1,1,1,1,0,1,1,0,0
"gen16_0011",683,8.4,1,1,1,1,1,1,1,1,0,1,1,0,0
"gen16_0012",677,8.3,1,1,1,1,1,1,1,1,0,1,1,0,0
"gen16_0013",648,8.3,1,1,1,1,1,1,1,1,0,1,1,0,0
"gen16_0014",694,8.3,1,1,1,1,1,1,1,1,0,1,1,0,0
"gen16_0015",621,8.4,1,1,1,1,1,1,1,1,0,1,1,0,0
"gen16_0016",450,8.3,1,1,1,1,1,1,1,1,0,1,1,0,0
"gen16_0017",633,8.4,1,1,1,1,1,1,1,1,0,1,1,0,0
"gen16_0018",671,8.3,1,1,1,1,1,1,1,1,0,1,1,0,0
"gen16_0019",680,8.3,1,1,1,1,1,1,1,1,0,1,1,0,0
"gen16_0020",668,8.3,1,1,1,1,1,1,1,1,0,1,1,0,0
"gen16_0021",636,8.3,1,1,1,1,1,1,1,1,0,1,1,0,0
"gen16_0022",676,8.3,1,1,1,1,1,1,1,1,0,1,1,0,0
"gen16_0023",631,8.4,1,1,1,1,1,1,1,1,0,1,1,0,0
"gen16_0024",629,8.3,1,1,1,1,1,1,1,1,0,1,1,0,0
"gen16_0025",677,8.3,1,1,1,1,1,1,1,1,0,1,1,0,0
"gen16_0026",631,8.3,1,1,1,1,1,1,1,1,0,1,1,0,0
"gen16_0027",687,8.4,1,1,1,1,1,1,1,1,0,1,1,0,0
"gen16_0028",610,8.3,1,1,1,1,1,1,1,1,0,1,1,0,0
"gen16_0029",668,8.4,1,1,1,1,1,1,1,1,0,1,1,0,0
"gen16_0030",683,8.4,1,1,1,1,1,1,1,1,0,1,1,0,0
"gen16_0031",651,8.3,1,1,1,1,1,1,1,1,0,1,1,0,0
"gen16_0032",691,8.3,1,1,1,1,1,1,1,1,0,1,1,0,0
"gen16_0033",540,8.4,1,1,1,1,1,1,1,1,0,1,1,0,0
"gen16_0034",669,8.3,1,1,1,1,1,1,1,1,0,1,1,0,0
"gen16_0035",616,8.4,1,1,1,1,1,1,1,1,0,1,1,0,0
"gen16_0036",550,8.3,1,1,1,1,1,1,1,1,0,1,1,0,0
"gen16_0037",644,8.3,1,1,1,1,1,1,1,1,0,1,1,0,0
"gen16_0038",674,8.4,1,1,1,1,1,1,1,1,0,1,1,0,0
"gen16_0039",663,8.3,1,1,1,1,1,1,1,1,0,1,1,0,0
"gen16_0040",663,8.3,1,1,1,1,1,1,1,1,0,1,1,0,0
"gen16_0041",648,8.3,1,1,1,1,1,1,1,1,0,1,1,0,0
"gen16_0042",496,8.3,1,1,1,1,1,1,1,1,0,1,1,0,0
"gen16_0043",628,8.4,1,1,1,1,1,1,1,1,0,1,1,0,0
"gen16_0044",645,8.3,1,1,1,1,1,1,1,1,0,1,1,0,0
"gen16_0045",640,8.4,1,1,1,1,1,1,1,1,0,1,1,0,0
"gen16_0046",634,8.3,1,1,1,1,1,1,1,1,0,1,1,0,0
"gen16_0047",667,8.3,1,1,1,1,1,1,1,1,0,1,1,0,0
"gen16_0048",659,8.3,1,1,1,1,1,1,1,1,0,1,1,0,0
"gen16_0049",645,8.3,1,1,1,1,1,1,1,1,0,1,1,0,0
"gen16_0050",686,8.3,1,1,1,1,1,1,1,1,0,1,1,0,0
"gen16_0051",677,8.3,1,1,1,1,1,1,1,1,0,1,1,0,0
"gen16_0052",683,8.3,1,1,1,1,1,1,1,1,0,1,1,0,0
"gen16_0053",682,8.4,1,1,1,1,1,1,1,1,0,1,1,0,0
"gen16_0054",678,8.3,1,1,1,1,1,1,1,1,0,1,1,0,0
"gen16_0055",665,8.3,1,1,1,1,1,1,1,1,0,1,1,0,0
"gen16_0056",664,8.3,1,1,1,1,1,1,1,1,0,1,1,0,0
"gen16_0057",628,8.3,1,1,1,1,1,1,1,1,0,1,1,0,0
"gen16_0058",628,8.4,1,1,1,1,1,1,1,1,0,1,1,0,0
"gen16_0059",683,8.3,1,1,1,1,1,1,1,1,0,1,1,0,0
"gen16_0060",683,8.4,1,1,1,1,1,1,1,1,0,1,1,0,0
"gen16_0061",690,8.4,1,1,1,1,1,1,1,1,0,1,1,0,0
"gen16_0062",687,8.3,1,1,1,1,1,1,1,1,0,1,1,0,0
"gen16_0063",576,8.3,1,1,1,1,1,1,1,1,0,1,1,0,0
"gen16_0064",596,8.3,1,1,1,1,1,1,1,1,0,1,1,0,0
