"NAMES","N","Cost","TempMed","TempMax","TempMin","HR","Vel","R","Bo0d","DeltaT","DeltaT_menos1","DeltaT_mas1","M","M_menos1","M_mas1"
"gen13_0001",673,8.3,1,1,1,1,0,1,1,1,0,1,1,0,0
"gen13_0002",645,8.2,1,1,1,1,1,1,1,1,0,1,1,0,0
"gen13_0003",664,8.3,1,1,1,1,0,1,1,1,0,1,1,1,0
"gen13_0004",623,8.3,0,1,1,1,1,1,1,1,0,1,1,0,0
"gen13_0005",661,8.4,1,1,1,1,1,1,1,1,0,1,0,0,0
"gen13_0006",688,8.4,1,1,1,1,1,1,1,1,0,1,1,0,0
"gen13_0007",731,8.5,1,1,1,1,1,1,1,1,0,1,1,0,0
"gen13_0008",687,8.3,1,0,1,1,1,1,0,1,0,1,1,0,0
"gen13_0009",675,8.4,1,0,1,1,1,1,1,1,0,0,1,0,0
"gen13_0010",673,8.3,1,1,1,1,1,1,1,1,0,1,1,0,0
"gen13_0011",747,8.4,1,1,1,1,1,1,1,1,0,1,1,0,0
"gen13_0012",662,8.4,1,1,1,1,1,1,1,1,0,1,1,0,0
"gen13_0013",625,8.5,1,1,1,1,1,1,1,1,0,1,1,0,0
"gen13_0014",662,-17.2,1,1,1,1,1,1,0,1,1,1,1,0,0
"gen13_0015",683,8.3,1,1,1,1,1,1,1,0,0,1,1,0,0
"gen13_0016",690,8.4,1,1,1,1,1,1,1,1,0,1,1,0,0
"gen13_0017",327,8.4,1,1,1,1,1,1,1,1,1,1,1,0,0
"gen13_0018",666,8.4,1,1,1,1,1,1,1,1,0,1,1,0,0
"gen13_0019",648,8.2,1,1,1,1,1,1,1,1,0,1,1,0,0
"gen13_0020",680,8.3,1,1,1,1,1,1,1,1,1,0,1,0,0
"gen13_0021",660,8.3,1,1,1,1,1,1,1,1,0,1,1,0,0
"gen13_0022",689,8.4,1,1,1,1,1,1,0,0,0,1,1,0,0
"gen13_0023",667,8.4,0,1,1,1,1,1,1,1,0,1,1,0,0
"gen13_0024",742,8.4,1,1,0,1,1,1,1,1,0,1,1,0,1
"gen13_0025",746,12.5,1,1,1,1,1,1,1,1,0,1,0,1,0
"gen13_0026",732,8.4,1,1,1,1,1,1,1,1,0,1,1,0,0
"gen13_0027",674,-6,1,1,1,1,1,1,1,1,0,1,1,0,1
"gen13_0028",677,8.3,1,1,1,1,1,1,1,1,0,1,1,0,0
"gen13_0029",696,8.4,1,1,1,1,1,1,1,1,0,1,1,0,0
"gen13_0030",741,8.4,0,0,1,1,0,1,1,1,1,1,0,0,0
"gen13_0031",663,8.3,1,1,1,1,1,1,1,1,1,1,1,0,0
"gen13_0032",663,8.4,1,0,1,1,1,1,1,1,0,1,1,0,0
"gen13_0033",661,8.3,1,1,1,1,1,1,1,1,0,0,1,0,0
"gen13_0034",683,8.4,1,1,1,1,1,1,1,1,0,1,1,0,0
"gen13_0035",665,8.3,1,1,1,1,1,1,1,1,0,1,1,0,0
"gen13_0036",622,8.3,1,1,1,1,1,1,1,1,0,1,1,0,0
"gen13_0037",669,-22.3,1,1,1,1,1,1,1,1,0,1,1,0,0
"gen13_0038",462,11.1,0,1,1,1,0,1,1,1,0,1,1,0,0
"gen13_0039",386,8.4,1,1,1,0,1,1,1,1,0,1,1,0,0
"gen13_0040",676,8.4,1,1,1,1,1,1,1,1,0,0,0,0,0
"gen13_0041",703,12,1,1,1,0,1,1,1,1,0,1,1,0,0
"gen13_0042",711,8.4,1,1,1,1,1,1,1,1,0,1,1,0,0
"gen13_0043",686,8.3,1,1,1,1,1,1,1,1,0,1,1,0,0
"gen13_0044",674,8.3,1,1,1,1,1,1,1,1,0,1,1,0,0
"gen13_0045",618,8.3,1,1,1,1,1,1,1,1,0,1,1,0,0
"gen13_0046",688,8.3,1,1,1,0,1,1,1,1,0,1,1,0,0
"gen13_0047",680,8.4,1,1,1,1,1,1,1,1,0,1,1,0,0
"gen13_0048",668,8.3,1,0,1,1,1,1,1,1,0,1,1,0,0
"gen13_0049",830,8.3,1,1,1,1,1,1,1,1,0,1,1,0,0
"gen13_0050",688,8.4,1,1,1,1,1,1,1,1,0,1,1,0,0
"gen13_0051",685,8.4,1,1,1,1,1,1,0,1,0,1,1,0,0
"gen13_0052",664,8.4,1,1,1,1,1,1,1,1,0,1,1,0,0
"gen13_0053",738,8.4,1,1,1,1,1,1,1,1,0,1,1,0,0
"gen13_0054",697,8.4,1,1,1,1,1,1,1,1,0,1,1,0,0
"gen13_0055",682,8.3,1,1,1,1,1,1,1,1,0,1,1,0,0
"gen13_0056",669,8.3,1,0,1,1,1,1,1,1,0,1,1,0,0
"gen13_0057",786,8.4,1,0,1,1,0,1,1,1,1,1,1,0,0
"gen13_0058",669,8.4,1,1,1,1,1,1,1,0,0,1,1,0,0
"gen13_0059",745,8.4,1,1,1,1,1,1,1,1,0,1,1,0,0
"gen13_0060",948,8.3,1,1,1,1,1,1,1,1,0,1,1,0,0
"gen13_0061",345,8.5,1,1,1,1,1,1,1,0,0,1,1,0,0
"gen13_0062",704,8.4,1,1,1,1,1,1,1,1,0,1,1,0,0
"gen13_0063",685,8.2,1,1,1,1,1,1,1,1,0,1,1,0,0
"gen13_0064",707,8.4,1,0,0,1,1,1,1,1,0,1,1,0,0
