"NAMES","N","Cost","TempMed","TempMax","TempMin","HR","Vel","R","Bo0d","DeltaT","DeltaT_menos1","DeltaT_mas1","M","M_menos1","M_mas1"
"gen10_0001",657,8.5,1,1,1,1,1,1,1,1,0,1,1,0,0
"gen10_0002",649,8.5,1,1,1,1,1,1,1,1,0,1,1,0,0
"gen10_0003",720,8.5,1,1,1,1,1,1,1,1,0,1,1,0,0
"gen10_0004",635,8.2,1,1,1,1,1,1,1,1,0,1,1,0,0
"gen10_0005",750,8.5,1,1,1,1,1,1,1,1,0,1,1,0,0
"gen10_0006",555,8.7,1,1,1,1,1,1,1,1,0,1,1,0,0
"gen10_0007",729,8.2,1,1,1,1,1,1,1,1,0,1,1,0,0
"gen10_0008",606,8.6,1,1,1,1,1,1,1,1,0,1,1,0,0
"gen10_0009",653,8.2,1,1,1,1,1,1,1,1,0,1,1,0,0
"gen10_0010",651,8.6,1,1,1,1,1,1,1,1,0,1,1,0,0
"gen10_0011",637,8.5,1,1,1,1,1,1,1,1,0,1,1,0,0
"gen10_0012",642,8.3,1,1,1,1,1,1,1,1,0,1,1,0,0
"gen10_0013",681,9.4,1,1,1,1,1,1,1,1,0,1,1,0,0
"gen10_0014",626,8.5,1,1,1,1,1,1,1,1,0,1,1,0,0
"gen10_0015",696,8.7,1,1,1,1,1,1,1,1,0,1,1,0,0
"gen10_0016",721,8.6,1,1,1,1,1,1,1,1,0,1,1,0,0
"gen10_0017",650,8.5,1,1,1,1,1,1,1,1,0,1,1,0,0
"gen10_0018",699,8.4,1,1,1,1,1,1,1,1,0,1,1,0,0
"gen10_0019",632,8.6,1,1,1,1,1,1,1,1,0,1,1,0,0
"gen10_0020",645,8.5,1,1,1,1,1,1,1,1,0,1,1,0,0
"gen10_0021",658,8.6,1,1,1,1,1,1,1,1,0,1,1,0,0
"gen10_0022",546,8.6,1,1,1,1,1,1,1,1,0,1,1,0,0
"gen10_0023",704,8.6,1,1,1,1,1,1,1,1,0,1,1,0,0
"gen10_0024",622,8.5,1,1,1,1,1,1,1,1,0,1,1,0,0
"gen10_0025",576,8.6,1,1,1,1,1,1,1,1,0,1,1,0,0
"gen10_0026",614,8.3,1,1,1,1,1,1,1,1,0,1,1,0,0
"gen10_0027",636,8.6,1,1,1,1,1,1,1,1,0,1,1,0,0
"gen10_0028",652,8.5,1,1,1,1,1,1,1,1,0,1,1,0,0
"gen10_0029",615,8.6,1,1,1,1,1,1,1,1,0,1,1,0,0
"gen10_0030",566,8.6,1,1,1,1,1,1,1,1,0,1,1,0,0
"gen10_0031",608,8.6,1,1,1,1,1,1,1,1,0,1,1,0,0
"gen10_0032",649,8.6,1,1,1,1,1,1,1,1,0,1,1,0,0
"gen10_0033",649,8.6,1,1,1,1,1,1,1,1,0,1,1,0,0
"gen10_0034",628,8.5,1,1,1,1,1,1,1,1,0,1,1,0,0
"gen10_0035",649,8.3,1,1,1,1,1,1,1,1,0,1,1,0,0
"gen10_0036",653,8.4,1,1,1,1,1,1,1,1,0,1,1,0,0
"gen10_0037",689,8.5,1,1,1,1,1,1,1,1,0,1,1,0,0
"gen10_0038",673,8.3,1,1,1,1,1,1,1,1,0,1,1,0,0
"gen10_0039",652,8.5,1,1,1,1,1,1,1,1,0,1,1,0,0
"gen10_0040",652,8.3,1,1,1,1,1,1,1,1,0,1,1,0,0
"gen10_0041",726,8.3,1,1,1,1,1,1,1,1,0,1,1,0,0
"gen10_0042",724,8.5,1,1,1,1,1,1,1,1,0,1,1,0,0
"gen10_0043",743,8.4,1,1,1,1,1,1,1,1,0,1,1,0,0
"gen10_0044",736,8.3,1,1,1,1,1,1,1,1,0,1,1,0,0
"gen10_0045",556,8.6,1,1,1,1,1,1,1,1,0,1,1,0,0
"gen10_0046",656,8.6,1,1,1,1,1,1,1,1,0,1,1,0,0
"gen10_0047",697,8.7,1,1,1,1,1,1,1,1,0,1,1,0,0
"gen10_0048",720,8.6,1,1,1,1,1,1,1,1,0,1,1,0,0
"gen10_0049",672,8.6,1,1,1,1,1,1,1,1,0,1,1,0,0
"gen10_0050",686,8.5,1,1,1,1,1,1,1,1,0,1,1,0,0
"gen10_0051",612,9.3,1,1,1,1,1,1,1,1,0,1,1,0,0
"gen10_0052",675,8.7,1,1,1,1,1,1,1,1,0,1,1,0,0
"gen10_0053",599,8.6,1,1,1,1,1,1,1,1,0,1,1,0,0
"gen10_0054",727,8.5,1,1,1,1,1,1,1,1,0,1,1,0,0
"gen10_0055",681,8.5,1,1,1,1,1,1,1,1,0,1,1,0,0
"gen10_0056",666,8.6,1,1,1,1,1,1,1,1,0,1,1,0,0
"gen10_0057",714,8.6,1,1,1,1,1,1,1,1,0,1,1,0,0
"gen10_0058",703,8.7,1,1,1,1,1,1,1,1,0,1,1,0,0
"gen10_0059",721,8.6,1,1,1,1,1,1,1,1,0,1,1,0,0
"gen10_0060",720,8.5,1,1,1,1,1,1,1,1,0,1,1,0,0
"gen10_0061",614,8.6,1,1,1,1,1,1,1,1,0,1,1,0,0
"gen10_0062",634,8.3,1,1,1,1,1,1,1,1,0,1,1,0,0
"gen10_0063",667,9,1,1,1,1,1,1,1,1,0,1,1,0,0
"gen10_0064",665,9,1,1,1,1,1,1,1,1,0,1,1,0,0
