"NAMES","N","Cost","TempMed","TempMax","TempMin","HR","Vel","R","Bo0d","DeltaT","DeltaT_menos1","DeltaT_mas1","M","M_menos1","M_mas1"
"gen14_0001",690,8.4,1,1,1,1,1,1,1,1,0,1,1,0,0
"gen14_0002",704,8.4,1,1,1,1,1,1,1,1,0,1,1,0,0
"gen14_0003",660,8.3,1,1,1,1,1,1,1,1,0,1,1,0,0
"gen14_0004",685,8.2,1,1,1,1,1,1,1,1,0,1,1,0,0
"gen14_0005",674,8.3,1,1,1,1,1,1,1,1,0,1,1,0,0
"gen14_0006",665,8.3,1,1,1,1,1,1,1,1,0,1,1,0,0
"gen14_0007",645,8.2,1,1,1,1,1,1,1,1,0,1,1,0,0
"gen14_0008",648,8.2,1,1,1,1,1,1,1,1,0,1,1,0,0
"gen14_0009",732,8.4,1,1,1,1,1,1,1,1,0,1,1,0,0
"gen14_0010",696,8.4,1,1,1,1,1,1,1,1,0,1,1,0,0
"gen14_0011",680,8.4,1,1,1,1,1,1,1,1,0,1,1,0,0
"gen14_0012",747,8.4,1,1,1,1,1,1,1,1,0,1,1,0,0
"gen14_0013",664,8.4,1,1,1,1,1,1,1,1,0,1,1,0,0
"gen14_0014",673,8.3,1,1,1,1,1,1,1,1,0,1,1,0,0
"gen14_0015",666,8.4,1,1,1,1,1,1,1,1,0,1,1,0,0
"gen14_0016",618,8.3,1,1,1,1,1,1,1,1,0,1,1,0,0
"gen14_0017",677,8.3,1,1,1,1,1,1,1,1,0,1,1,0,0
"gen14_0018",677,8.4,1,1,1,1,1,1,1,1,0,1,1,0,0
"gen14_0019",660,8.2,1,1,1,1,1,1,1,1,0,1,1,0,0
"gen14_0020",648,8.3,1,1,1,1,1,1,1,1,0,1,1,0,0
"gen14_0021",694,8.3,1,1,1,1,1,1,1,1,0,1,1,0,0
"gen14_0022",738,8.3,1,1,1,1,1,1,1,1,0,1,1,0,0
"gen14_0023",653,8.3,1,1,1,1,1,1,1,1,0,1,1,0,0
"gen14_0024",682,8.3,1,1,1,1,1,1,1,1,0,1,1,0,0
"gen14_0025",678,8.2,1,1,1,1,1,1,1,1,0,1,1,0,0
"gen14_0026",667,8.3,1,1,1,1,1,1,1,1,0,1,1,0,0
"gen14_0027",657,8.2,1,1,1,1,1,1,1,1,0,1,1,0,0
"gen14_0028",653,8.3,1,1,1,1,1,1,1,1,0,1,1,0,0
"gen14_0029",647,8.3,1,1,1,1,1,1,1,1,0,1,1,0,0
"gen14_0030",733,8.3,1,1,1,1,1,1,1,1,0,1,1,0,0
"gen14_0031",694,8.4,1,1,1,1,1,1,1,1,0,1,1,0,0
"gen14_0032",614,8.3,1,1,1,1,1,1,1,1,0,1,1,0,0
"gen14_0033",695,8.3,1,1,1,1,1,1,1,1,0,1,1,0,0
"gen14_0034",694,8.3,1,1,1,1,1,1,1,1,0,1,1,0,0
"gen14_0035",696,8.3,1,1,1,1,1,1,1,1,0,1,1,0,0
"gen14_0036",673,8.4,1,1,1,1,1,1,1,1,0,1,1,0,0
"gen14_0037",666,8.3,1,1,1,1,1,1,1,1,0,1,1,0,0
"gen14_0038",660,8.4,1,1,1,1,1,1,1,1,0,1,1,0,0
"gen14_0039",656,8.3,1,1,1,1,1,1,1,1,0,1,1,0,0
"gen14_0040",739,8.3,1,1,1,1,1,1,1,1,0,1,1,0,0
"gen14_0041",649,8.4,1,1,1,1,1,1,1,1,0,1,1,0,0
"gen14_0042",663,8.2,1,1,1,1,1,1,1,1,0,1,1,0,0
"gen14_0043",628,8.3,1,1,1,1,1,1,1,1,0,1,1,0,0
"gen14_0044",655,8.3,1,1,1,1,1,1,1,1,0,1,1,0,0
"gen14_0045",661,8.3,1,1,1,1,1,1,1,1,0,1,1,0,0
"gen14_0046",663,8.4,1,1,1,1,1,1,1,1,0,1,1,0,0
"gen14_0047",643,8.4,1,1,1,1,1,1,1,1,0,1,1,0,0
"gen14_0048",701,8.2,1,1,1,1,1,1,1,1,0,1,1,0,0
"gen14_0049",738,8.4,1,1,1,1,1,1,1,1,0,1,1,0,0
"gen14_0050",673,8.4,1,1,1,1,1,1,1,1,0,1,1,0,0
"gen14_0051",662,8.3,1,1,1,1,1,1,1,1,0,1,1,0,0
"gen14_0052",663,8.3,1,1,1,1,1,1,1,1,0,1,1,0,0
"gen14_0053",642,8.3,1,1,1,1,1,1,1,1,0,1,1,0,0
"gen14_0054",621,8.2,1,1,1,1,1,1,1,1,0,1,1,0,0
"gen14_0055",625,8.4,1,1,1,1,1,1,1,1,0,1,1,0,0
"gen14_0056",689,8.3,1,1,1,1,1,1,1,1,0,1,1,0,0
"gen14_0057",715,8.4,1,1,1,1,1,1,1,1,0,1,1,0,0
"gen14_0058",706,8.3,1,1,1,1,1,1,1,1,0,1,1,0,0
"gen14_0059",664,8.3,1,1,1,1,1,1,1,1,0,1,1,0,0
"gen14_0060",662,8.4,1,1,1,1,1,1,1,1,0,1,1,0,0
"gen14_0061",660,8.4,1,1,1,1,1,1,1,1,0,1,1,0,0
"gen14_0062",664,8.3,1,1,1,1,1,1,1,1,0,1,1,0,0
"gen14_0063",696,8.4,1,1,1,1,1,1,1,1,0,1,1,0,0
"gen14_0064",680,8.4,1,1,1,1,1,1,1,1,0,1,1,0,0
