"Par1","Par2"
9,16
2,4
1,6
11,12
2,7
9,4
11,3
16,3
15,2
4,8
8,12
13,10
1,14
2,7
10,12
3,11
5,10
10,13
16,10
6,13
16,11
16,12
8,10
6,2
4,1
5,7
1,14
12,4
2,6
4,3
4,13
7,2
2,7
11,12
15,16
9,4
8,15
9,13
14,7
6,12
6,7
5,14
8,2
7,10
13,15
11,3
8,9
9,6
