"Par1","Par2"
15,3
3,8
12,2
2,9
5,12
11,4
7,11
14,13
7,1
9,1
2,11
12,10
16,14
13,9
9,10
12,10
13,3
12,3
11,12
8,6
2,15
11,3
11,14
5,1
14,16
11,12
12,9
2,12
12,4
2,3
12,13
5,16
4,5
11,2
2,3
2,16
3,5
10,4
10,13
12,10
1,2
15,13
15,6
10,4
11,1
1,14
13,6
12,16
