"NAMES","M","TempMed","TempMax","TempMin","HR","Vel","R","Bo0d","DeltaT","DeltaT_menos1","DeltaT_mas1","M.1","M_menos1","M_mas1"
"gen15_0001",15,1,1,1,1,0,0,1,1,1,1,0,1,1
"gen15_0002",15,1,1,1,1,0,0,1,1,1,1,0,1,1
"gen15_0003",11,1,1,1,1,0,0,1,1,1,1,0,1,1
"gen15_0004",11,1,1,1,1,0,0,1,1,1,1,0,1,1
"gen15_0005",11,1,1,1,1,0,0,1,1,1,1,0,1,1
"gen15_0006",11,1,1,1,1,0,0,1,1,1,1,0,1,1
"gen15_0007",11,1,1,1,1,0,0,1,1,1,1,0,1,1
"gen15_0008",11,1,1,1,1,0,0,1,1,1,1,0,1,1
"gen15_0009",11,1,1,1,1,0,0,1,1,1,1,0,1,1
"gen15_0010",11,1,1,1,1,0,0,1,1,1,1,0,1,1
"gen15_0011",11,1,1,1,1,0,0,1,1,1,1,0,1,1
"gen15_0012",11,1,1,1,1,0,0,1,1,1,1,0,1,1
"gen15_0013",11,1,1,1,1,0,0,1,1,1,1,0,1,1
"gen15_0014",11,1,1,1,1,0,0,1,1,1,1,0,1,1
"gen15_0015",11,1,1,1,1,0,0,1,1,1,1,0,1,1
"gen15_0016",11,1,1,1,1,0,0,1,1,1,1,0,1,1
"gen15_0017",11,1,1,1,1,0,0,1,1,1,1,0,1,1
"gen15_0018",11,1,1,1,1,0,0,1,1,1,1,0,1,1
"gen15_0019",15,1,1,1,1,0,0,1,1,1,1,0,1,1
"gen15_0020",11,1,1,1,1,0,0,1,1,1,1,0,1,1
"gen15_0021",11,1,1,1,1,0,0,1,1,1,1,0,1,1
"gen15_0022",11,1,1,1,1,0,0,1,1,1,1,0,1,1
"gen15_0023",11,1,1,1,1,0,0,1,1,1,1,0,1,1
"gen15_0024",15,1,1,1,1,0,0,1,1,1,1,0,1,1
"gen15_0025",11,1,1,1,1,0,0,1,1,1,1,0,1,1
"gen15_0026",11,1,1,1,1,0,0,1,1,1,1,0,1,1
"gen15_0027",11,1,1,1,1,0,0,1,1,1,1,0,1,1
"gen15_0028",11,1,1,1,1,0,0,1,1,1,1,0,1,1
"gen15_0029",11,1,1,1,1,0,0,1,1,1,1,0,1,1
"gen15_0030",11,1,1,1,1,0,0,1,1,1,1,0,1,1
"gen15_0031",11,1,1,1,1,0,0,1,1,1,1,0,1,1
"gen15_0032",11,1,1,1,1,0,0,1,1,1,1,0,1,1
"gen15_0033",11,1,1,1,1,0,0,1,1,1,1,0,1,1
"gen15_0034",11,1,1,1,1,0,0,1,1,1,1,0,1,1
"gen15_0035",11,1,1,1,1,0,0,1,1,1,1,0,1,1
"gen15_0036",11,1,1,1,1,0,0,1,1,1,1,0,1,1
"gen15_0037",14,1,1,1,1,0,0,1,1,1,1,0,1,1
"gen15_0038",12,1,1,1,1,0,0,1,1,1,1,0,1,1
"gen15_0039",11,1,1,1,1,0,0,1,1,1,1,0,1,1
"gen15_0040",11,1,1,1,1,0,0,1,1,1,1,0,1,1
"gen15_0041",11,1,1,1,1,0,0,1,1,1,1,0,1,1
"gen15_0042",11,1,1,1,1,0,0,1,1,1,1,0,1,1
"gen15_0043",14,1,1,1,1,0,0,1,1,1,1,0,1,1
"gen15_0044",12,1,1,1,1,0,0,1,1,1,1,0,1,1
"gen15_0045",11,1,1,1,1,0,0,1,1,1,1,0,1,1
"gen15_0046",11,1,1,1,1,0,0,1,1,1,1,0,1,1
"gen15_0047",11,1,1,1,1,0,0,1,1,1,1,0,1,1
"gen15_0048",11,1,1,1,1,0,0,1,1,1,1,0,1,1
"gen15_0049",11,1,1,1,1,0,0,1,1,1,1,0,1,1
"gen15_0050",11,1,1,1,1,0,0,1,1,1,1,0,1,1
"gen15_0051",11,1,1,1,1,0,0,1,1,1,1,0,1,1
"gen15_0052",15,1,1,1,1,0,0,1,1,1,1,0,1,1
"gen15_0053",11,1,1,1,1,0,0,1,1,1,1,0,1,1
"gen15_0054",11,1,1,1,1,0,0,1,1,1,1,0,1,1
"gen15_0055",11,1,1,1,1,0,0,1,1,1,1,0,1,1
"gen15_0056",15,1,1,1,1,0,0,1,1,1,1,0,1,1
"gen15_0057",13,1,1,1,1,0,0,1,1,1,1,0,1,1
"gen15_0058",13,1,1,1,1,0,0,1,1,1,1,0,1,1
"gen15_0059",11,1,1,1,1,0,0,1,1,1,1,0,1,1
"gen15_0060",11,1,1,1,1,0,0,1,1,1,1,0,1,1
"gen15_0061",11,1,1,1,1,0,0,1,1,1,1,0,1,1
"gen15_0062",15,1,1,1,1,0,0,1,1,1,1,0,1,1
"gen15_0063",11,1,1,1,1,0,0,1,1,1,1,0,1,1
"gen15_0064",11,1,1,1,1,0,0,1,1,1,1,0,1,1
