"NAMES","M","TempMed","TempMax","TempMin","HR","Vel","R","Bo0d","DeltaT","DeltaT_menos1","DeltaT_mas1","M.1","M_menos1","M_mas1","Cost1","Size1","CostTest","NumFeatures"
"gen12_0051",15,1,1,1,1,0,0,1,1,1,1,0,1,1,0.0564242182544271,0.070100894489341,0.0628762387600434,10
"gen12_0060",15,1,1,1,1,0,0,1,1,1,1,0,1,1,0.0564242182544271,0.0702717530153233,0.0628762387600434,10
"gen12_0001",11,1,1,1,1,0,0,1,1,1,1,0,1,1,0.056442232809154,0.0656632929931401,0.0668183432141969,10
"gen12_0004",11,1,1,1,1,0,0,1,1,1,1,0,1,1,0.056442232809154,0.0684622449226662,0.0668183432141969,10
"gen12_0005",11,1,1,1,1,0,0,1,1,1,1,0,1,1,0.056442232809154,0.0581898381511813,0.0668183432141969,10
"gen12_0021",11,1,1,1,1,0,0,1,1,1,1,0,1,1,0.056442232809154,0.0686510378596967,0.0668183432141969,10
"gen12_0026",11,1,1,1,1,0,0,1,1,1,1,0,1,1,0.056442232809154,0.0632394236897134,0.0668183432141969,10
"gen12_0031",11,1,1,1,1,0,0,1,1,1,1,0,1,1,0.056442232809154,0.0598962856176753,0.0668183432141969,10
"gen12_0035",11,1,1,1,1,0,0,1,1,1,1,0,1,1,0.056442232809154,0.0569228012179192,0.0668183432141969,10
"gen12_0040",11,1,1,1,1,0,0,1,1,1,1,0,1,1,0.056442232809154,0.0765148995339303,0.0668183432141969,10
"gen12_0058",11,1,1,1,1,0,0,1,1,1,1,0,1,1,0.056442232809154,0.0669326309043407,0.0668183432141969,10
"gen12_0062",11,1,1,1,1,0,0,1,1,1,1,0,1,1,0.056442232809154,0.0663305658987264,0.0668183432141969,10
"gen12_0007",11,1,1,1,1,0,0,1,1,1,1,0,0,1,0.0565218403436849,0.0633679299601217,0.0667787173342469,9
"gen12_0008",16,1,1,1,1,0,0,1,1,1,1,0,1,1,0.0565444983326274,0.0676132665884947,0.0626453964903323,10
"gen12_0053",16,1,1,1,1,0,0,1,1,1,1,0,1,1,0.0565444983326274,0.0636121182610919,0.0626453964903323,10
"gen12_0010",12,1,1,1,1,0,0,1,1,1,1,0,1,1,0.056577010781077,0.0725405055852034,0.0648198825910262,10
"gen12_0011",12,1,1,1,1,0,0,1,1,1,1,0,1,1,0.056577010781077,0.0676815149145032,0.0648198825910262,10
