"NAMES","Mean.Train.MAE","Mean.Train.RMSE","Mean.Train.MAPE","Mean.Train.MBE","Mean.Valid.MAE","Mean.Valid.RMSE","Mean.Valid.MAPE","Mean.Valid.MBE","Mean.Test.MAE","Mean.Test.RMSE","Mean.Test.MAPE","Mean.Test.MBE","Mean.Size.Model","Mean.Num.Features","Sd.Train.MAE","Sd.Train.RMSE","Sd.Train.MAPE","Sd.Train.MBE","Sd.Valid.MAE","Sd.Valid.RMSE","Sd.Valid.MAPE","Sd.Valid.MBE","Sd.Test.MAE","Sd.Test.RMSE","Sd.Test.MAPE","Sd.Test.MBE","Sd.Size.Model","Sd.Num.Features"
"gen1_0001",0.0537659728187599,0.0760017021757711,Inf,-0.000561248964515784,0.0577621329439461,0.0818095384133402,Inf,-0.00147606292122074,0.0647034664017431,0.0876837057488813,18.0689110841944,0.0214749659368677,0.0656430082173758,7,0.00120605073150499,0.00130686197394945,NA,0.00018494132681587,0.00280879219188639,0.00486916115457178,NA,0.00584288762180959,NA,NA,NA,NA,NA,NA
"gen1_0002",0.0548926696319076,0.0767728481286009,Inf,-0.000558404489572644,0.0600784816505818,0.0902837287355816,Inf,-0.000181522090383499,0.0659130321243408,0.0837403145770782,19.9234684225469,0.01582686567424,0.0386123398735882,6,0.00207014761594167,0.00209192060304949,NA,0.00013198917686588,0.00760607017988789,0.0273036740422107,NA,0.00495817490879168,NA,NA,NA,NA,NA,NA
"gen1_0003",0.0526557981014297,0.0738087231780972,Inf,-0.000601266409721206,0.0583450927002591,0.082834864640464,Inf,-0.00320917177656201,0.063420205340001,0.0854854016897157,17.0764966834063,0.0187256025050793,0.0588180318687082,8,0.00231362392131195,0.00292713181386355,NA,0.000236572048338763,0.00405479835233962,0.00596061785325325,NA,0.0071080232965102,NA,NA,NA,NA,NA,NA
"gen1_0004",0.052700767190042,0.0737843904795077,Inf,-0.00051033153294233,0.0581627168799715,0.0822028147361593,Inf,-0.00248613025498166,0.0657308963086202,0.0865823643766653,17.8077615870874,0.0220190533151547,0.0603290801274494,9,0.00143474009210817,0.00182798136544821,NA,0.000122812953489958,0.0042794221489389,0.0065407845896088,NA,0.00683001850950094,NA,NA,NA,NA,NA,NA
"gen1_0005",0.0548328965126187,0.0768109958188884,Inf,-0.000340279691645822,0.0597946723756707,0.0842310240939462,Inf,-0.00222951918263262,0.0619115056893099,0.0834978114797851,17.6225352997062,0.0188607675188133,0.0571510977330083,8,0.00263089413465483,0.00341846071334414,NA,0.0003078182705074,0.00479159026133745,0.00641734149300641,NA,0.00611115511687543,NA,NA,NA,NA,NA,NA
"gen1_0006",0.0536697319494408,0.0757242198781287,Inf,-0.000472506089121103,0.0586407034775076,0.0828354886712655,Inf,-0.00169149863716171,0.0657290854906169,0.0855335566938008,19.078093030821,0.017360958389412,0.0474847968268184,8,0.000838897332739704,0.00139305407943689,NA,0.000179089446694582,0.00431161401340421,0.00730930780767407,NA,0.00715104670033867,NA,NA,NA,NA,NA,NA
"gen1_0007",0.0544889891994556,0.0767655211203322,Inf,-0.00048638682785599,0.0589712612628601,0.0844286559426094,Inf,-0.00287983565459926,0.0658174071103073,0.0879959671509437,18.2623258436665,0.0234168320245454,0.0506070523948466,6,0.00112697060405149,0.00135754465412983,NA,0.000153145886538412,0.00363794051957902,0.00700577469276571,NA,0.0072127914387437,NA,NA,NA,NA,NA,NA
"gen1_0008",0.0547092011814544,0.0764632622487736,Inf,-0.000477858454175929,0.0589876131760684,0.0824336882560232,Inf,-0.000968145767789901,0.0641856599625294,0.0866823724721344,20.8223516545523,0.00983137202067818,0.0548538062566189,7,0.00283859423261552,0.00374625629366293,NA,0.000242371518986261,0.00639672317150931,0.00813105379908742,NA,0.00635029464812611,NA,NA,NA,NA,NA,NA
"gen1_0009",0.0545301994647589,0.0769390508608221,Inf,-0.000641721521542439,0.0592647772714661,0.0836607498233548,Inf,-0.00195542330430725,0.0631382721165588,0.083386421074829,17.6745000605097,0.0225676896123063,0.0479522355674502,7,0.00166449367331825,0.00189395974997479,NA,0.00022816406955507,0.00323150121121949,0.00558162839118208,NA,0.00622296569945921,NA,NA,NA,NA,NA,NA
"gen1_0010",0.0643736667285881,0.0883277060721246,Inf,-0.00112176949669351,0.0684612166286991,0.0944070356548266,Inf,-0.00198984203108315,0.0750394803566799,0.0996268456691353,28.7180531134189,0.00958331265302302,0.0461420396154812,7,0.00145439690917253,0.00201470130336911,NA,0.000181687089456466,0.00638401081865572,0.00973747986463321,NA,0.00812573990282788,NA,NA,NA,NA,NA,NA
