"NAMES","M","TempMed","TempMax","TempMin","HR","Vel","R","Bo0d","DeltaT","DeltaT_menos1","DeltaT_mas1","M.1","M_menos1","M_mas1"
"gen12_0001",11,1,1,1,1,0,0,1,1,1,1,0,1,1
"gen12_0002",11,1,1,1,1,0,0,1,1,1,1,0,1,1
"gen12_0003",11,1,1,1,1,0,0,1,1,1,1,0,1,1
"gen12_0004",11,1,1,1,1,0,0,1,1,1,1,0,1,1
"gen12_0005",11,1,1,1,1,0,0,1,1,1,1,0,1,1
"gen12_0006",11,1,1,1,1,0,0,1,1,1,1,0,1,1
"gen12_0007",11,1,1,1,1,0,0,1,1,1,1,0,0,1
"gen12_0008",16,1,1,1,1,0,0,1,1,1,1,0,1,1
"gen12_0009",12,1,1,1,1,0,0,1,1,1,1,0,1,1
"gen12_0010",12,1,1,1,1,0,0,1,1,1,1,0,1,1
"gen12_0011",12,1,1,1,1,0,0,1,1,1,1,0,1,1
"gen12_0012",12,1,1,1,1,0,0,1,1,1,1,0,1,1
"gen12_0013",10,1,1,1,1,0,0,1,1,1,1,0,1,1
"gen12_0014",10,1,1,1,1,0,0,1,1,1,1,0,1,1
"gen12_0015",10,1,1,1,1,0,0,1,1,1,1,0,1,1
"gen12_0016",10,1,1,1,1,0,0,1,1,1,1,0,1,1
"gen12_0017",12,1,1,1,1,0,0,1,1,1,1,0,1,1
"gen12_0018",11,1,1,1,1,0,0,1,1,1,1,0,1,1
"gen12_0019",11,1,1,1,1,0,0,1,1,1,1,0,1,1
"gen12_0020",11,1,1,1,1,0,0,1,1,1,1,0,1,1
"gen12_0021",11,1,1,1,1,0,0,1,1,1,1,0,1,1
"gen12_0022",12,1,1,1,1,0,0,1,1,1,1,0,1,1
"gen12_0023",12,1,1,1,1,0,0,1,1,1,1,0,1,1
"gen12_0024",11,1,1,1,1,0,0,1,1,1,1,0,1,1
"gen12_0025",10,1,1,1,1,0,0,1,1,1,1,0,1,1
"gen12_0026",11,1,1,1,1,0,0,1,1,1,1,0,1,1
"gen12_0027",12,1,1,1,1,0,0,1,1,1,1,0,1,1
"gen12_0028",11,1,1,1,1,0,0,1,1,1,1,0,1,1
"gen12_0029",12,1,1,1,1,0,0,1,1,1,1,0,0,1
"gen12_0030",11,1,1,1,1,0,0,1,1,1,1,0,1,1
"gen12_0031",11,1,1,1,1,0,0,1,1,1,1,0,1,1
"gen12_0032",11,1,1,1,1,0,0,1,1,1,1,0,1,1
"gen12_0033",11,1,1,1,1,0,0,1,1,1,1,0,1,1
"gen12_0034",11,1,1,1,1,0,0,1,1,1,1,0,1,1
"gen12_0035",11,1,1,1,1,0,0,1,1,1,1,0,1,1
"gen12_0036",12,1,1,1,1,0,0,1,1,1,1,0,1,1
"gen12_0037",10,1,1,1,1,0,0,1,1,1,1,0,1,1
"gen12_0038",10,1,1,1,1,0,0,1,1,1,1,0,1,1
"gen12_0039",15,1,1,1,1,0,0,1,1,1,1,0,1,1
"gen12_0040",11,1,1,1,1,0,0,1,1,1,1,0,1,1
"gen12_0041",10,1,1,1,1,0,0,1,1,1,1,0,1,1
"gen12_0042",16,1,1,1,1,0,0,1,1,1,1,0,1,1
"gen12_0043",11,1,1,1,1,0,0,1,1,1,1,0,0,1
"gen12_0044",10,1,1,1,1,0,0,1,1,1,1,0,1,1
"gen12_0045",10,1,1,1,1,0,0,1,1,1,1,0,1,1
"gen12_0046",10,1,1,1,1,0,0,1,1,1,1,0,1,1
"gen12_0047",11,1,1,1,1,0,0,1,1,1,1,0,1,1
"gen12_0048",12,1,1,1,1,0,0,1,1,1,1,0,1,1
"gen12_0049",11,1,1,1,1,0,0,1,1,1,1,0,1,1
"gen12_0050",11,1,1,1,1,0,0,1,1,1,1,0,1,1
"gen12_0051",15,1,1,1,1,0,0,1,1,1,1,0,1,1
"gen12_0052",13,1,1,1,1,0,0,1,1,1,1,0,1,1
"gen12_0053",16,1,1,1,1,0,0,1,1,1,1,0,1,1
"gen12_0054",12,1,1,1,1,0,0,1,1,1,1,0,1,1
"gen12_0055",11,1,1,1,1,0,0,1,1,1,1,0,1,1
"gen12_0056",12,1,1,1,1,0,0,1,1,1,1,0,0,1
"gen12_0057",11,1,1,1,1,0,0,1,1,1,1,0,1,1
"gen12_0058",11,1,1,1,1,0,0,1,1,1,1,0,1,1
"gen12_0059",10,1,1,1,1,0,0,1,1,1,1,0,1,1
"gen12_0060",12,1,1,1,1,0,0,1,1,1,1,0,1,1
"gen12_0061",10,1,1,1,1,0,0,1,1,1,1,0,1,1
"gen12_0062",11,1,1,1,1,0,0,1,1,1,1,0,1,1
"gen12_0063",11,1,1,1,1,0,0,1,1,1,1,0,1,1
"gen12_0064",10,1,1,1,1,0,0,1,1,1,1,0,0,1
