"NAMES","M","TempMed","TempMax","TempMin","HR","Vel","R","Bo0d","DeltaT","DeltaT_menos1","DeltaT_mas1","M.1","M_menos1","M_mas1","Cost1","Size1","CostTest","NumFeatures"
"gen11_0001",8,0,0,0,1,1,1,1,1,1,1,1,0,0,0.0662089344690802,0.0452893666330946,0.0794875945952123,8
"gen11_0029",8,0,0,0,1,1,1,1,1,1,1,1,0,0,0.0662089344690802,0.04912957537478,0.0794875945952123,8
"gen11_0048",8,0,0,0,1,1,1,1,1,1,1,1,0,0,0.0662089344690802,0.0606347003549365,0.0794875945952123,8
"gen11_0051",8,0,0,0,1,1,1,1,1,1,1,1,0,0,0.0662089344690802,0.0577352640633357,0.0794875945952123,8
"gen11_0063",8,0,0,0,1,1,1,1,1,1,1,0,0,0,0.0662089344690804,0.0511951907959847,0.0794875945952121,7
"gen11_0003",9,0,0,1,1,1,1,1,1,1,1,0,0,1,0.0662140689379209,0.0555131810885429,0.0780497427739675,9
"gen11_0004",8,0,0,0,1,1,1,1,1,0,1,1,0,0,0.066224453675878,0.0441490670931838,0.0800571232654637,7
"gen11_0008",8,0,0,0,1,1,1,1,1,0,1,1,0,0,0.066224453675878,0.0404827741871188,0.0800571232654637,7
"gen11_0022",8,0,0,0,1,1,1,1,1,0,1,1,0,0,0.066224453675878,0.0453222040074311,0.0800571232654637,7
"gen11_0034",7,0,0,0,1,1,1,1,1,0,1,1,0,0,0.066224453675878,0.0449076260289607,0.0800571232654637,7
"gen11_0039",8,0,0,0,1,1,1,1,1,0,1,1,0,0,0.066224453675878,0.0462020490703255,0.0800571232654637,7
"gen11_0044",7,0,0,0,1,1,1,1,1,0,1,1,0,0,0.066224453675878,0.0488234211841928,0.0800571232654637,7
"gen11_0061",8,0,0,0,1,1,1,1,1,0,1,1,0,0,0.066224453675878,0.0310172449011199,0.0800571232654637,7
"gen11_0011",8,0,0,0,1,1,1,1,1,0,1,0,0,0,0.0662244536758781,0.0411257150984309,0.0800571232654633,6
"gen11_0019",8,0,0,0,1,1,1,1,1,0,1,0,0,0,0.0662244536758781,0.0438303587172529,0.0800571232654633,6
"gen11_0021",7,0,0,0,1,1,1,1,1,0,1,0,0,0,0.0662244536758781,0.0495197589991174,0.0800571232654633,6
"gen11_0025",8,0,0,0,1,1,1,1,1,0,1,0,0,0,0.0662244536758781,0.0482783514996914,0.0800571232654633,6
"gen11_0059",8,0,0,0,1,1,1,1,1,0,1,0,0,0,0.0662244536758781,0.0502104652759723,0.0800571232654633,6
"gen11_0064",8,0,0,0,1,1,1,1,1,0,1,0,0,0,0.0662244536758781,0.0366868347716314,0.0800571232654633,6
"gen11_0028",9,0,0,1,1,1,1,1,1,1,1,1,0,0,0.0662825386043841,0.0562571364683286,0.0780404627475054,9
"gen11_0020",5,0,0,0,1,1,1,1,1,0,1,1,0,0,0.0663707616719704,0.0493541475789045,0.080101250929001,7
"gen11_0053",5,0,0,0,1,1,1,1,1,0,1,1,0,0,0.0663707616719704,0.0388932276694868,0.080101250929001,7
"gen11_0010",8,0,0,0,1,1,1,1,1,0,1,0,0,1,0.0663976887083161,0.0704895552118826,0.0800655458128227,7
"gen11_0027",8,0,0,0,1,1,1,1,1,0,1,0,0,1,0.0663976887083161,0.0376990840289829,0.0800655458128227,7
"gen11_0002",8,0,0,0,1,1,1,1,1,1,1,0,1,0,0.0664074301769654,0.0406308735052785,0.0793790386031051,8
"gen11_0014",7,0,0,1,1,1,1,1,1,0,1,1,0,1,0.0664099458376801,0.0665848841333494,0.0771106246643016,9
"gen11_0062",7,0,0,1,1,1,1,1,1,0,1,1,0,1,0.0664099458376801,0.0639908150805836,0.0771106246643016,9
"gen11_0017",8,0,0,1,1,1,1,1,1,1,1,0,0,0,0.0664349454761909,0.0466030481006903,0.0780404627475053,8
"gen11_0023",8,0,0,1,1,1,1,1,1,1,1,1,0,0,0.0664349454761909,0.0610787819388714,0.0780404627475054,9
"gen11_0054",8,0,0,0,1,1,1,1,1,0,1,1,1,0,0.0664430459756181,0.039042456391239,0.0799611958440793,8
"gen11_0052",8,0,0,0,1,1,1,1,1,1,1,0,0,1,0.0665748594224229,0.0455833360680915,0.0794598633534401,8
"gen11_0050",7,0,0,1,1,1,1,1,1,0,1,1,1,0,0.0665827906748596,0.053389207603454,0.078029579471448,9
"gen11_0024",7,0,0,1,1,1,1,1,1,1,1,0,1,1,0.0666123014522637,0.0504674049775018,0.0772927403200167,10
"gen11_0043",8,0,0,1,1,1,1,1,1,0,1,0,0,1,0.0666348881215778,0.0653415308172134,0.0781247181713031,8
"gen11_0031",7,0,0,1,1,1,1,1,1,0,1,1,0,0,0.0666383888459301,0.0575090248930462,0.0776602234826182,8
"gen11_0037",8,0,0,1,1,1,1,1,1,0,1,0,0,0,0.0666896119603004,0.0659461194761697,0.0781096150836733,7
"gen11_0041",8,0,0,1,1,1,1,1,1,0,1,0,0,0,0.0666896119603004,0.0464690174489283,0.0781096150836733,7
"gen11_0013",5,0,0,0,1,1,1,1,1,1,1,1,0,0,0.0667142597838387,0.0515160954243451,0.0794935748310362,8
"gen11_0018",7,0,0,0,1,1,1,1,1,0,1,1,0,1,0.0667331080780941,0.0374393547208407,0.0795086501735,8
"gen11_0049",5,0,0,0,1,1,1,1,1,0,1,1,0,1,0.0667634688302635,0.0458751743200615,0.0795516395439507,8
"gen11_0032",8,1,0,0,1,1,1,1,1,0,1,1,1,0,0.0669081358166804,0.0664933945021455,0.0795958199689222,9
"gen11_0030",8,0,0,0,1,1,1,1,1,1,0,0,0,0,0.066924017875406,0.0475650312708893,0.0789024550618348,6
"gen11_0038",7,0,1,0,1,1,1,1,1,0,1,1,0,1,0.0669571557049661,0.046964882475606,0.103508015004596,9
"gen11_0042",9,0,0,0,1,1,1,1,1,1,1,1,0,1,0.0669766754309805,0.0439535645601744,0.0794598633534405,9
"gen11_0040",7,1,0,0,1,1,1,1,1,0,1,1,0,0,0.0669931419361283,0.0479638147084586,0.103492448270917,8
"gen11_0006",8,0,1,0,1,1,1,1,1,0,1,1,0,0,0.0672074239213115,0.0559082187598144,0.0797814650655031,8
"gen11_0026",8,0,0,0,0,1,1,1,1,0,1,1,0,0,0.0672475307890263,0.0351027961681818,0.077974610809096,6
"gen11_0046",8,0,0,1,1,1,0,1,1,0,1,1,0,0,0.0674177130552421,0.048554196520224,0.0774132924168925,7
"gen11_0012",7,0,0,1,1,0,1,1,1,0,1,0,1,1,0.0675268659618914,0.0391483436613034,0.0904106926304752,8
"gen11_0036",8,0,0,0,1,1,0,1,1,0,1,1,0,0,0.0676362152906742,0.0462722383971057,0.0779439029846486,6
"gen11_0060",8,0,0,0,1,1,0,1,1,0,1,1,0,0,0.0676362152906742,0.0428335183691143,0.0779439029846486,6
"gen11_0035",9,1,0,1,1,1,1,1,1,1,1,0,0,1,0.0678979561733504,0.0481665088563022,0.0793412030922288,10
"gen11_0057",6,0,1,0,1,1,1,1,1,0,0,1,0,0,0.0684677827803545,0.0403253313794835,0.103722149180316,7
"gen11_0016",8,0,0,0,1,0,1,1,1,0,1,0,1,0,0.0690487593938079,0.0459236757768506,0.0822588817527273,6
"gen11_0007",8,0,0,0,1,0,1,1,1,0,1,1,0,0,0.0696639760721387,0.0413409493737657,0.0821328114803247,6
"gen11_0055",27,0,0,0,1,1,1,1,1,0,1,1,0,1,0.0701581614676297,0.0470569360584017,0.0802546705770444,8
"gen11_0047",8,0,0,0,1,1,0,1,1,0,1,0,0,0,0.0704618353300938,0.0488668234324927,0.0825983739432161,5
"gen11_0033",8,1,0,0,1,1,1,1,0,0,1,0,0,0,0.074805427829271,0.029806642343558,0.0949001785705694,6
"gen11_0005",7,0,0,0,1,1,1,1,0,0,1,1,0,0,0.0752954755409885,0.014721373945128,0.0988008185828742,6
"gen11_0009",7,0,0,0,1,1,1,1,0,0,1,1,0,0,0.0752954755409885,0.023542064211247,0.0988008185828742,6
"gen11_0045",7,0,0,0,1,1,1,1,0,1,1,0,0,0,0.0764891272353173,0.0207406446288098,0.102219087911426,6
"gen11_0056",8,0,0,1,0,1,1,0,1,0,1,1,0,0,0.116755449398481,0.0487031247644845,0.142861609635588,6
"gen11_0015",8,0,1,0,1,1,1,0,1,0,1,0,1,0,0.119201434195195,0.0403661214341467,0.140822354877451,7
"gen11_0058",6,0,0,0,1,1,1,0,1,0,1,1,0,0,0.146816452744462,0.0448602717265394,0.212983149780582,6
