"NAMES","M","TempMed","TempMax","TempMin","HR","Vel","R","Bo0d","DeltaT","DeltaT_menos1","DeltaT_mas1","M.1","M_menos1","M_mas1"
"gen4_0001",7,0,0,0,1,1,1,1,1,0,1,0,0,0
"gen4_0002",13,0,0,0,1,1,1,1,1,0,1,0,0,0
"gen4_0003",7,0,0,1,1,1,1,1,1,1,1,1,1,1
"gen4_0004",10,1,0,0,1,1,1,1,1,1,1,1,0,0
"gen4_0005",10,1,0,0,1,1,0,1,1,1,1,1,0,0
"gen4_0006",7,0,0,0,1,1,1,1,1,0,1,1,1,1
"gen4_0007",17,0,0,0,1,1,1,1,1,1,1,1,0,1
"gen4_0008",17,0,0,0,1,1,1,1,1,0,1,0,1,1
"gen4_0009",17,0,0,0,1,1,1,1,1,1,1,1,1,1
"gen4_0010",17,0,0,0,1,1,1,1,1,1,1,1,1,1
"gen4_0011",7,0,0,0,0,1,1,1,1,1,1,0,0,0
"gen4_0012",13,0,0,0,0,1,1,1,1,1,1,0,0,0
"gen4_0013",14,0,1,1,1,1,1,1,1,1,1,1,1,1
"gen4_0014",14,0,1,1,1,1,1,1,1,1,1,1,1,1
"gen4_0015",14,0,0,0,0,1,1,1,1,1,1,1,0,1
"gen4_0016",15,0,0,0,1,1,1,1,1,1,1,1,0,0
"gen4_0017",17,0,0,0,1,1,1,1,1,1,1,1,0,0
"gen4_0018",13,0,0,0,0,1,1,1,1,1,1,0,0,1
"gen4_0019",11,0,0,0,1,1,1,1,1,0,1,1,0,0
"gen4_0020",10,0,1,1,1,1,1,1,1,1,1,0,1,1
"gen4_0021",15,0,0,0,1,1,1,1,1,1,1,0,1,1
"gen4_0022",15,0,0,0,0,1,1,1,1,1,1,1,0,0
"gen4_0023",10,0,0,0,0,1,1,1,1,1,1,1,0,0
"gen4_0024",11,0,0,0,0,1,1,1,1,1,1,0,0,1
"gen4_0025",16,0,0,0,0,1,1,1,1,1,1,1,0,1
"gen4_0026",15,0,0,0,1,1,1,1,1,1,1,1,0,1
"gen4_0027",14,0,0,0,1,1,1,1,1,0,1,0,0,1
"gen4_0028",10,0,0,0,1,1,1,1,1,0,1,0,1,0
"gen4_0029",10,1,0,0,0,1,1,1,1,1,1,1,0,0
"gen4_0030",13,0,0,0,1,1,0,1,1,1,1,0,0,0
"gen4_0031",8,1,0,0,1,1,1,1,1,1,1,1,1,1
"gen4_0032",9,0,0,0,1,1,0,1,1,0,1,1,0,0
"gen4_0033",12,1,0,0,1,1,0,1,1,1,1,1,0,0
"gen4_0034",15,0,0,0,1,1,1,1,1,1,1,1,0,1
"gen4_0035",9,1,0,0,1,1,1,1,1,1,1,1,1,1
"gen4_0036",18,0,0,0,1,1,1,1,1,1,1,1,0,0
"gen4_0037",7,0,0,0,1,1,1,1,1,0,1,1,1,1
"gen4_0038",17,0,0,0,1,1,1,1,1,1,1,0,0,0
"gen4_0039",17,0,0,0,0,1,1,1,1,1,1,1,0,1
"gen4_0040",14,0,0,0,1,1,1,1,1,1,1,1,1,1
"gen4_0041",14,0,0,0,1,1,1,1,1,1,1,1,1,0
"gen4_0042",16,0,0,0,0,1,1,1,1,1,1,0,0,1
"gen4_0043",10,0,0,0,1,1,1,1,1,1,1,1,0,1
"gen4_0044",17,1,0,0,1,1,1,1,1,1,1,1,0,0
"gen4_0045",17,0,0,0,1,1,1,1,1,1,1,1,0,0
"gen4_0046",15,0,0,0,1,1,1,1,1,1,1,1,1,1
"gen4_0047",14,0,0,1,1,1,1,1,1,1,1,1,1,1
"gen4_0048",14,0,1,0,0,1,1,1,1,1,1,1,0,1
"gen4_0049",9,0,0,0,0,1,1,1,1,1,1,1,0,0
"gen4_0050",8,1,0,0,1,1,0,1,1,1,1,0,0,0
"gen4_0051",10,0,0,0,1,1,1,1,1,0,1,1,0,1
"gen4_0052",14,0,0,0,1,1,1,1,1,1,1,0,0,0
"gen4_0053",13,0,1,1,1,1,1,1,1,0,1,0,1,0
"gen4_0054",14,0,0,0,1,1,1,1,1,1,1,1,0,1
"gen4_0055",10,0,0,1,1,1,1,1,1,1,1,1,1,1
"gen4_0056",14,0,0,0,1,1,1,1,1,1,1,1,1,1
"gen4_0057",14,0,0,0,1,1,1,1,1,1,1,1,1,1
"gen4_0058",17,0,1,1,1,1,1,1,1,0,1,0,1,1
"gen4_0059",13,0,0,0,1,1,1,1,1,0,1,0,1,0
"gen4_0060",17,0,0,0,1,1,1,1,1,0,1,0,0,1
"gen4_0061",17,0,0,0,1,1,1,1,1,1,1,1,1,1
"gen4_0062",17,0,0,0,1,1,1,1,1,0,1,0,1,1
"gen4_0063",13,0,0,1,1,1,1,1,1,0,1,1,1,0
"gen4_0064",14,0,1,0,1,1,1,1,1,1,1,0,0,1
