"NAMES","Mean.Train.MAE","Mean.Train.RMSE","Mean.Train.MAPE","Mean.Train.MBE","Mean.Valid.MAE","Mean.Valid.RMSE","Mean.Valid.MAPE","Mean.Valid.MBE","Mean.Test.MAE","Mean.Test.RMSE","Mean.Test.MAPE","Mean.Test.MBE","Mean.Size.Model","Mean.Num.Features","Sd.Train.MAE","Sd.Train.RMSE","Sd.Train.MAPE","Sd.Train.MBE","Sd.Valid.MAE","Sd.Valid.RMSE","Sd.Valid.MAPE","Sd.Valid.MBE","Sd.Test.MAE","Sd.Test.RMSE","Sd.Test.MAPE","Sd.Test.MBE","Sd.Size.Model","Sd.Num.Features"
"gen15_0001",0.0742861433836973,0.102230687678282,Inf,-7.27628091956579e-05,0.0764891272353173,0.106106568713006,Inf,0.000239256967678297,0.102219087911426,0.161290894894302,26.5740599459823,0.0435486387934114,0.0267246504912452,7,0.00162962722564143,0.00212625748897833,NA,0.000145245711418966,0.00400100067283681,0.00389273175395082,NA,0.0113420418692764,NA,NA,NA,NA,NA,NA
"gen15_0002",0.0622984550845184,0.0873500921197835,Inf,-0.000620077928463632,0.0669988613584216,0.0974012107439216,Inf,-0.00139203318916551,0.0788157634471361,0.0988948037280169,19.9659923390388,0.0215687165362214,0.0422928879024079,8,0.00156212284489327,0.00264112473802273,NA,0.000242817292967543,0.00400809541681303,0.00886492324405934,NA,0.0109261254008111,NA,NA,NA,NA,NA,NA
"gen15_0003",0.0612581909443463,0.0864849023586563,Inf,-0.000604593394290052,0.0658248291090747,0.0954658986036587,Inf,-0.00195497977744361,0.0794875945952123,0.099240372720817,20.2122960461518,0.0217192367476852,0.0382382355667535,8,0.00108269028045101,0.00166261576685313,NA,0.000181095511785844,0.00492419252233762,0.00919766432512886,NA,0.00939624293137374,NA,NA,NA,NA,NA,NA
"gen15_0004",0.0633123826697182,0.0880223197915252,Inf,-0.000695937113368603,0.0675035426067234,0.0970567895465638,Inf,-0.00144377582869258,0.0774670643170777,0.098911207634298,19.7764142387154,0.0177438706997244,0.046278631189926,6,0.00126406353127591,0.00202626200295052,NA,0.000202261673474879,0.0046573022566283,0.0101207626303035,NA,0.0108152964014399,NA,NA,NA,NA,NA,NA
"gen15_0005",0.0609481493759797,0.0863805002062003,Inf,-0.000410074762633653,0.0666124534359912,0.0958981990996308,Inf,-0.00141720853881163,0.103536158841774,0.435636103413424,25.1165475854023,0.0488838595103188,0.0657846286735466,9,0.00139617564244012,0.00180755970198634,NA,0.000200229268163171,0.0049681573506843,0.00970371871341253,NA,0.0105910335153748,NA,NA,NA,NA,NA,NA
"gen15_0006",0.0615949076036872,0.0869535851547219,Inf,-0.000545592110799887,0.0665066085223994,0.0961415995532845,Inf,-0.00170088531295337,0.0793790386031049,0.0991116546976954,20.3099461374826,0.0219583725249348,0.0523448155200009,9,0.00187933059009788,0.00241853646297309,NA,0.000208989431065031,0.0049831531030091,0.00898962845953659,NA,0.00954983916953101,NA,NA,NA,NA,NA,NA
"gen15_0007",0.0612581909443463,0.0864849023586563,Inf,-0.000604593394290052,0.0658248291090747,0.0954658986036587,Inf,-0.00195497977744361,0.0794875945952123,0.099240372720817,20.2122960461518,0.0217192367476852,0.054685890754161,8,0.00108269028045101,0.00166261576685313,NA,0.000181095511785844,0.00492419252233762,0.00919766432512886,NA,0.00939624293137374,NA,NA,NA,NA,NA,NA
"gen15_0008",0.0612581909443463,0.0864849023586564,Inf,-0.000604593394290033,0.0658248291090748,0.0954658986036589,Inf,-0.00195497977744347,0.0794875945952121,0.0992403727208169,20.2122960461517,0.0217192367476852,0.054458867276122,7,0.00108269028045099,0.00166261576685312,NA,0.000181095511785707,0.00492419252233755,0.00919766432512915,NA,0.00939624293137386,NA,NA,NA,NA,NA,NA
"gen15_0009",0.0621002256890145,0.0874473859988427,Inf,-0.000548980824249285,0.0661887740898,0.0956272136498701,Inf,-0.00179304158277854,0.0801671100679237,0.100549361143278,20.5234567156822,0.0215007707692771,0.0489710927912669,7,0.00207930540182374,0.00277625680060896,NA,0.000216938438142874,0.00478186522413348,0.00927670171143013,NA,0.00962440479679741,NA,NA,NA,NA,NA,NA
"gen15_0010",0.061408705727459,0.0866277817855941,Inf,-0.000560274707650497,0.0661953830623937,0.0958414080425628,Inf,-0.0021166492486994,0.0794598633534405,0.099223760392849,20.2222025613288,0.0216519700321004,0.0569648200283487,9,0.00124524910184851,0.00172453643217401,NA,0.000219431761832688,0.00457231242415755,0.00877600477340846,NA,0.00934846404889943,NA,NA,NA,NA,NA,NA
"gen15_0011",0.0620161405507977,0.0876981910844099,Inf,-0.000354215456601527,0.0664349454761909,0.0962881323553295,Inf,-0.00028258918534127,0.0780404627475054,0.0971444224854371,19.7760334355821,0.0217118213393046,0.0493570626444587,9,0.00213496247069735,0.00274191371617499,NA,0.000105457854445008,0.00518400484864843,0.0106732901504859,NA,0.0106221079703683,NA,NA,NA,NA,NA,NA
"gen15_0012",0.0643140510191133,0.0911823243241768,Inf,-0.000458391205551715,0.0680969060372749,0.0981863059244583,Inf,-0.0015052662165903,0.0916928439617433,0.150165239561565,22.4532060912681,0.0387285077486652,0.0327152543908222,7,0.00244533064137457,0.00333705974375565,NA,0.000304452662037249,0.00531039460481697,0.00959024237609711,NA,0.010030584065907,NA,NA,NA,NA,NA,NA
"gen15_0013",0.0619505223570815,0.0872617794838949,Inf,-0.000569925717254631,0.066224453675878,0.095611641279895,Inf,-0.00174627768315464,0.0800571232654637,0.100491029175424,20.4581737135924,0.0218141063844566,0.0322557217420204,7,0.00214658824180121,0.00285963633920533,NA,0.000242030361532102,0.00461363123114272,0.00915952023366226,NA,0.00964236785074048,NA,NA,NA,NA,NA,NA
"gen15_0014",0.0616277525435558,0.0869681786667228,Inf,-0.000553157181958682,0.0664074301769657,0.096095651597931,Inf,-0.0018578204910318,0.0793790386031049,0.0991116546976954,20.3099461374826,0.0219583725249348,0.0384006704260831,9,0.00191010203436413,0.00245024977356175,NA,0.000209220626281908,0.00468851655066127,0.00878109820700591,NA,0.00970470202062308,NA,NA,NA,NA,NA,NA
"gen15_0015",0.0643140510191133,0.0911823243241768,Inf,-0.000458391205551715,0.0680969060372749,0.0981863059244583,Inf,-0.0015052662165903,0.0916928439617433,0.150165239561565,22.4532060912681,0.0387285077486652,0.0188833705968646,7,0.00244533064137457,0.00333705974375565,NA,0.000304452662037249,0.00531039460481697,0.00959024237609711,NA,0.010030584065907,NA,NA,NA,NA,NA,NA
"gen15_0016",0.0634487118905469,0.0893960557818881,Inf,-0.000505316865919101,0.0680514463750417,0.0978733080119506,Inf,-0.00219645192289932,0.0799099184706889,0.104148105657561,20.6381247396099,0.0220545363072748,0.0625542916418606,8,0.00200320506193682,0.00231201158661717,NA,0.000258346499273105,0.00613496307986551,0.0109171642760822,NA,0.0102404032232382,NA,NA,NA,NA,NA,NA
"gen15_0017",0.0612581909443463,0.0864849023586563,Inf,-0.000604593394290052,0.0658248291090747,0.0954658986036587,Inf,-0.00195497977744361,0.0794875945952123,0.099240372720817,20.2122960461518,0.0217192367476852,0.0436357551124601,8,0.00108269028045101,0.00166261576685313,NA,0.000181095511785844,0.00492419252233762,0.00919766432512886,NA,0.00939624293137374,NA,NA,NA,NA,NA,NA
"gen15_0018",0.0621317836043363,0.0877400764386834,Inf,-0.000362133597653374,0.0666809873790421,0.0949016511197794,Inf,0.000206078747222977,0.0780404627475053,0.0971444224854369,19.7760334355821,0.0217118213393042,0.0530099905206938,8,0.00287369228668634,0.00359559901319701,NA,0.0001483319672911,0.00455477705316247,0.00784343328363817,NA,0.00986125680234587,NA,NA,NA,NA,NA,NA
"gen15_0019",0.0616739626749975,0.0869588207114321,Inf,-0.000577274347866195,0.0662089344690802,0.0957534034137421,Inf,-0.00174000645927345,0.0794875945952123,0.099240372720817,20.2122960461518,0.0217192367476852,0.0557474403534072,8,0.00186010186099816,0.00238355479650111,NA,0.000191630639315762,0.00474821931818215,0.00894535052882755,NA,0.00958827830569229,NA,NA,NA,NA,NA,NA
"gen15_0020",0.0742066555930058,0.101689689499915,Inf,-0.000196537457188452,0.0771737230480365,0.106691431680652,Inf,0.000360618462704096,0.098726226061832,0.151286901923143,26.4671039485365,0.0292896478083199,0.0171009274273386,6,0.00184308734736957,0.00259690821683239,NA,0.000265665365494411,0.00402181647924889,0.00441612876230087,NA,0.0118436095790867,NA,NA,NA,NA,NA,NA
"gen15_0021",0.0612581909443463,0.0864849023586563,Inf,-0.000604593394290052,0.0658248291090747,0.0954658986036587,Inf,-0.00195497977744361,0.0794875945952123,0.099240372720817,20.2122960461518,0.0217192367476852,0.0470594442815632,8,0.00108269028045101,0.00166261576685313,NA,0.000181095511785844,0.00492419252233762,0.00919766432512886,NA,0.00939624293137374,NA,NA,NA,NA,NA,NA
"gen15_0022",0.0616739626749975,0.0869588207114321,Inf,-0.000577274347866195,0.0662089344690802,0.0957534034137421,Inf,-0.00174000645927345,0.0794875945952123,0.099240372720817,20.2122960461518,0.0217192367476852,0.0406012196223613,8,0.00186010186099816,0.00238355479650111,NA,0.000191630639315762,0.00474821931818215,0.00894535052882755,NA,0.00958827830569229,NA,NA,NA,NA,NA,NA
"gen15_0023",0.0619505223570815,0.0872617794838949,Inf,-0.000569925717254631,0.066224453675878,0.095611641279895,Inf,-0.00174627768315464,0.0800571232654637,0.100491029175424,20.4581737135924,0.0218141063844566,0.0412551591509032,7,0.00214658824180121,0.00285963633920533,NA,0.000242030361532102,0.00461363123114272,0.00915952023366226,NA,0.00964236785074048,NA,NA,NA,NA,NA,NA
"gen15_0024",0.0629443925997155,0.0881881542715787,Inf,-0.000546295595612108,0.0678920641310532,0.0983430805934888,Inf,-0.00185099128475298,0.0781446593998282,0.0995744241600498,20.0863768924309,0.0171575141323498,0.0472547323713682,8,0.00274007460392283,0.00349665257104335,NA,0.000236261487173558,0.00572923015901103,0.0118893861799319,NA,0.0107774984490499,NA,NA,NA,NA,NA,NA
"gen15_0025",0.0612581909443463,0.0864849023586563,Inf,-0.000604593394290052,0.0658248291090747,0.0954658986036587,Inf,-0.00195497977744361,0.0794875945952123,0.099240372720817,20.2122960461518,0.0217192367476852,0.0515485057239953,8,0.00108269028045101,0.00166261576685313,NA,0.000181095511785844,0.00492419252233762,0.00919766432512886,NA,0.00939624293137374,NA,NA,NA,NA,NA,NA
"gen15_0026",0.0616739626749975,0.0869588207114321,Inf,-0.00057727434786619,0.0662089344690804,0.0957534034137423,Inf,-0.00174000645927333,0.0794875945952121,0.0992403727208169,20.2122960461517,0.0217192367476852,0.0586346919011909,7,0.00186010186099811,0.00238355479650109,NA,0.000191630639315635,0.00474821931818205,0.00894535052882784,NA,0.00958827830569241,NA,NA,NA,NA,NA,NA
"gen15_0027",0.0612581909443463,0.0864849023586563,Inf,-0.000604593394290052,0.0658248291090747,0.0954658986036587,Inf,-0.00195497977744361,0.0794875945952123,0.099240372720817,20.2122960461518,0.0217192367476852,0.064394338615351,8,0.00108269028045101,0.00166261576685313,NA,0.000181095511785844,0.00492419252233762,0.00919766432512886,NA,0.00939624293137374,NA,NA,NA,NA,NA,NA
"gen15_0028",0.0620557808089037,0.0875183345859918,Inf,-0.000526066366224505,0.0669766754309805,0.0964479170232687,Inf,-0.00183257441446531,0.0794598633534405,0.099223760392849,20.2222025613288,0.0216519700321004,0.0466600585983315,9,0.00179379601674442,0.00208045754920403,NA,0.000214738868167153,0.00483324190296124,0.00894419410005584,NA,0.00954991585883314,NA,NA,NA,NA,NA,NA
"gen15_0029",0.061408705727459,0.0866277817855941,Inf,-0.000560274707650497,0.0661953830623937,0.0958414080425628,Inf,-0.0021166492486994,0.0794598633534405,0.099223760392849,20.2222025613288,0.0216519700321004,0.0520045132323026,9,0.00124524910184851,0.00172453643217401,NA,0.000219431761832688,0.00457231242415755,0.00877600477340846,NA,0.00934846404889943,NA,NA,NA,NA,NA,NA
"gen15_0030",0.0646967027662444,0.0913577200397096,Inf,-0.000448209291381323,0.0690718359466072,0.0988396940018429,Inf,-0.00090896506702426,0.0821328114803247,0.105419239616317,20.7054867906703,0.0298883136441487,0.0277308847672095,6,0.002521395170842,0.00341426088959335,NA,0.00030434035597958,0.00475482550988643,0.00938987161961878,NA,0.0103504863381278,NA,NA,NA,NA,NA,NA
"gen15_0031",0.07446780240847,0.102475932491306,Inf,-6.50070936362886e-05,0.0766736722146556,0.106373009255601,Inf,0.000254678484257135,0.102219087911426,0.161290894894302,26.5740599459823,0.0435486387934116,0.0153963508079669,6,0.00152655980041055,0.00201955148824254,NA,0.000132383126048225,0.00422917200972671,0.00397347085741244,NA,0.0112789669969152,NA,NA,NA,NA,NA,NA
"gen15_0032",0.109232098076935,0.140293888546248,Inf,-0.0012101782634267,0.116268134800486,0.151710511337025,Inf,-0.0019082061993254,0.142135524438439,0.183334893741248,35.8891546940168,0.0295379597161131,0.0580939434596851,8,0.00238777822574171,0.0029071290185815,NA,0.000284996832217216,0.00744348991069263,0.0103197407442533,NA,0.0152515651395415,NA,NA,NA,NA,NA,NA
"gen15_0033",0.0616739626749975,0.0869588207114321,Inf,-0.000577274347866195,0.0662089344690802,0.0957534034137421,Inf,-0.00174000645927345,0.0794875945952123,0.099240372720817,20.2122960461518,0.0217192367476852,0.0573434927823291,8,0.00186010186099816,0.00238355479650111,NA,0.000191630639315762,0.00474821931818215,0.00894535052882755,NA,0.00958827830569229,NA,NA,NA,NA,NA,NA
"gen15_0034",0.0612581909443463,0.0864849023586563,Inf,-0.000604593394290052,0.0658248291090747,0.0954658986036587,Inf,-0.00195497977744361,0.0794875945952123,0.099240372720817,20.2122960461518,0.0217192367476852,0.0406526996469887,8,0.00108269028045101,0.00166261576685313,NA,0.000181095511785844,0.00492419252233762,0.00919766432512886,NA,0.00939624293137374,NA,NA,NA,NA,NA,NA
"gen15_0035",0.0616739626749975,0.0869588207114321,Inf,-0.000577274347866195,0.0662089344690802,0.0957534034137421,Inf,-0.00174000645927345,0.0794875945952123,0.099240372720817,20.2122960461518,0.0217192367476852,0.0548437743584119,8,0.00186010186099816,0.00238355479650111,NA,0.000191630639315762,0.00474821931818215,0.00894535052882755,NA,0.00958827830569229,NA,NA,NA,NA,NA,NA
"gen15_0036",0.0639854267209234,0.0897292969011998,Inf,-0.000246439221135577,0.0678748538666097,0.0968868415425891,Inf,-0.00117035096754553,0.0779758538016194,0.0977670465749514,20.4740816388283,0.0191485434173574,0.0403929988862734,7,0.00217480218153769,0.00253983108538016,NA,0.00012669220125003,0.00557357180733302,0.0113027573172541,NA,0.0097708368639187,NA,NA,NA,NA,NA,NA
"gen15_0037",0.0620161405507977,0.0876981910844099,Inf,-0.000354215456601527,0.0664349454761909,0.0962881323553295,Inf,-0.00028258918534127,0.0780404627475054,0.0971444224854371,19.7760334355821,0.0217118213393046,0.0511358796863345,9,0.00213496247069735,0.00274191371617499,NA,0.000105457854445008,0.00518400484864843,0.0106732901504859,NA,0.0106221079703683,NA,NA,NA,NA,NA,NA
"gen15_0038",0.0616739626749975,0.0869588207114321,Inf,-0.00057727434786619,0.0662089344690804,0.0957534034137423,Inf,-0.00174000645927333,0.0794875945952121,0.0992403727208169,20.2122960461517,0.0217192367476852,0.0468043833872873,7,0.00186010186099811,0.00238355479650109,NA,0.000191630639315635,0.00474821931818205,0.00894535052882784,NA,0.00958827830569241,NA,NA,NA,NA,NA,NA
"gen15_0039",0.0616277525435558,0.0869681786667228,Inf,-0.000553157181958682,0.0664074301769657,0.096095651597931,Inf,-0.0018578204910318,0.0793790386031049,0.0991116546976954,20.3099461374826,0.0219583725249348,0.0522250649562821,9,0.00191010203436413,0.00245024977356175,NA,0.000209220626281908,0.00468851655066127,0.00878109820700591,NA,0.00970470202062308,NA,NA,NA,NA,NA,NA
"gen15_0040",0.0612581909443463,0.0864849023586564,Inf,-0.000604593394290033,0.0658248291090748,0.0954658986036589,Inf,-0.00195497977744347,0.0794875945952121,0.0992403727208169,20.2122960461517,0.0217192367476852,0.0453729828753332,7,0.00108269028045099,0.00166261576685312,NA,0.000181095511785707,0.00492419252233755,0.00919766432512915,NA,0.00939624293137386,NA,NA,NA,NA,NA,NA
"gen15_0041",0.0616739626749975,0.0869588207114321,Inf,-0.000577274347866195,0.0662089344690802,0.0957534034137421,Inf,-0.00174000645927345,0.0794875945952123,0.099240372720817,20.2122960461518,0.0217192367476852,0.0449206509253547,8,0.00186010186099816,0.00238355479650111,NA,0.000191630639315762,0.00474821931818215,0.00894535052882755,NA,0.00958827830569229,NA,NA,NA,NA,NA,NA
"gen15_0042",0.0612581909443463,0.0864849023586563,Inf,-0.000604593394290052,0.0658248291090747,0.0954658986036587,Inf,-0.00195497977744361,0.0794875945952123,0.099240372720817,20.2122960461518,0.0217192367476852,0.0511655023298928,8,0.00108269028045101,0.00166261576685313,NA,0.000181095511785844,0.00492419252233762,0.00919766432512886,NA,0.00939624293137374,NA,NA,NA,NA,NA,NA
"gen15_0043",0.0612581909443463,0.0864849023586563,Inf,-0.000604593394290052,0.0658248291090747,0.0954658986036587,Inf,-0.00195497977744361,0.0794875945952123,0.099240372720817,20.2122960461518,0.0217192367476852,0.0473357803440468,8,0.00108269028045101,0.00166261576685313,NA,0.000181095511785844,0.00492419252233762,0.00919766432512886,NA,0.00939624293137374,NA,NA,NA,NA,NA,NA
"gen15_0044",0.073527920174496,0.101451502323354,Inf,-7.10631820025976e-05,0.0757671808004827,0.105402529801337,Inf,-0.00022657384418722,0.100378197830063,0.156930772354122,26.5181149151875,0.0402865999176708,0.021965956338874,8,0.0015228751457717,0.00204302907962792,NA,0.000142674244005289,0.00432068755057841,0.00317037635020351,NA,0.0115691448102235,NA,NA,NA,NA,NA,NA
"gen15_0045",0.0735728791437789,0.100760734791163,Inf,-0.00024027993276632,0.0761762030146774,0.10479176483984,Inf,-0.000765336072243169,0.0988450076113592,0.132795783408487,25.8131771858469,0.0418199654688114,0.0119937830053628,5,0.00138663217533241,0.00211293661815545,NA,0.000163091656231782,0.00426840566855991,0.00493988509049014,NA,0.011532152443224,NA,NA,NA,NA,NA,NA
"gen15_0046",0.140382807207382,0.176059982085767,Inf,-0.00169754771026591,0.145724518589366,0.183250834135897,Inf,-0.00380529667052898,0.211687309570461,0.255103877184431,50.7501471023039,0.0633314138412236,0.0369244130499707,7,0.00344131381485438,0.00402467329422282,NA,0.000263899940180413,0.00918694309812883,0.0117401320567874,NA,0.013386771916494,NA,NA,NA,NA,NA,NA
"gen15_0047",0.0616917127933059,0.0869811383578533,Inf,-0.000564978082468468,0.0665439362815886,0.0962148409527045,Inf,-0.00171756652524768,0.0795975813976724,0.0992991800220072,20.2775790482416,0.0214059011325057,0.0459994529299785,8,0.00172470657435775,0.00216685485789672,NA,0.000161664002781014,0.00457401714157228,0.00851664860349206,NA,0.00967035631992987,NA,NA,NA,NA,NA,NA
"gen15_0048",0.0619505223570815,0.0872617794838949,Inf,-0.000569925717254564,0.0662244536758781,0.0956116412798952,Inf,-0.00174627768315437,0.0800571232654633,0.100491029175424,20.4581737135923,0.0218141063844564,0.0500919247439917,6,0.00214658824180116,0.00285963633920533,NA,0.00024203036153202,0.00461363123114268,0.00915952023366244,NA,0.0096423678507406,NA,NA,NA,NA,NA,NA
"gen15_0049",0.0668793879948967,0.0932856158727063,Inf,-0.000205001011909263,0.0703015961452915,0.100156863952796,Inf,-0.00151580842980872,0.0802064406877667,0.104577486661262,20.6284320543167,0.0226812639641943,0.0354531817500454,8,0.0019461857717218,0.00232142505329937,NA,0.000164252662515825,0.0056029247437273,0.0120721855763697,NA,0.0106703559398082,NA,NA,NA,NA,NA,NA
