"NAMES","M","TempMed","TempMax","TempMin","HR","Vel","R","Bo0d","DeltaT","DeltaT_menos1","DeltaT_mas1","M.1","M_menos1","M_mas1","Cost1","Size1","CostTest","NumFeatures"
"gen0_016",5,0,0,0,0,1,1,1,1,1,1,1,0,0,0.0681424220711569,0.0314745947078378,0.0784483590748556,7
"gen0_051",19,1,0,0,1,1,1,1,1,0,0,1,0,0,0.068538725546359,0.0592457188297485,0.0792596040324914,7
"gen0_030",18,0,0,0,1,1,0,1,1,1,0,1,1,1,0.0685704930987022,0.0438881150361994,0.0770083583348121,8
"gen0_034",29,0,1,0,1,1,1,1,1,0,1,0,0,0,0.0693425529657106,0.0428348347576271,0.0811507569601003,7
"gen0_005",23,0,1,1,1,1,0,1,1,0,1,0,1,1,0.0695084957395901,0.0548830182267876,0.0819471453997739,9
"gen0_014",18,1,0,0,0,0,1,1,1,0,1,0,1,1,0.0696704229856375,0.0330534365042902,0.0799822020281504,7
"gen0_052",23,0,0,0,0,1,0,1,1,0,0,1,0,1,0.0697610329895179,0.0466601823051025,0.0754838198162934,5
"gen0_033",14,0,1,1,0,0,1,1,1,0,1,1,0,1,0.0701524137449717,0.0412388896687167,0.0889679448430331,8
"gen0_035",28,1,1,1,1,1,1,1,1,0,0,1,0,0,0.070322538287123,0.0298426330261439,0.0799728736240811,9
"gen0_050",1,1,1,1,0,1,0,1,1,0,1,0,1,1,0.0704049499049658,0.07230149089806,0.0804209428609922,9
"gen0_031",24,1,0,0,0,1,0,1,1,1,1,0,1,0,0.0704314895139823,0.0573744301344552,0.081123258066205,7
"gen0_036",9,1,1,1,1,0,0,1,1,0,0,1,1,0,0.0706933843019931,0.0354716577934501,0.0805351955806689,8
"gen0_040",26,0,0,1,0,1,1,1,1,1,0,1,1,0,0.0708186234435993,0.0513070993811372,0.0786849905492007,8
"gen0_064",16,1,1,1,0,1,0,1,0,0,1,1,0,0,0.0710299320640937,0.017778178243109,0.0802155531543856,7
"gen0_061",15,0,1,1,1,1,0,1,0,0,0,1,1,1,0.0712873401326812,0.0264227129240465,0.0782758238650569,8
"gen0_028",9,0,0,0,1,0,0,1,1,1,1,0,1,0,0.0712963749385448,0.0599230679193686,0.0837268989242966,6
"gen0_038",15,1,0,1,1,0,1,1,0,1,1,1,0,0,0.071897609767607,0.0126998874785758,0.0948551423850276,8
"gen0_055",22,0,1,1,1,1,1,1,0,1,1,1,0,1,0.0723740379188935,0.0160703066722876,0.0908734597545716,10
"gen0_049",29,1,1,0,1,0,1,1,1,1,0,0,1,1,0.0724182909660381,0.0358608894656892,0.0841147432428975,9
"gen0_027",17,1,1,0,1,0,0,1,0,1,1,1,0,0,0.072499822937367,0.0113662933571797,0.0847023797217919,7
"gen0_041",28,1,0,1,1,0,1,1,0,0,1,1,1,1,0.0730407437554344,0.0138496632434757,0.0952261298305977,9
"gen0_022",22,1,1,0,0,0,1,1,0,0,1,0,1,0,0.0751668389043749,0.0139268579977348,0.0939862533088007,6
"gen0_047",27,0,0,0,1,0,1,1,0,1,1,1,1,0,0.0764593399205957,0.00577814482382512,0.101875384793711,7
"gen0_048",6,0,1,1,1,0,0,1,0,0,0,0,0,1,0.0766319729814815,0.0273279909200537,0.0851795320729172,5
"gen0_057",10,0,1,0,1,1,1,1,0,1,0,0,1,0,0.0769491819907012,0.0247547609958866,0.103066889461571,7
"gen0_056",8,1,0,0,0,1,1,1,0,0,1,1,1,1,0.0771357417307827,0.0242126383886823,0.0942105137710628,8
"gen0_039",2,1,0,1,1,0,0,1,0,1,0,0,0,0,0.0787823124461918,0.0305929160803784,0.084407644845596,5
"gen0_060",11,0,1,0,0,0,1,1,0,1,0,1,0,1,0.0802004061281906,0.0168487584937372,0.0988162934154867,6
"gen0_043",10,0,0,1,0,0,1,1,0,1,0,0,0,1,0.0802722848384241,0.027113902444265,0.0996181774190949,5
"gen0_007",6,0,0,0,1,0,0,1,0,1,0,0,1,1,0.0847155982640539,0.00398252464595604,0.09973713188234,5
"gen0_024",16,0,0,1,0,1,0,1,0,0,0,0,1,0,0.0914896171078744,0.00928983992033635,0.0985301425876177,4
"gen0_063",25,1,0,0,0,0,0,1,0,0,0,0,1,0,0.0918113707096959,0.00989181914122203,0.102104849546515,3
"gen0_006",4,1,0,0,1,1,0,0,1,0,1,1,0,1,0.116680708352331,0.0460754973384333,0.136957523024463,7
"gen0_004",13,0,0,1,0,1,0,0,1,1,0,0,1,0,0.118554527706389,0.0513792638724888,0.140810122025123,5
"gen0_029",7,1,1,1,1,1,1,0,0,1,1,0,0,1,0.118988110769605,0.0518854199692231,0.141763361761028,9
"gen0_017",3,1,1,1,0,1,1,0,1,1,0,1,0,0,0.119684292636022,0.0494415407539346,0.133982041291588,8
"gen0_018",12,1,1,0,0,1,0,0,1,0,0,0,0,0,0.120024970398252,0.0287415145865356,0.133762337642056,4
"gen0_053",5,0,1,1,1,1,1,0,1,1,0,0,1,0,0.120637565436381,0.050852649857428,0.139566325116962,8
"gen0_002",17,0,1,1,0,1,1,0,0,0,1,0,0,1,0.120772488213788,0.0418625874690466,0.141223133826215,6
"gen0_032",6,0,1,0,0,1,0,0,1,0,0,1,1,1,0.121641659424209,0.0391418790761222,0.134231633775939,6
"gen0_010",20,1,1,1,1,1,0,0,0,1,0,0,0,1,0.121830861910971,0.0665999159678322,0.136884494748555,7
"gen0_013",25,0,1,1,0,1,0,0,0,0,0,1,1,1,0.121907054811045,0.0396450399434071,0.143128303958293,6
"gen0_023",23,1,0,1,1,1,1,0,0,0,1,0,1,0,0.122175022296266,0.0402723833843941,0.138425903046605,7
"gen0_042",25,0,1,0,0,1,1,0,1,1,0,0,0,0,0.122193259286365,0.0536217059838819,0.136119753143109,5
"gen0_054",21,1,1,0,0,1,0,0,0,1,1,0,0,1,0.124629429494692,0.0465449775979002,0.145138621461192,6
"gen0_062",7,1,0,1,1,0,0,0,1,0,1,1,0,1,0.128785390630581,0.0457861181090328,0.150689360757368,7
"gen0_009",8,1,0,0,1,1,0,0,0,1,1,1,1,0,0.129961539109514,0.034109362655794,0.153066543687182,7
"gen0_026",2,1,0,0,1,0,1,0,1,0,0,1,1,0,0.132590594423449,0.0365494858322886,0.150056940704092,6
"gen0_015",21,1,0,1,1,0,1,0,0,1,1,1,0,1,0.13352717496395,0.0262300082389936,0.161684825447835,8
"gen0_046",28,0,0,1,1,0,1,0,1,1,1,0,1,1,0.133960690681864,0.0154358860758504,0.163037857159737,8
"gen0_011",8,0,1,0,1,0,0,0,0,0,1,0,0,1,0.134225365435065,0.0139803936433254,0.162669495352105,4
