"NAMES","M","TempMed","TempMax","TempMin","HR","Vel","R","Bo0d","DeltaT","DeltaT_menos1","DeltaT_mas1","M.1","M_menos1","M_mas1","Cost1","Size1","CostTest","NumFeatures"
"gen7_0019",8,0,0,0,1,1,1,1,1,0,1,1,0,0,0.066224453675878,0.0444097386128189,0.0800571232654637,7
"gen7_0033",11,1,0,0,1,1,1,1,1,0,1,0,1,0,0.0664274066564541,0.0610025865768156,0.0798441608038629,8
"gen7_0002",8,0,0,0,1,1,1,1,1,0,1,0,1,0,0.0664430459756179,0.0389245323782627,0.0799611958440794,7
"gen7_0026",8,0,0,0,1,1,1,1,1,0,1,0,1,0,0.0664430459756179,0.0447494426206739,0.0799611958440794,7
"gen7_0043",8,0,0,0,1,1,1,1,1,0,1,0,1,0,0.0664430459756179,0.0526647583691276,0.0799611958440794,7
"gen7_0004",12,0,0,0,1,1,1,1,1,1,1,0,0,0,0.0664640072993936,0.05286095568478,0.0814924191679538,7
"gen7_0031",12,0,0,0,1,1,1,1,1,1,1,0,0,0,0.0664640072993936,0.0478964832537497,0.0814924191679538,7
"gen7_0042",12,0,0,0,1,1,1,1,1,1,1,0,0,0,0.0664640072993936,0.0390853464935115,0.0814924191679538,7
"gen7_0064",12,0,0,0,1,1,1,1,1,1,1,0,0,0,0.0664640072993936,0.0343903427688582,0.0814924191679538,7
"gen7_0005",12,0,0,0,1,1,1,1,1,1,1,0,1,0,0.0664848861886903,0.0509061072665155,0.0813838631758475,8
"gen7_0035",12,0,0,0,1,1,1,1,1,1,1,0,1,0,0.0664848861886903,0.0395346498088078,0.0813838631758475,8
"gen7_0062",12,0,0,0,1,1,1,1,1,1,1,0,1,0,0.0664848861886903,0.0361473952837471,0.0813838631758475,8
"gen7_0006",12,0,0,0,1,1,1,1,1,0,1,0,1,0,0.0664897809470868,0.0498889579592365,0.0814004266462316,7
"gen7_0017",12,0,0,0,1,1,1,1,1,0,1,0,1,0,0.0664897809470868,0.050138403353421,0.0814004266462316,7
"gen7_0061",12,0,0,0,1,1,1,1,1,0,1,0,1,0,0.0664897809470868,0.0558500558256959,0.0814004266462316,7
"gen7_0022",12,0,0,0,1,1,1,1,1,0,1,1,1,0,0.0664897809470869,0.0457008010642358,0.081400426646231,8
"gen7_0045",11,0,0,0,1,1,1,1,1,1,1,0,1,0,0.0664920089752061,0.0483118425536459,0.0813838631758475,8
"gen7_0008",13,0,0,0,1,1,1,1,1,0,1,0,1,0,0.0664987283485007,0.0577773240693915,0.0814004266462316,7
