"NAMES","M","TempMed","TempMax","TempMin","HR","Vel","R","Bo0d","DeltaT","DeltaT_menos1","DeltaT_mas1","M.1","M_menos1","M_mas1","Cost1","Size1","CostTest","NumFeatures"
"gen8_0064",6,0,0,1,1,1,1,1,1,1,1,0,1,1,0.0661756557129786,0.0654458992724419,0.0775714110462015,10
"gen8_0001",8,0,0,0,1,1,1,1,1,0,1,1,0,0,0.066224453675878,0.0493922050626995,0.0800571232654637,7
"gen8_0051",8,0,0,0,1,1,1,1,1,0,1,1,0,0,0.066224453675878,0.0588774309024085,0.0800571232654637,7
"gen8_0027",8,0,0,0,1,1,1,1,1,0,1,0,0,0,0.0662244536758781,0.0443777667912432,0.0800571232654633,6
"gen8_0063",5,0,0,0,1,1,1,1,1,0,1,1,0,0,0.0663707616719704,0.0445556248257735,0.080101250929001,7
"gen8_0002",11,1,0,0,1,1,1,1,1,0,1,0,1,0,0.0664274066564541,0.0500365927318612,0.0798441608038629,8
"gen8_0033",11,1,0,0,1,1,1,1,1,0,1,0,1,0,0.0664274066564541,0.0651376808265312,0.0798441608038629,8
"gen8_0004",8,0,0,0,1,1,1,1,1,0,1,0,1,0,0.0664430459756179,0.0612516447576271,0.0799611958440794,7
"gen8_0008",12,0,0,0,1,1,1,1,1,1,1,0,0,0,0.0664640072993936,0.0534439180916881,0.0814924191679538,7
"gen8_0009",12,0,0,0,1,1,1,1,1,1,1,0,0,0,0.0664640072993936,0.0560248034700878,0.0814924191679538,7
"gen8_0018",12,0,0,0,1,1,1,1,1,1,1,0,0,0,0.0664640072993936,0.0541942415268957,0.0814924191679538,7
"gen8_0025",12,0,0,0,1,1,1,1,1,1,1,0,0,0,0.0664640072993936,0.0376432180960322,0.0814924191679538,7
"gen8_0040",12,0,0,0,1,1,1,1,1,1,1,0,0,0,0.0664640072993936,0.0452299723359753,0.0814924191679538,7
"gen8_0043",12,0,0,0,1,1,1,1,1,1,1,0,0,0,0.0664640072993936,0.047843653998965,0.0814924191679538,7
"gen8_0062",12,0,0,0,1,1,1,1,1,1,1,0,0,0,0.0664640072993936,0.0422588466605578,0.0814924191679538,7
"gen8_0010",12,0,0,0,1,1,1,1,1,1,1,0,1,0,0.0664848861886903,0.0362803539143053,0.0813838631758475,8
"gen8_0021",12,0,0,0,1,1,1,1,1,1,1,0,1,0,0.0664848861886903,0.0615421124954343,0.0813838631758475,8
"gen8_0032",12,0,0,0,1,1,1,1,1,1,1,0,1,0,0.0664848861886903,0.0560729718418482,0.0813838631758475,8
"gen8_0048",12,0,0,0,1,1,1,1,1,1,1,0,1,0,0.0664848861886903,0.05868143972374,0.0813838631758475,8
"gen8_0055",12,0,0,0,1,1,1,1,1,1,1,0,1,0,0.0664848861886903,0.0517248114824123,0.0813838631758475,8
"gen8_0035",12,0,0,0,1,1,1,1,1,1,1,1,1,0,0.0664848861886904,0.0589147140105664,0.0813838631758468,9
"gen8_0042",12,0,0,0,1,1,1,1,1,1,1,1,1,0,0.0664848861886904,0.0495489510220057,0.0813838631758468,9
"gen8_0013",12,0,0,0,1,1,1,1,1,0,1,0,1,0,0.0664897809470868,0.0437908380214278,0.0814004266462316,7
"gen8_0015",12,0,0,0,1,1,1,1,1,0,1,0,1,0,0.0664897809470868,0.0369814226708941,0.0814004266462316,7
"gen8_0017",12,0,0,0,1,1,1,1,1,0,1,0,1,0,0.0664897809470868,0.0604226158980884,0.0814004266462316,7
"gen8_0022",12,0,0,0,1,1,1,1,1,0,1,0,1,0,0.0664897809470868,0.0435892272169245,0.0814004266462316,7
"gen8_0050",12,0,0,0,1,1,1,1,1,0,1,0,1,0,0.0664897809470868,0.0456899705293446,0.0814004266462316,7
"gen8_0054",12,0,0,0,1,1,1,1,1,0,1,0,1,0,0.0664897809470868,0.0502112153325591,0.0814004266462316,7
"gen8_0058",12,0,0,0,1,1,1,1,1,0,1,0,1,0,0.0664897809470868,0.0436902625644578,0.0814004266462316,7
"gen8_0030",12,0,0,0,1,1,1,1,1,0,1,1,1,0,0.0664897809470869,0.0480100212656869,0.081400426646231,8
"gen8_0031",12,0,0,0,1,1,1,1,1,0,1,1,1,0,0.0664897809470869,0.0515366150111977,0.081400426646231,8
"gen8_0049",12,0,0,0,1,1,1,1,1,0,1,0,0,0,0.0665612674592586,0.0535208505860392,0.0814984665647253,6
"gen8_0061",12,0,1,0,1,1,1,1,1,0,1,0,1,0,0.0665688477257398,0.0501729505331519,0.0787295222374412,8
"gen8_0053",11,1,0,0,1,1,1,1,1,1,1,1,1,0,0.066579265909174,0.0558185820619297,0.0799411726297982,10
"gen8_0038",11,0,0,0,1,1,1,1,1,0,1,1,1,0,0.0665794506482312,0.045776557397088,0.081400426646231,8
"gen8_0060",11,0,0,0,1,1,1,1,1,0,1,0,0,0,0.066600103729695,0.0369327316070493,0.0814984665647253,6
"gen8_0057",12,0,0,0,1,1,1,1,1,1,1,0,0,1,0.0667574592310579,0.0517941554888057,0.0814407382243638,8
"gen8_0037",9,0,0,1,1,1,1,1,1,0,1,0,1,0,0.0668457983113016,0.0567091977035579,0.0780295794714482,8
"gen8_0019",9,0,0,0,1,1,1,1,1,0,1,1,0,0,0.0668581151188106,0.0453637048427687,0.0800571232654637,7
"gen8_0036",12,0,0,0,1,1,1,1,1,0,1,0,0,1,0.0669411969411794,0.0431229535409305,0.0814872446375448,7
"gen8_0020",11,0,0,0,0,1,1,1,1,0,1,1,1,0,0.067156357018415,0.0388964384981556,0.0793861567994568,7
"gen8_0047",17,0,0,0,1,1,1,1,1,0,1,0,0,0,0.0671927638472269,0.0472391081208026,0.0800453135629455,6
"gen8_0041",12,0,0,1,1,1,1,1,1,1,1,0,1,0,0.0672253934487744,0.0588091302037121,0.0793141230796817,9
"gen8_0029",12,0,0,0,1,1,0,1,1,0,1,1,1,0,0.067398836957832,0.0607451605244011,0.077805307702351,7
"gen8_0039",12,0,0,0,1,1,1,1,1,0,0,0,0,0,0.0674045880258422,0.0470170137844784,0.0806569211158631,5
"gen8_0045",12,0,0,0,0,1,1,1,1,0,1,0,0,0,0.0674099086779808,0.0350702059146833,0.0796864107988781,5
"gen8_0056",8,0,0,0,1,1,1,1,1,0,0,1,0,0,0.0674312771283515,0.043261111488848,0.0788403723392554,6
"gen8_0034",12,0,0,0,0,1,1,1,1,0,1,0,1,0,0.0674433734179866,0.03787052252366,0.0793861567994572,6
"gen8_0044",12,0,0,0,0,1,1,1,1,0,1,0,1,0,0.0674433734179866,0.0489114475164586,0.0793861567994572,6
"gen8_0005",8,0,0,0,1,1,1,1,1,0,0,0,1,0,0.0675341561367313,0.0481700296250092,0.0788122845508868,6
"gen8_0012",12,0,0,0,1,1,1,1,1,1,0,1,1,0,0.0676388335490574,0.0419425019864466,0.0800254863235287,8
"gen8_0024",12,0,1,0,1,1,1,1,1,1,1,0,1,0,0.0676597180328334,0.0725969097192559,0.0786068864079999,9
"gen8_0011",12,0,0,0,1,1,1,1,1,1,0,0,1,1,0.0677155643654925,0.0645594993731862,0.0800295433492613,8
