"Par1","Par2"
16,6
4,3
7,3
5,14
11,2
9,6
2,1
16,12
3,16
15,1
10,14
15,12
7,3
5,16
15,14
6,2
7,4
2,10
6,16
4,7
2,15
2,7
14,3
3,8
14,3
14,1
12,3
14,10
13,4
16,14
14,9
15,2
2,4
6,10
16,15
16,4
7,11
9,10
2,13
2,7
3,2
13,15
11,8
3,2
9,16
7,4
15,5
12,13
