"Par1","Par2"
8,11
13,5
4,11
15,12
10,3
7,3
6,16
7,13
10,13
8,5
10,1
5,1
1,6
11,3
11,7
1,6
3,14
1,9
9,14
11,5
3,14
4,1
12,2
10,3
11,7
14,16
13,6
5,10
4,1
7,13
13,10
8,15
14,8
9,14
5,8
5,11
13,15
13,5
15,6
15,9
16,15
5,6
14,15
14,13
4,6
7,11
15,10
9,16
