"Par1","Par2"
6,1
6,16
14,16
9,8
13,2
1,9
10,8
16,14
16,1
3,15
9,14
7,2
14,15
8,13
6,8
7,12
1,16
8,13
5,1
10,14
10,3
1,4
16,5
15,12
11,4
7,9
5,15
13,8
1,2
4,2
11,14
7,11
5,16
2,7
11,2
9,10
3,1
12,4
12,3
10,11
5,16
12,9
16,13
12,11
13,4
6,4
16,6
14,16
