"Par1","Par2"
10,16
7,1
3,16
15,2
7,14
15,8
16,11
7,5
10,12
6,1
16,6
7,8
10,4
2,6
2,3
8,16
11,3
5,7
13,15
13,11
1,11
5,8
13,15
1,6
1,2
10,12
5,11
8,11
13,12
15,12
8,11
2,7
14,16
12,15
2,6
3,10
1,15
9,2
9,13
1,7
12,14
11,12
14,13
4,10
10,12
4,6
15,11
2,8
