"NAMES","LogCost","Gamma","Epsilon","TempMed","TempMax","TempMin","HR","Vel","R","Bo0d","DeltaT","DeltaT_menos1","DeltaT_mas1","M","M_menos1","M_mas1","Cost1","Size1","CostTest","NumFeatures"
"gen19_0001",0.305957,0.090246,0.066787,1,1,0,0,1,1,1,1,0,0,1,0,0,0.0569859789756066,0.0679776164277384,0.0674162019652704,7
"gen19_0018",0.298406,0.092085,0.065256,1,1,0,0,1,1,1,1,0,0,1,0,0,0.0570084036560595,0.0602827430177722,0.0673973413231331,7
"gen19_0055",0.294986,0.095451,0.063257,1,1,0,0,1,1,1,1,0,0,1,0,0,0.0570246203527779,0.0691312293388565,0.0674413365310973,7
"gen19_0002",0.29704,0.095442,0.062551,1,1,0,0,1,1,1,1,0,0,1,0,0,0.0570246346413464,0.0690281495625016,0.0674630755140545,7
"gen19_0017",0.304553,0.093571,0.066577,1,1,0,0,1,1,1,1,0,0,1,0,0,0.0570261958636227,0.0673003871751448,0.0674645909709771,7
"gen19_0039",0.293891,0.095756,0.062703,1,1,0,0,1,1,1,1,0,0,1,0,0,0.0570306827555804,0.070645942616832,0.0674567657921784,7
"gen19_0007",0.297173,0.094842,0.065071,1,1,0,0,1,1,1,1,0,0,1,0,0,0.0570324936015743,0.0702279535281939,0.067484509614195,7
"gen19_0008",0.282965,0.09557,0.062198,1,1,0,0,1,1,1,1,0,0,1,0,0,0.0570337298627233,0.0697619276433207,0.0674395936426643,7
"gen19_0064",0.296222,0.095212,0.064391,1,1,0,0,1,1,1,1,0,0,1,0,0,0.0570345217515574,0.0699147926593844,0.0674690300863775,7
"gen19_0025",0.294872,0.094522,0.06509,1,1,0,0,1,1,1,1,0,0,1,0,0,0.0570361981881578,0.0720630106731195,0.0674630271901012,7
"gen19_0044",0.281011,0.095566,0.062577,1,1,0,0,1,1,1,1,0,0,1,0,0,0.057036678799573,0.0737955353271706,0.0674295491148362,7
"gen19_0036",0.296896,0.095474,0.065045,1,1,0,0,1,1,1,1,0,0,1,0,0,0.0570388890810893,0.0692042156805961,0.0675219674227154,7
"gen19_0040",0.293275,0.096395,0.063903,1,1,0,0,1,1,1,1,0,0,1,0,0,0.0570391669235644,0.0736178900128256,0.0674957686925902,7
"gen19_0029",0.276384,0.09557,0.063171,1,1,0,0,1,1,1,1,0,0,1,0,0,0.0570401424588393,0.072792789862216,0.0674230510460371,7
"gen19_0035",0.296581,0.095882,0.065071,1,1,0,0,1,1,1,1,0,0,1,0,0,0.057041596724032,0.0690984447707898,0.0675369970708722,7
"gen19_0027",0.304118,0.094495,0.066801,1,1,0,0,1,1,1,1,0,0,1,0,0,0.0570453680323407,0.0683373173133327,0.0674905526125434,7
"gen19_0058",0.296377,0.094954,0.067009,1,1,0,0,1,1,1,1,0,0,1,0,0,0.057056889499826,0.0731577668839986,0.0674812141400545,7
"gen19_0057",0.267156,0.095354,0.065184,1,1,0,0,1,1,1,1,0,0,1,0,0,0.0570582376298777,0.0650019850005913,0.0674543524034507,7
"gen19_0061",0.261568,0.095787,0.064967,1,1,0,0,1,1,1,1,0,0,1,0,0,0.0570649078510505,0.0663238545239851,0.0674582118978443,7
"gen19_0014",0.276499,0.095631,0.066195,1,1,0,0,1,1,1,1,0,0,1,0,0,0.0570650957029342,0.0715099956063785,0.0675060020543924,7
"gen19_0045",0.263685,0.095574,0.066058,1,1,0,0,1,1,1,1,0,0,1,0,0,0.0570668240668338,0.0706319422353234,0.0674832486791821,7
"gen19_0023",0.263046,0.095674,0.067023,1,1,0,0,1,1,1,1,0,0,1,0,0,0.0570761390613811,0.0702328457295514,0.0674804640346697,7
"gen19_0021",0.2662,0.095723,0.066634,1,1,0,0,1,1,1,1,0,0,1,0,0,0.057076344678927,0.0695161239670855,0.0674973720932165,7
"gen19_0053",0.282275,0.094933,0.066278,1,1,1,0,1,1,1,1,0,0,1,0,0,0.0572301985425913,0.083954870022989,0.0673149653979549,8
"gen19_0020",0.264129,0.095691,0.065097,1,1,1,0,1,1,1,1,0,0,1,0,0,0.0572424440465204,0.0732555446527855,0.0674244148148417,8
"gen19_0049",0.305732,0.090981,0.065947,1,1,0,1,1,1,1,1,0,0,1,0,0,0.0572804281213517,0.0982384679005732,0.0702883054854999,8
"gen19_0056",0.283049,0.095548,0.062702,1,1,0,1,1,1,1,1,0,0,1,0,0,0.0573382052396295,0.105338983142268,0.0702386275342562,8
"gen19_0051",0.278307,0.1343,0.065917,1,1,0,1,1,1,1,1,0,0,1,0,0,0.0575219369139459,0.1304550061008,0.0724182930203082,8
"gen19_0054",0.279017,0.094846,0.066018,1,1,0,0,1,0,1,1,0,0,1,0,0,0.0576421519091488,0.0555546519063777,0.0670827074051065,6
"gen19_0047",0.277739,0.094365,0.065757,0,1,0,0,1,1,1,1,0,0,1,1,0,0.0577728383240942,0.0826440016120538,0.0672810101536009,7
"gen19_0019",0.294666,0.095572,0.063057,1,1,0,0,1,1,1,1,0,1,1,0,0,0.0578031712707235,0.105181737003876,0.0685835443274203,8
"gen19_0042",0.292091,0.09571,0.062265,1,1,0,0,1,1,1,1,0,1,1,0,0,0.0578077467459049,0.105294860373413,0.0685448917559335,8
"gen19_0060",0.278687,0.095589,0.064227,1,0,0,0,1,1,1,1,0,0,1,0,0,0.0580968181765483,0.0612555536346851,0.0682654390121033,6
"gen19_0005",0.297014,0.094415,0.065462,1,0,0,0,1,1,1,1,0,0,1,0,0,0.0581069705866094,0.0624278492439057,0.0682483975071369,6
"gen19_0006",0.294932,0.094313,0.065174,1,1,0,0,1,1,1,1,1,0,1,0,0,0.058485955080507,0.104240279693071,0.0693318169980832,8
"gen19_0011",0.297002,0.09541,0.065046,1,1,0,0,1,1,1,1,0,0,1,0,1,0.0585171617639132,0.0962625793624171,0.0673497989302227,8
"gen19_0038",0.295008,0.095747,0.062338,1,1,0,0,1,1,1,1,0,0,1,0,1,0.0585287944806377,0.0920390313523481,0.0673828052810288,8
"gen19_0015",0.26636,0.095466,0.067122,1,1,0,0,1,1,1,1,0,0,1,0,1,0.0585493893766225,0.0990708914082898,0.0674587961987597,8
"gen19_0063",0.283916,0.0952,0.062878,1,0,1,0,1,1,1,1,1,0,1,0,0,0.0586295410473211,0.104781535718307,0.0691229447444469,8
"gen19_0043",0.282949,0.025462,0.063029,1,1,0,0,1,1,1,1,0,0,1,0,0,0.0587558108869005,0.0273296390352575,0.0671923388003676,7
"gen19_0041",0.285172,0.207013,0.062257,0,1,0,0,1,1,1,1,0,0,1,0,0,0.0590706299321169,0.106150832884947,0.0682356474845178,6
"gen19_0037",0.29633,0.09546,0.062537,1,1,0,0,1,1,1,1,0,0,1,1,1,0.0595153938488633,0.124051856444754,0.067299733379139,9
"gen19_0022",-0.44608,0.095383,0.065393,1,1,0,0,1,1,1,1,1,0,1,0,0,0.0605923900422653,0.0541870731131782,0.0702069576546756,8
"gen19_0031",0.269838,0.414098,0.062428,1,1,0,0,1,1,1,1,0,0,1,0,0,0.0614423474742953,0.209235231136982,0.0699303149164462,7
"gen19_0062",0.29616,0.442844,0.067084,1,1,0,0,1,1,1,1,0,0,0,0,0,0.0615746937799922,0.18960275550959,0.0707854826007213,6
"gen19_0048",-0.765453,0.092106,0.066481,1,1,0,0,1,1,1,1,0,0,1,0,0,0.0617819881056618,0.0308383366169398,0.0707140406934356,7
"gen19_0004",0.294298,0.450754,0.062324,0,1,0,0,1,1,1,1,0,0,1,0,0,0.0620344747040386,0.184305125047883,0.0704425098387283,6
"gen19_0033",0.291627,0.616776,0.065657,1,1,0,0,1,1,1,1,0,0,1,0,0,0.0644686792794389,0.279755148696201,0.0727709026536274,7
"gen19_0050",0.304426,0.095846,0.065248,1,1,0,0,1,1,1,0,0,0,1,0,0,0.06575841938742,0.0465473756243356,0.0756170822971386,6
"gen19_0013",0.279171,0.096225,0.296969,1,1,0,0,1,1,1,1,1,0,1,0,0,0.0657625554610307,0.0734450194990787,0.079108648035021,8
"gen19_0012",0.280995,0.095557,0.063408,1,1,0,0,1,1,1,0,0,0,1,0,0,0.065824717190671,0.0412507165832379,0.0756384875779516,6
"gen19_0024",0.264567,0.095488,0.06708,1,1,0,0,1,1,1,0,0,0,1,0,0,0.0659047884745853,0.0400239704313819,0.0756866369100805,6
"gen19_0016",0.261253,0.751875,0.066981,1,1,0,0,1,1,1,1,0,0,1,0,0,0.0662143666314971,0.306680991464139,0.0750633700160091,7
"gen19_0032",0.288455,0.813272,0.067104,0,1,0,0,1,1,1,1,0,0,1,0,0,0.0663870967349494,0.290792259619687,0.0748372578171111,6
"gen19_0059",0.280777,0.192497,0.064166,1,1,0,0,1,0,1,0,0,0,1,1,0,0.0676019868043264,0.0718657336357201,0.0751973501137574,6
"gen19_0009",0.304201,0.096581,0.334812,1,1,0,0,1,1,1,1,0,0,1,0,0,0.0682139254351694,0.0514941873582214,0.0804954616071568,7
"gen19_0028",0.298879,0.091193,0.062537,0,1,0,1,1,1,1,0,0,0,1,0,0,0.0698900093448125,0.0556926662255498,0.0850622052411261,6
"gen19_0003",0.292435,0.677316,0.061032,1,1,0,1,1,1,1,1,1,0,1,0,0,0.078314065240902,0.655918413996204,0.096271366463703,9
"gen19_0030",0.567232,0.095631,0.540016,1,1,0,0,1,1,1,1,0,1,1,0,0,0.0855855465080262,0.0611804817688764,0.101699163292768,8
"gen19_0010",0.296475,0.095946,0.06507,1,1,0,0,1,1,0,1,0,0,1,0,0,0.105561971956193,0.0513383664701774,0.124961711924425,6
"gen19_0046",0.294608,0.095564,0.063474,1,1,0,0,1,1,0,1,0,0,1,0,0,0.105571956058213,0.0455588293199793,0.124831557135795,6
"gen19_0026",0.297233,0.094633,0.065155,1,1,0,0,1,1,0,1,0,0,1,0,0,0.105631923452473,0.048223315712221,0.124967627199786,6
"gen19_0052",0.263941,0.095632,0.064472,1,1,0,0,1,1,0,1,0,0,0,0,0,0.106720958906198,0.0397147439372787,0.127120576868636,5
"gen19_0034",0.271906,0.094862,0.809941,1,1,0,0,1,1,1,1,0,0,1,0,0,0.110917818862588,0.0307869473287551,0.128330838281751,7
