"Par1","Par2"
15,11
14,5
1,13
9,16
12,3
11,12
9,7
16,9
7,11
8,6
13,11
13,10
14,10
14,12
8,9
9,13
10,1
9,13
16,12
9,11
3,12
14,4
2,12
16,2
13,8
10,3
13,6
8,1
2,8
11,6
14,9
6,11
3,8
13,10
6,5
9,14
14,2
8,6
10,1
1,9
1,11
1,2
15,3
15,16
10,1
1,6
8,7
14,15
