"Par1","Par2"
14,11
8,6
8,6
12,9
8,16
7,10
1,12
15,12
9,10
14,13
11,10
13,15
5,3
14,2
7,8
7,6
3,14
6,13
6,1
4,6
6,14
6,14
5,16
6,16
1,10
7,10
8,6
15,3
11,16
8,14
9,4
12,8
5,7
11,4
3,7
4,1
4,12
5,14
5,7
7,4
14,12
14,11
12,2
6,3
14,11
7,11
4,2
12,1
