"NAMES","LogCost","Gamma","Epsilon","TempMed","TempMax","TempMin","HR","Vel","R","Bo0d","DeltaT","DeltaT_menos1","DeltaT_mas1","M","M_menos1","M_mas1","Cost1","Size1","CostTest","NumFeatures"
"gen1_0001",1.088078,0.13349,0.160491,1,1,1,1,0,1,1,1,0,1,1,0,0,0.0642999545802192,0.23306622026667,0.080729441739563,9
"gen1_0055",0.104137,0.100761,0.176395,0,0,1,0,1,0,1,1,1,1,0,0,0,0.0649088785062422,0.0769307883430581,0.074639324399475,6
"gen1_0036",0.641486,0.12384,0.226031,1,0,1,1,1,1,1,1,0,1,1,0,1,0.0653505125379192,0.224893122302551,0.0838264296448838,10
"gen1_0026",-0.114667,0.493662,0.285801,1,1,0,1,1,0,1,1,0,0,1,0,0,0.0712421501474155,0.188017874218849,0.0923148494034319,7
"gen1_0064",-1.088521,0.079701,0.220755,1,1,0,1,0,1,1,0,1,1,0,0,1,0.076273645606235,0.0242510293898481,0.0910720952584859,8
"gen1_0031",-0.490398,0.909642,0.132213,1,1,1,1,0,0,1,0,1,0,0,0,0,0.0779345687656706,0.164610181902982,0.0908269443574778,6
"gen1_0002",0.960431,0.04488,0.443594,0,1,0,1,1,1,1,1,1,1,0,0,1,0.0783588025525952,0.101643023020542,0.0950934352209539,9
"gen1_0062",-0.019593,0.057148,0.527243,1,0,1,1,0,0,1,1,0,1,1,0,1,0.0804924790611861,0.0278736533000743,0.0994823166626472,8
"gen1_0003",0.155797,0.851873,0.46658,0,0,0,0,0,1,1,1,0,0,0,0,1,0.0836792958050615,0.064025308500192,0.0972539757808375,4
"gen1_0027",-0.574871,0.648205,0.06195,0,1,1,1,1,1,1,0,1,0,0,1,0,0.0854520718300499,0.175131340779534,0.101246064552752,8
"gen1_0022",-0.587716,0.888557,0.247289,1,0,1,0,1,1,1,0,0,1,0,0,1,0.0866369135539896,0.123287488444011,0.101945542616198,7
"gen1_0034",-0.355662,0.398269,0.438858,1,1,1,1,0,0,1,1,0,1,1,0,1,0.0873881377472879,0.130387828202542,0.109902029447035,9
"gen1_0043",-0.513272,0.256999,0.374237,0,1,0,0,1,0,1,0,1,0,0,0,0,0.0905189611769923,0.0381252711140157,0.101098700274079,4
"gen1_0025",0.757183,0.296491,0.567782,1,1,1,0,0,1,1,1,0,1,1,0,0,0.0908031906665829,0.124111148520481,0.105533732043814,8
"gen1_0037",0.200118,0.686185,0.51358,0,1,0,0,0,1,1,1,0,0,1,1,1,0.091304234202644,0.129600274150743,0.0998526607362744,7
"gen1_0054",0.121283,0.725517,0.296604,0,1,1,0,1,0,1,1,1,1,0,0,1,0.0919953022255016,0.417738524908993,0.10652528166664,8
"gen1_0024",0.211831,0.365716,0.471659,0,1,0,1,0,1,1,0,1,0,0,1,1,0.0922307141870682,0.136474884893447,0.112172828156482,7
"gen1_0004",-0.744536,0.488869,0.090384,0,1,1,0,1,1,1,1,1,1,1,1,0,0.0936311402965695,0.139385193203849,0.100843955006298,10
"gen1_0051",-0.652977,0.210713,0.477896,0,0,0,0,0,0,1,0,0,1,0,1,0,0.0939309842793267,0.0126499317100785,0.109688679563655,3
"gen1_0006",-0.295006,0.568052,0.479114,1,1,0,0,0,0,1,0,1,0,1,1,1,0.0942377958880825,0.091344521153412,0.106094524518193,7
"gen1_0005",0.483655,0.830661,0.40979,0,0,0,0,1,0,1,0,0,1,0,1,0,0.0950938394152719,0.120553432492192,0.108642155463691,4
"gen1_0042",0.069806,0.783765,0.484944,0,1,0,0,1,0,1,1,0,1,0,1,0,0.0951784849767532,0.217576292966685,0.108902668885813,6
"gen1_0009",-1.690819,0.316123,0.10165,1,0,0,0,1,1,1,0,0,1,0,0,0,0.0954541270602773,0.0112791321323222,0.110046387131263,5
"gen1_0056",0.111758,0.432988,0.357583,0,1,0,1,1,1,1,0,1,1,1,1,1,0.0972079140211566,0.338155367092399,0.114466489426143,10
"gen1_0058",0.371094,0.914469,0.265768,0,1,1,1,1,1,1,0,1,1,0,0,0,0.100385202462353,0.541051760174962,0.122552038938815,8
"gen1_0017",-0.025832,0.364846,0.66302,1,1,1,1,1,0,1,1,0,0,0,0,0,0.101955469024367,0.0839811170229305,0.122443389601656,7
"gen1_0053",-0.059964,0.773344,0.425619,1,0,0,1,0,1,1,1,0,1,1,1,1,0.102769254979633,0.274122899927657,0.125118340256089,9
"gen1_0045",0.804368,0.220032,0.68968,1,1,0,1,1,0,1,1,0,1,0,1,1,0.103035911803865,0.124030461506043,0.125191021283437,9
"gen1_0020",-0.348847,0.793718,0.631785,1,1,0,0,0,1,1,1,0,0,1,0,1,0.103196213334289,0.0740114697473043,0.114674205875078,7
"gen1_0008",-0.445562,0.656663,0.653056,1,1,1,0,1,0,1,1,0,0,1,0,0,0.104142124428964,0.0631789792113728,0.119843995562305,7
"gen1_0011",-0.023796,0.075853,0.798182,1,1,1,0,1,0,1,1,1,0,1,0,1,0.10572969586763,0.027039576250406,0.121724112333611,9
"gen1_0010",-0.565785,0.260373,0.724989,0,1,0,0,0,0,1,1,0,0,0,1,1,0.106132529336966,0.0221232999173938,0.117755791942098,5
"gen1_0052",0.570847,0.880321,0.661963,0,1,0,0,1,0,1,1,0,0,0,1,1,0.1065382654616,0.145388666818924,0.119754761018028,6
"gen1_0012",1.366359,0.222484,0.758989,0,1,1,1,1,1,1,1,0,0,1,1,0,0.108999242008181,0.087678594217145,0.121138320517286,9
