"NAMES","LogCost","Gamma","Epsilon","TempMed","TempMax","TempMin","HR","Vel","R","Bo0d","DeltaT","DeltaT_menos1","DeltaT_mas1","M","M_menos1","M_mas1","Cost1","Size1","CostTest","NumFeatures"
"gen8_0053",0.257864,0.088872,0.05575,1,0,1,0,1,1,1,1,0,0,1,0,0,0.0572391383222696,0.0656209706275261,0.0675576683769049,7
"gen8_0017",0.368517,0.092805,0.084358,1,1,1,0,1,1,1,1,0,0,0,0,0,0.0577002746846977,0.0625195198094197,0.0676409798184394,7
"gen8_0060",0.088203,0.097467,0.049118,0,0,1,0,1,1,1,1,0,0,1,0,0,0.0578879399098454,0.0542660836425889,0.0679127152816426,6
"gen8_0018",0.159782,0.107871,0.066619,1,0,1,1,1,1,1,1,0,1,1,0,0,0.058950175015768,0.138826178190458,0.0741560119315599,9
"gen8_0036",0.036746,0.113784,0.149295,1,0,1,1,1,0,1,1,0,0,1,0,0,0.0590626961930835,0.0763105813557675,0.0726195775194146,7
"gen8_0040",0.231377,0.07751,0.155007,1,0,1,1,1,0,1,1,0,0,1,0,0,0.059123495581799,0.0628816959019761,0.0716937307400967,7
"gen8_0002",0.211445,0.104921,0.162542,1,1,1,1,1,0,1,1,0,0,1,0,0,0.0591384375686872,0.0854481086630185,0.0733520103138787,8
"gen8_0049",0.170256,0.104645,0.084595,0,0,1,0,1,1,1,1,0,1,0,0,0,0.0592037957507139,0.0701772539701633,0.0696465088891172,6
"gen8_0026",0.730489,0.10416,0.164213,1,0,1,1,1,0,1,1,0,0,1,0,0,0.0592601078568642,0.110482175378098,0.0749326699215552,7
"gen8_0057",0.151853,0.104772,0.152232,0,0,1,1,1,0,1,1,0,0,1,0,0,0.0592657948339276,0.0698605499340948,0.0732682767345051,6
"gen8_0055",0.298935,0.118012,0.171552,1,1,1,1,1,0,1,1,0,0,1,0,0,0.0593932720693857,0.0975654646297476,0.0745003910310847,8
"gen8_0025",0.357647,0.131496,0.165565,1,1,1,1,1,0,1,1,0,0,1,0,0,0.059474264225126,0.115919755572915,0.0746955859607796,8
"gen8_0030",0.235346,0.130644,0.151677,0,0,1,1,1,1,1,1,0,0,1,0,0,0.0594880931263626,0.103966917315105,0.0752926689853393,7
"gen8_0033",0.172128,0.206041,0.053096,0,1,1,1,1,1,1,1,0,0,1,0,0,0.0595491120122195,0.173336200673669,0.07551934468998,8
"gen8_0061",0.28958,0.083597,0.177032,1,0,1,1,1,1,1,1,0,0,1,0,0,0.05958019460443,0.0783658512622628,0.0738177705628798,8
"gen8_0004",0.083995,0.132843,0.140838,0,0,1,0,1,0,1,1,0,0,1,0,0,0.0595874995505967,0.0565573123031955,0.069483683106455,5
