"Par1","Par2"
14,9
2,3
9,10
5,13
16,7
6,1
6,2
2,6
9,2
4,2
14,16
13,8
12,8
13,15
15,14
4,12
8,9
10,13
2,16
7,13
9,10
8,6
1,9
4,10
8,4
14,10
10,14
8,7
5,14
11,8
4,16
12,6
6,7
14,6
13,7
13,12
8,15
9,13
16,1
15,8
12,14
13,16
13,6
5,1
15,14
8,15
2,4
10,8
