"Par1","Par2"
10,11
4,7
2,4
8,3
5,13
8,16
15,2
5,4
3,7
9,6
11,2
9,10
16,15
9,16
13,12
3,8
7,15
14,15
13,5
6,12
5,2
5,2
16,3
3,8
4,3
2,14
9,10
9,13
2,4
14,7
1,2
3,5
2,8
13,2
5,2
5,12
15,16
9,16
11,3
9,16
8,5
13,7
13,1
12,13
15,11
16,14
13,10
10,12
