"Par1","Par2"
13,8
16,12
8,3
14,7
1,14
4,13
16,6
8,5
9,5
5,16
16,3
12,4
6,2
13,9
2,10
4,2
14,13
16,1
1,4
6,2
11,14
11,5
9,5
9,15
14,9
12,10
9,8
7,8
6,13
1,14
15,11
14,15
6,16
6,13
8,10
10,11
4,7
2,4
8,3
5,13
8,16
15,2
5,4
3,7
9,6
11,2
9,10
16,15
