"Par1","Par2"
16,4
14,15
11,6
13,7
10,2
9,5
13,4
13,1
3,2
6,14
7,3
6,14
4,14
11,13
1,14
16,12
10,16
10,14
1,15
8,2
10,5
1,16
15,16
14,7
10,8
1,2
4,2
3,2
10,13
12,10
11,3
9,8
10,7
7,16
16,11
16,6
4,3
7,3
5,14
11,2
9,6
2,1
16,12
3,16
15,1
10,14
15,12
7,3
